scenario_id,scenario_type,fund_id,manager_id,strategy,baseline_score,scenario_score,baseline_tvpi,scenario_tvpi,haircut,official_eligibility,affected_ids,evidence_id
nav_20,nav_haircut,FUND_SYNTH_000346,MANAGER_SYNTH_00087,private_credit,59.0,59.0,1.34866844432,1.3282073784084,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000346:nav_20
nav_30,nav_haircut,FUND_SYNTH_000346,MANAGER_SYNTH_00087,private_credit,59.0,57.5,1.34866844432,1.3179768454486,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000346:nav_30
nav_00,nav_haircut,FUND_SYNTH_000347,MANAGER_SYNTH_00087,venture,35.0,34.99999999999429,1.40435321182,1.404353211822,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000347:nav_00
nav_10,nav_haircut,FUND_SYNTH_000347,MANAGER_SYNTH_00087,venture,35.0,34.99999999999429,1.40435321182,1.3829815203388,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000347:nav_10
nav_20,nav_haircut,FUND_SYNTH_000347,MANAGER_SYNTH_00087,venture,35.0,34.99999999999429,1.40435321182,1.3616098288556,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000347:nav_20
nav_30,nav_haircut,FUND_SYNTH_000347,MANAGER_SYNTH_00087,venture,35.0,34.99999999999429,1.40435321182,1.3402381373724,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000347:nav_30
nav_00,nav_haircut,FUND_SYNTH_000349,MANAGER_SYNTH_00088,buyout,0.0,0.0,1.23478441702,1.2347844170209998,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000349:nav_00
nav_10,nav_haircut,FUND_SYNTH_000349,MANAGER_SYNTH_00088,buyout,0.0,0.0,1.23478441702,1.2234368501278998,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000349:nav_10
nav_20,nav_haircut,FUND_SYNTH_000349,MANAGER_SYNTH_00088,buyout,0.0,0.0,1.23478441702,1.2120892832347998,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000349:nav_20
nav_30,nav_haircut,FUND_SYNTH_000349,MANAGER_SYNTH_00088,buyout,0.0,0.0,1.23478441702,1.2007417163417,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000349:nav_30
nav_00,nav_haircut,FUND_SYNTH_000351,MANAGER_SYNTH_00088,buyout,84.0677966102,84.06779661015389,2.12509351409,2.12509351409,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000351:nav_00
nav_10,nav_haircut,FUND_SYNTH_000351,MANAGER_SYNTH_00088,buyout,84.0677966102,84.06779661015389,2.12509351409,2.091519122215,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000351:nav_10
nav_20,nav_haircut,FUND_SYNTH_000351,MANAGER_SYNTH_00088,buyout,84.0677966102,81.01694915252678,2.12509351409,2.05794473034,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000351:nav_20
nav_30,nav_haircut,FUND_SYNTH_000351,MANAGER_SYNTH_00088,buyout,84.0677966102,81.01694915252678,2.12509351409,2.024370338465,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000351:nav_30
nav_00,nav_haircut,FUND_SYNTH_000352,MANAGER_SYNTH_00088,private_credit,13.1034482759,13.10344827588138,1.09843638948,1.0984363894809999,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000352:nav_00
nav_10,nav_haircut,FUND_SYNTH_000352,MANAGER_SYNTH_00088,private_credit,13.1034482759,13.10344827588138,1.09843638948,1.0204098554843,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000352:nav_10
nav_20,nav_haircut,FUND_SYNTH_000352,MANAGER_SYNTH_00088,private_credit,13.1034482759,11.034482758640001,1.09843638948,0.9423833214876001,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000352:nav_20
nav_30,nav_haircut,FUND_SYNTH_000352,MANAGER_SYNTH_00088,private_credit,13.1034482759,11.034482758640001,1.09843638948,0.8643567874909,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000352:nav_30
nav_00,nav_haircut,FUND_SYNTH_000353,MANAGER_SYNTH_00089,venture,65.0,65.00000000000571,3.00053987352,3.000539873516,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000353:nav_00
nav_10,nav_haircut,FUND_SYNTH_000353,MANAGER_SYNTH_00089,venture,65.0,65.00000000000571,3.00053987352,2.9012262841284,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000353:nav_10
nav_20,nav_haircut,FUND_SYNTH_000353,MANAGER_SYNTH_00089,venture,65.0,65.00000000000571,3.00053987352,2.8019126947407997,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000353:nav_20
nav_30,nav_haircut,FUND_SYNTH_000353,MANAGER_SYNTH_00089,venture,65.0,65.00000000000571,3.00053987352,2.7025991053531997,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000353:nav_30
nav_00,nav_haircut,FUND_SYNTH_000355,MANAGER_SYNTH_00089,private_credit,88.2051282051,88.2051282051323,1.64036189997,1.640361899972,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000355:nav_00
nav_10,nav_haircut,FUND_SYNTH_000355,MANAGER_SYNTH_00089,private_credit,88.2051282051,86.66666666667076,1.64036189997,1.6279173996788001,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000355:nav_10
nav_20,nav_haircut,FUND_SYNTH_000355,MANAGER_SYNTH_00089,private_credit,88.2051282051,83.58974358974768,1.64036189997,1.6154728993856,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000355:nav_20
nav_30,nav_haircut,FUND_SYNTH_000355,MANAGER_SYNTH_00089,private_credit,88.2051282051,83.58974358974768,1.64036189997,1.6030283990924001,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000355:nav_30
nav_00,nav_haircut,FUND_SYNTH_000356,MANAGER_SYNTH_00089,private_credit,34.8717948718,34.87179487178153,1.25211559237,1.252115592366,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000356:nav_00
nav_10,nav_haircut,FUND_SYNTH_000356,MANAGER_SYNTH_00089,private_credit,34.8717948718,31.79487179485846,1.25211559237,1.218212099388,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000356:nav_10
nav_20,nav_haircut,FUND_SYNTH_000356,MANAGER_SYNTH_00089,private_credit,34.8717948718,31.79487179485846,1.25211559237,1.18430860641,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000356:nav_20
nav_30,nav_haircut,FUND_SYNTH_000356,MANAGER_SYNTH_00089,private_credit,34.8717948718,25.641025641012305,1.25211559237,1.150405113432,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000356:nav_30
nav_00,nav_haircut,FUND_SYNTH_000357,MANAGER_SYNTH_00090,buyout,97.2881355932,97.28813559323525,2.35161505085,2.3516150508490004,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000357:nav_00
nav_10,nav_haircut,FUND_SYNTH_000357,MANAGER_SYNTH_00090,buyout,97.2881355932,97.28813559323525,2.35161505085,2.3300052801931,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000357:nav_10
nav_20,nav_haircut,FUND_SYNTH_000357,MANAGER_SYNTH_00090,buyout,97.2881355932,97.28813559323525,2.35161505085,2.3083955095372,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000357:nav_20
nav_30,nav_haircut,FUND_SYNTH_000357,MANAGER_SYNTH_00090,buyout,97.2881355932,97.28813559323525,2.35161505085,2.2867857388813,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000357:nav_30
nav_00,nav_haircut,FUND_SYNTH_000361,MANAGER_SYNTH_00091,buyout,76.2068965517,76.20689655173379,2.12705476473,2.127054764739,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000361:nav_00
nav_10,nav_haircut,FUND_SYNTH_000361,MANAGER_SYNTH_00091,buyout,76.2068965517,73.10344827587173,2.12705476473,2.0667686197241,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000361:nav_10
nav_20,nav_haircut,FUND_SYNTH_000361,MANAGER_SYNTH_00091,buyout,76.2068965517,71.03448275863035,2.12705476473,2.0064824747092,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000361:nav_20
nav_30,nav_haircut,FUND_SYNTH_000361,MANAGER_SYNTH_00091,buyout,76.2068965517,62.75862068966482,2.12705476473,1.9461963296943,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000361:nav_30
nav_00,nav_haircut,FUND_SYNTH_000362,MANAGER_SYNTH_00091,buyout,90.0,90.00000000001931,2.38203545634,2.382035456333,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000362:nav_00
nav_10,nav_haircut,FUND_SYNTH_000362,MANAGER_SYNTH_00091,buyout,90.0,88.96551724139863,2.38203545634,2.3145239658537,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000362:nav_10
nav_20,nav_haircut,FUND_SYNTH_000362,MANAGER_SYNTH_00091,buyout,90.0,88.96551724139863,2.38203545634,2.2470124753744,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000362:nav_20
nav_30,nav_haircut,FUND_SYNTH_000362,MANAGER_SYNTH_00091,buyout,90.0,85.86206896553655,2.38203545634,2.1795009848951,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000362:nav_30
nav_00,nav_haircut,FUND_SYNTH_000366,MANAGER_SYNTH_00092,venture,39.2307692308,39.23076923076616,1.27681505826,1.276815058261,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000366:nav_00
nav_10,nav_haircut,FUND_SYNTH_000366,MANAGER_SYNTH_00092,venture,39.2307692308,29.999999999996923,1.27681505826,1.2070212130265001,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000366:nav_10
nav_20,nav_haircut,FUND_SYNTH_000366,MANAGER_SYNTH_00092,venture,39.2307692308,29.999999999996923,1.27681505826,1.137227367792,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000366:nav_20
nav_30,nav_haircut,FUND_SYNTH_000366,MANAGER_SYNTH_00092,venture,39.2307692308,27.692307692304617,1.27681505826,1.0674335225574998,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000366:nav_30
nav_00,nav_haircut,FUND_SYNTH_000367,MANAGER_SYNTH_00092,infrastructure,70.6666666667,70.66666666668,1.40555744444,1.405557444441,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000367:nav_00
nav_10,nav_haircut,FUND_SYNTH_000367,MANAGER_SYNTH_00092,infrastructure,70.6666666667,62.66666666668,1.40555744444,1.3319228510494001,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000367:nav_10
nav_20,nav_haircut,FUND_SYNTH_000367,MANAGER_SYNTH_00092,infrastructure,70.6666666667,54.66666666668,1.40555744444,1.2582882576578,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000367:nav_20
nav_30,nav_haircut,FUND_SYNTH_000367,MANAGER_SYNTH_00092,infrastructure,70.6666666667,42.66666666668,1.40555744444,1.1846536642662,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000367:nav_30
nav_00,nav_haircut,FUND_SYNTH_000370,MANAGER_SYNTH_00093,buyout,36.6101694915,36.610169491517965,1.55479542746,1.5547954274659999,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000370:nav_00
nav_10,nav_haircut,FUND_SYNTH_000370,MANAGER_SYNTH_00093,buyout,36.6101694915,35.59322033897559,1.55479542746,1.5302290682833999,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000370:nav_10
nav_20,nav_haircut,FUND_SYNTH_000370,MANAGER_SYNTH_00093,buyout,36.6101694915,34.57627118643322,1.55479542746,1.5056627091008,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000370:nav_20
nav_30,nav_haircut,FUND_SYNTH_000370,MANAGER_SYNTH_00093,buyout,36.6101694915,34.57627118643322,1.55479542746,1.4810963499182,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000370:nav_30
nav_00,nav_haircut,FUND_SYNTH_000375,MANAGER_SYNTH_00094,infrastructure,12.0,12.0,1.20507448028,1.205074480275,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000375:nav_00
nav_10,nav_haircut,FUND_SYNTH_000375,MANAGER_SYNTH_00094,infrastructure,12.0,4.0,1.20507448028,1.1079161892290001,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000375:nav_10
nav_20,nav_haircut,FUND_SYNTH_000375,MANAGER_SYNTH_00094,infrastructure,12.0,0.0,1.20507448028,1.010757898183,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000375:nav_20
nav_30,nav_haircut,FUND_SYNTH_000375,MANAGER_SYNTH_00094,infrastructure,12.0,0.0,1.20507448028,0.913599607137,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000375:nav_30
nav_00,nav_haircut,FUND_SYNTH_000376,MANAGER_SYNTH_00094,buyout,56.6101694915,56.61016949152407,1.77172579616,1.7717257961619999,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000376:nav_00
nav_10,nav_haircut,FUND_SYNTH_000376,MANAGER_SYNTH_00094,buyout,56.6101694915,53.55932203389695,1.77172579616,1.7554443299467999,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000376:nav_10
nav_20,nav_haircut,FUND_SYNTH_000376,MANAGER_SYNTH_00094,buyout,56.6101694915,53.55932203389695,1.77172579616,1.7391628637316,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000376:nav_20
nav_30,nav_haircut,FUND_SYNTH_000376,MANAGER_SYNTH_00094,buyout,56.6101694915,52.542372881354574,1.77172579616,1.7228813975164,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000376:nav_30
nav_00,nav_haircut,FUND_SYNTH_000378,MANAGER_SYNTH_00095,secondaries,54.6666666667,54.666666666679994,1.43087497613,1.4308749761289998,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000378:nav_00
nav_10,nav_haircut,FUND_SYNTH_000378,MANAGER_SYNTH_00095,secondaries,54.6666666667,42.66666666668,1.43087497613,1.315914810889,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000378:nav_10
nav_20,nav_haircut,FUND_SYNTH_000378,MANAGER_SYNTH_00095,secondaries,54.6666666667,34.66666666668,1.43087497613,1.200954645649,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000378:nav_20
nav_30,nav_haircut,FUND_SYNTH_000378,MANAGER_SYNTH_00095,secondaries,54.6666666667,22.66666666668,1.43087497613,1.0859944804089998,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000378:nav_30
nav_00,nav_haircut,FUND_SYNTH_000382,MANAGER_SYNTH_00096,fund_of_funds,69.3333333333,69.33333333332,1.62079370639,1.620793706383,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000382:nav_00
nav_10,nav_haircut,FUND_SYNTH_000382,MANAGER_SYNTH_00096,fund_of_funds,69.3333333333,69.33333333332,1.62079370639,1.5939677236796999,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000382:nav_10
nav_20,nav_haircut,FUND_SYNTH_000382,MANAGER_SYNTH_00096,fund_of_funds,69.3333333333,69.33333333332,1.62079370639,1.5671417409764,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000382:nav_20
nav_30,nav_haircut,FUND_SYNTH_000382,MANAGER_SYNTH_00096,fund_of_funds,69.3333333333,65.33333333332,1.62079370639,1.5403157582731,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000382:nav_30
nav_00,nav_haircut,FUND_SYNTH_000383,MANAGER_SYNTH_00096,private_credit,19.5,19.5,1.09443445842,1.0944344584249999,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000383:nav_00
nav_10,nav_haircut,FUND_SYNTH_000383,MANAGER_SYNTH_00096,private_credit,19.5,19.5,1.09443445842,1.0787697223888,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000383:nav_10
nav_20,nav_haircut,FUND_SYNTH_000383,MANAGER_SYNTH_00096,private_credit,19.5,18.0,1.09443445842,1.0631049863526,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000383:nav_20
nav_30,nav_haircut,FUND_SYNTH_000383,MANAGER_SYNTH_00096,private_credit,19.5,18.0,1.09443445842,1.0474402503164,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000383:nav_30
nav_00,nav_haircut,FUND_SYNTH_000384,MANAGER_SYNTH_00096,buyout,47.7966101695,47.79661016950983,1.69208149548,1.6920814954819998,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000384:nav_00
nav_10,nav_haircut,FUND_SYNTH_000384,MANAGER_SYNTH_00096,buyout,47.7966101695,47.79661016950983,1.69208149548,1.6765328139598,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000384:nav_10
nav_20,nav_haircut,FUND_SYNTH_000384,MANAGER_SYNTH_00096,buyout,47.7966101695,47.79661016950983,1.69208149548,1.6609841324376,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000384:nav_20
nav_30,nav_haircut,FUND_SYNTH_000384,MANAGER_SYNTH_00096,buyout,47.7966101695,47.79661016950983,1.69208149548,1.6454354509153999,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000384:nav_30
nav_00,nav_haircut,FUND_SYNTH_000385,MANAGER_SYNTH_00097,buyout,18.4615384615,18.461538461539384,1.26805784799,1.268057847996,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000385:nav_00
nav_10,nav_haircut,FUND_SYNTH_000385,MANAGER_SYNTH_00097,buyout,18.4615384615,10.769230769231694,1.26805784799,1.166312976503,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000385:nav_10
nav_20,nav_haircut,FUND_SYNTH_000385,MANAGER_SYNTH_00097,buyout,18.4615384615,6.153846153847077,1.26805784799,1.06456810501,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000385:nav_20
nav_30,nav_haircut,FUND_SYNTH_000385,MANAGER_SYNTH_00097,buyout,18.4615384615,3.0769230769240004,1.26805784799,0.9628232335169999,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000385:nav_30
nav_00,nav_haircut,FUND_SYNTH_000387,MANAGER_SYNTH_00097,buyout,82.7118644068,82.71186440678441,2.01552862954,2.015528629546,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000387:nav_00
nav_10,nav_haircut,FUND_SYNTH_000387,MANAGER_SYNTH_00097,buyout,82.7118644068,82.71186440678441,2.01552862954,1.9970080049013998,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000387:nav_10
nav_20,nav_haircut,FUND_SYNTH_000387,MANAGER_SYNTH_00097,buyout,82.7118644068,78.64406779661492,2.01552862954,1.9784873802568,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000387:nav_20
nav_30,nav_haircut,FUND_SYNTH_000387,MANAGER_SYNTH_00097,buyout,82.7118644068,77.62711864407255,2.01552862954,1.9599667556122,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000387:nav_30
nav_00,nav_haircut,FUND_SYNTH_000389,MANAGER_SYNTH_00098,fund_of_funds,77.3333333333,77.33333333331998,1.88872850508,1.888728505082,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000389:nav_00
nav_10,nav_haircut,FUND_SYNTH_000389,MANAGER_SYNTH_00098,fund_of_funds,77.3333333333,69.33333333332,1.88872850508,1.8117233588538,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000389:nav_10
nav_20,nav_haircut,FUND_SYNTH_000389,MANAGER_SYNTH_00098,fund_of_funds,77.3333333333,65.33333333331998,1.88872850508,1.7347182126256,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000389:nav_20
nav_30,nav_haircut,FUND_SYNTH_000389,MANAGER_SYNTH_00098,fund_of_funds,77.3333333333,65.33333333331998,1.88872850508,1.6577130663973998,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000389:nav_30
nav_00,nav_haircut,FUND_SYNTH_000391,MANAGER_SYNTH_00098,real_estate,5.18518518519,5.1851851851862225,0.937541373696,0.937541373697,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000391:nav_00
nav_10,nav_haircut,FUND_SYNTH_000391,MANAGER_SYNTH_00098,real_estate,5.18518518519,5.1851851851862225,0.937541373696,0.922024224859,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000391:nav_10
nav_20,nav_haircut,FUND_SYNTH_000391,MANAGER_SYNTH_00098,real_estate,5.18518518519,5.1851851851862225,0.937541373696,0.906507076021,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000391:nav_20
nav_30,nav_haircut,FUND_SYNTH_000391,MANAGER_SYNTH_00098,real_estate,5.18518518519,5.1851851851862225,0.937541373696,0.890989927183,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000391:nav_30
nav_00,nav_haircut,FUND_SYNTH_000394,MANAGER_SYNTH_00099,real_estate,69.3333333333,69.33333333332,1.25757690273,1.257576902728,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000394:nav_00
nav_10,nav_haircut,FUND_SYNTH_000394,MANAGER_SYNTH_00099,real_estate,69.3333333333,53.33333333332,1.25757690273,1.1792872798726,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000394:nav_10
nav_20,nav_haircut,FUND_SYNTH_000394,MANAGER_SYNTH_00099,real_estate,69.3333333333,33.33333333332,1.25757690273,1.1009976570172,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000394:nav_20
nav_30,nav_haircut,FUND_SYNTH_000394,MANAGER_SYNTH_00099,real_estate,69.3333333333,29.333333333320002,1.25757690273,1.0227080341618,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000394:nav_30
nav_00,nav_haircut,FUND_SYNTH_000396,MANAGER_SYNTH_00099,growth,20.0,20.0,1.549512219,1.5495122189980002,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000396:nav_00
nav_10,nav_haircut,FUND_SYNTH_000396,MANAGER_SYNTH_00099,growth,20.0,20.0,1.549512219,1.5215961369072,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000396:nav_10
nav_20,nav_haircut,FUND_SYNTH_000396,MANAGER_SYNTH_00099,growth,20.0,20.0,1.549512219,1.4936800548164002,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000396:nav_20
nav_30,nav_haircut,FUND_SYNTH_000396,MANAGER_SYNTH_00099,growth,20.0,20.0,1.549512219,1.4657639727256,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000396:nav_30
nav_00,nav_haircut,FUND_SYNTH_000397,MANAGER_SYNTH_00100,infrastructure,17.3333333333,17.33333333332,1.15290931095,1.152909310948,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000397:nav_00
nav_10,nav_haircut,FUND_SYNTH_000397,MANAGER_SYNTH_00100,infrastructure,17.3333333333,17.33333333332,1.15290931095,1.069790806232,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000397:nav_10
nav_20,nav_haircut,FUND_SYNTH_000397,MANAGER_SYNTH_00100,infrastructure,17.3333333333,13.333333333319999,1.15290931095,0.986672301516,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000397:nav_20
nav_30,nav_haircut,FUND_SYNTH_000397,MANAGER_SYNTH_00100,infrastructure,17.3333333333,13.333333333319999,1.15290931095,0.9035537967999999,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000397:nav_30
nav_00,nav_haircut,FUND_SYNTH_000400,MANAGER_SYNTH_00100,buyout,31.5254237288,31.525423728799318,1.75889130489,1.758891304887,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000400:nav_00
nav_10,nav_haircut,FUND_SYNTH_000400,MANAGER_SYNTH_00100,buyout,31.5254237288,27.45762711862983,1.75889130489,1.6881182674723,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000400:nav_10
nav_20,nav_haircut,FUND_SYNTH_000400,MANAGER_SYNTH_00100,buyout,31.5254237288,26.440677966087456,1.75889130489,1.6173452300576001,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000400:nav_20
nav_30,nav_haircut,FUND_SYNTH_000400,MANAGER_SYNTH_00100,buyout,31.5254237288,21.35593220337559,1.75889130489,1.5465721926429001,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000400:nav_30
nav_00,nav_haircut,FUND_SYNTH_000402,MANAGER_SYNTH_00101,buyout,26.1016949153,26.101694915241357,1.35699253293,1.356992532938,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000402:nav_00
nav_10,nav_haircut,FUND_SYNTH_000402,MANAGER_SYNTH_00101,buyout,26.1016949153,26.101694915241357,1.35699253293,1.3445231398142,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000402:nav_10
nav_20,nav_haircut,FUND_SYNTH_000402,MANAGER_SYNTH_00101,buyout,26.1016949153,26.101694915241357,1.35699253293,1.3320537466903999,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000402:nav_20
nav_30,nav_haircut,FUND_SYNTH_000402,MANAGER_SYNTH_00101,buyout,26.1016949153,26.101694915241357,1.35699253293,1.3195843535665999,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000402:nav_30
nav_00,nav_haircut,FUND_SYNTH_000403,MANAGER_SYNTH_00101,real_estate,56.2962962963,56.29629629631111,1.59221033817,1.5922103381710002,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000403:nav_00
nav_10,nav_haircut,FUND_SYNTH_000403,MANAGER_SYNTH_00101,real_estate,56.2962962963,49.62962962964444,1.59221033817,1.5762879464969002,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000403:nav_10
nav_20,nav_haircut,FUND_SYNTH_000403,MANAGER_SYNTH_00101,real_estate,56.2962962963,49.62962962964444,1.59221033817,1.5603655548228001,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000403:nav_20
nav_30,nav_haircut,FUND_SYNTH_000403,MANAGER_SYNTH_00101,real_estate,56.2962962963,49.62962962964444,1.59221033817,1.5444431631487001,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000403:nav_30
nav_00,nav_haircut,FUND_SYNTH_000407,MANAGER_SYNTH_00102,private_credit,88.0,88.0,1.68498223995,1.684982239954,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000407:nav_00
