lineage_id,record_type,record_id,field_name,value_raw,normalized_value,provenance_type,origin_type,source_holding_id,source_observation_id,source_document_id,source_sha256,source_page,source_table,source_row_label,source_column_label,source_occurrence,evidence_quote,definition_keys,pair_id,pair_status,adjudication_status,source_agents,source_review_decision_id,formula_id,parent_lineage_ids,matrix_rule_id,confidence_level,confidence_basis,effective_date,available_at,synthetic_parameter_set_id,notes
HFL_2B6E1E0F03B4C2BBFB33,POSITION,POS_GENERATED_301AB74323849439B5EE,fair_value,51440000.000000,51440000.000000,SYNTHETIC,COMPLETION,HOLDINT_9DB231DA6554EFD19436,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_9DB231DA6554EFD19436
HFL_2B736EB99E6226C23019,INSTRUMENT,INSTR_SOURCE_0ACAB435F3F58666384C,instrument_kind,Equity securities,OTHER_EQUITY,DERIVED,MATRIX_NORMALIZATION,76327062b8f9e00ece33,5219853bb09092178186,SRC192,b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230,5,Largest Equity Holdings,Nvidia,Fair Value,1,"Nvidia 308,364 90,692,936",,PAIR_039D733CC0B7CB38B1FE1352,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a company.,,,,
HFL_2B73C0E1739C0599AF6C,POSITION,POS_GENERATED_0F282C858C4ABB7EDBDA,cost,120705787.468537,120705787.468537,SYNTHETIC,COMPLETION,HOLDINT_A1427C6432A7A8BDDCE4,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_A1427C6432A7A8BDDCE4
HFL_2B73D8EACE416F7C7DD5,POSITION,POS_GENERATED_F7130FD1782BC1565CD3,cost,40147826.086957,40147826.086957,SYNTHETIC,COMPLETION,HOLDINT_E247A4E180394BECA2EB,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_E247A4E180394BECA2EB
HFL_2B7FA316FC61564C5FF5,POSITION,POS_GENERATED_2471DF16E4721D7DA21C,owner_id,OWNER_FUND_0282,OWNER_FUND_0282,SYNTHETIC,COMPLETION,HOLDINT_216B44A5926EE72EA7C7,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_216B44A5926EE72EA7C7
HFL_2B81240BF2B8F0C79865,POSITION,POS_GENERATED_A1B0C4373043DBB5C766,cost,479347.826087,479347.826087,SYNTHETIC,COMPLETION,HOLDINT_98ED99274F914B409280,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_98ED99274F914B409280
HFL_2B81FEB95DA03DC01B42,POSITION,POS_GENERATED_AB06FF940333EDADA042,owner_id,OWNER_FUND_0681,OWNER_FUND_0681,SYNTHETIC,COMPLETION,HOLDINT_BA6ED1EAC3EF6E210844,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_BA6ED1EAC3EF6E210844
HFL_2B82DDD7215CB251D478,POSITION,POS_GENERATED_698F73D6591868B37EA3,fair_value,1690500.000000,1690500.000000,SYNTHETIC,COMPLETION,HOLDINT_1D6F1E705AAA3DA3C4BC,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_1D6F1E705AAA3DA3C4BC
HFL_2B84F7E9EB869ADFAB3B,POSITION,POS_GENERATED_E8624DD4B4147ED8F890,owner_id,OWNER_FUND_0339,OWNER_FUND_0339,SYNTHETIC,COMPLETION,HOLDINT_E72731768E80F03EEADE,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_E72731768E80F03EEADE
HFL_2B853D8281B8197A5E87,POSITION,POS_GENERATED_B4F218450F403C2DC984,fair_value,24419490.108858,24419490.108858,SYNTHETIC,COMPLETION,HOLDINT_E967095E904AF13DF05F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_E967095E904AF13DF05F
HFL_2B8DA5FFEB7B7BB0041D,POSITION,POS_GENERATED_FB702E46D16C83A12C87,fair_value,4153720.379123,4153720.379123,SYNTHETIC,COMPLETION,HOLDINT_598724AAC1274EF09594,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_598724AAC1274EF09594
HFL_2B8ED01975ABD12A3553,POSITION,POS_GENERATED_B9B5CECC37EEF6D608C6,fair_value,97094228.814184,97094228.814184,SYNTHETIC,COMPLETION,HOLDINT_CD021B3AB5A525962A6F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_CD021B3AB5A525962A6F
HFL_2B909C8EB557D8D1C239,POSITION,POS_GENERATED_98ED663246703751DDFF,fair_value,96700387.390385,96700387.390385,SYNTHETIC,COMPLETION,HOLDINT_82F590C35A77F4433337,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_82F590C35A77F4433337
HFL_2B9F25C17E433C405AAC,POSITION,POS_SOURCE_A14B2290F599C82E8F50,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,8da6e3319859d7a14614,99daa50dd19c63ebd91b,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,"Audax Mezzanine Fund III, L.P.",Fair Value,1,"Audax Mezzanine Fund III, L.P. North America 09/30/2016 1,134,916 189,412",,PAIR_135243905C8862F8156057E8,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_2BA2D4D851A5B9704F8D,POSITION,POS_SOURCE_FB8A63B4859A842C46CF,cost,"560,617",560617,EXTRACTED,DIRECT_SOURCE,0fb45f79c17ffedb612d,f16c769cf07ceb31bbb8,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,4,Consolidated Schedule of Investments,"Insight Venture Partners Coinvestment Fund II, L.P.",Cost,1,"Insight Venture Partners Coinvestment Fund II, L.P.(g) North America 06/30/2015 560,617 925,525",,PAIR_FFB877FF4CB7A477A2E89154,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_2BA7125AAFCC9771EEE6,POSITION,POS_GENERATED_CE37176A2BEB30BD7B3B,fair_value,5138782.302523,5138782.302523,SYNTHETIC,COMPLETION,HOLDINT_07E613A240C5846921D8,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_07E613A240C5846921D8
HFL_2BAC2176513415DD5BB5,POSITION,POS_GENERATED_414ED9663D21F1716950,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_8AA40201CB7DF4E7FB79,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_8AA40201CB7DF4E7FB79
HFL_2BB03299E26D2BE9D8A5,POSITION,POS_SOURCE_683C0612AD86922EE864,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,18592a138cd030104ca5,3fef5507152529803676,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,4,Consolidated Schedule of Investments,"Insight Venture Partners (Cayman) VIII, L.P.",Cost,1,"Insight Venture Partners (Cayman) VIII, L.P.(d)(f)(g) North America 09/30/2019 1,281,697 1,960,926",,PAIR_825076374A7C6C150992D58A,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_2BBABD420972275EA07A,POSITION,POS_GENERATED_57FF2EBAE7BE59D2CA25,owner_id,OWNER_FUND_0423,OWNER_FUND_0423,SYNTHETIC,COMPLETION,HOLDINT_FDFE58094504037E30BD,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_FDFE58094504037E30BD
HFL_2BBD5C3FBDF1BC01FE24,POSITION,POS_GENERATED_7B90F18A11758B27A558,fair_value,20065500.000000,20065500.000000,SYNTHETIC,COMPLETION,HOLDINT_FD94444956FEF3138445,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_FD94444956FEF3138445
HFL_2BC2BB3DF2A577CCBADD,POSITION,POS_GENERATED_F42A3D37B2A540C57F7A,owner_id,OWNER_FUND_0093,OWNER_FUND_0093,SYNTHETIC,COMPLETION,HOLDINT_5AB4CCC3826C6D8C8619,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_5AB4CCC3826C6D8C8619
HFL_2BC399405BEFE4BF78E0,POSITION,POS_GENERATED_9BA74B2377477CD300B2,fund_ownership_fraction,0.2000000000,0.2000000000,SYNTHETIC,COMPLETION,HOLDINT_3AC1DA73851BED0EC4D7,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_3AC1DA73851BED0EC4D7
HFL_2BC68B132BB08E84B11E,POSITION,POS_GENERATED_F9D106340E0514A9F493,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_92B4E2B2122198248ECD,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_92B4E2B2122198248ECD
HFL_2BD3B398873FA2EFBE3B,POSITION,POS_GENERATED_2E085B44C652ACC3F892,owner_id,OWNER_FUND_0039,OWNER_FUND_0039,SYNTHETIC,COMPLETION,HOLDINT_D862A79ADD0141763558,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_D862A79ADD0141763558
HFL_2BD95319CA99854CAF84,POSITION,POS_GENERATED_DCECDB7900B85AE920D6,cost,124168936.792569,124168936.792569,SYNTHETIC,COMPLETION,HOLDINT_3AC170B61E59336D4B68,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_3AC170B61E59336D4B68
HFL_2BDD93429C2EC02B158F,TARGET,TARGET_FUND_0363,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,a000be1632a3babbcf5d,4c19ce57d8484649647e,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,Blue Owl GP Stakes US Investors LP,Fair Value,1,"Blue Owl GP Stakes US Investors LP(f)(g) North America 03/31/2022 1,289,685 1,895,515",,PAIR_C6B257E72DC9E9DFC4F95C7A,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_2BE652C35A81558CF20B,TARGET,TARGET_FUND_0994,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,8d0d82c491040bcd5338,1aef352891c774f18c65,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"Warburg Pincus Private Equity XI-B, L.P.",Fair Value,1,"Warburg Pincus Private Equity XI-B, L.P.(g) North America 03/31/2022 2,621,190 1,922,472",,PAIR_9D0AD33F80CDAFE0C4DA5BC7,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_2BE79DF164C03C46BD42,POSITION,POS_SOURCE_CF4AF00A37D91B405AD6,acquisition_channel,Secondary Investments,SECONDARY,DERIVED,MATRIX_NORMALIZATION,2fb7335fd2cd7949b1ce,06c113b8a8717bc960be,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,"ABRY Senior Equity V, L.P.",Cost,1,"ABRY Senior Equity V, L.P.(f)(g) North America 03/28/2024 1,400,921 1,676,078",,PAIR_9CAD99AC13AAFD737DB0FED1,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,ACQUISITION_CHANNEL_HEADING_V1,HIGH,schedule heading in fact_observation.strategy,,,,
HFL_2BE9B96BE78CD46EC31E,POSITION,POS_GENERATED_C81B495233F772F356E1,fair_value,79998732.776025,79998732.776025,SYNTHETIC,COMPLETION,HOLDINT_9E3E3D489C055E57617B,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_9E3E3D489C055E57617B
HFL_2BFCB96D245D2A46666D,TARGET,TARGET_FUND_0538,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,4f87941ae84f33225e59,576233b7e2806d6591cd,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,4,Consolidated Schedule of Investments,"Green Equity Investors CF II, L.P.",Fair Value,1,"Green Equity Investors CF II, L.P.(d)(g) North America 11/30/2021 $ 1,185,423 $ 1,980,786",,PAIR_EE51E75A7A70D77BE112EB43,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_2BFDBD4633FCFE319D7B,POSITION,POS_GENERATED_898584549CF2F8B979E3,fair_value,4321800.000000,4321800.000000,SYNTHETIC,COMPLETION,HOLDINT_C893B10C3F9CA4F1CF1C,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_C893B10C3F9CA4F1CF1C
HFL_2C014D44847BF88E63F9,POSITION,POS_GENERATED_5764BB6B59AA7B13E0C6,cost,42444335.511419,42444335.511419,SYNTHETIC,COMPLETION,HOLDINT_AEAF4C5B3EDD45982F16,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_AEAF4C5B3EDD45982F16
HFL_2C0263A64DF4606D0EE7,POSITION,POS_SOURCE_C6AE79269D03B4BF0E07,cost,"386,545",386545,EXTRACTED,DIRECT_SOURCE,19c8d8f362987bd01e61,84e6287bd75304bf5ff1,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,"Blackstone Capital Partners VII, L.P.",Cost,1,"Blackstone Capital Partners VII, L.P.(f)(g) North America 03/28/2024 386,545 477,280",,PAIR_D364F8A8BC1ABCD1CBB57E8B,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_2C0938E32662F2984CF8,POSITION,POS_SOURCE_EEF478CF573C8D3BEB34,fair_value,"7,043,065",7043065,EXTRACTED,DIRECT_SOURCE,fb4d51fd0c59fbc20f11,3037024cb8e46ce0d023,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"Vista Equity Partners Fund V, L.P.",Fair Value,1,"Vista Equity Partners Fund V, L.P.(d)(f)(g) North America 09/30/2018 10,504,493 7,043,065",,PAIR_2A32BC082943FC0608A8371D,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_2C0AB9649279E0041D7C,POSITION,POS_GENERATED_D6472532F272DAB5D4F2,owner_id,OWNER_FUND_0353,OWNER_FUND_0353,SYNTHETIC,COMPLETION,HOLDINT_3823C0D5E42B19555D6C,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_3823C0D5E42B19555D6C
HFL_2C0C34D0C1BEA949249E,POSITION,POS_GENERATED_D049C1DF724B671244DE,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_8D271E7F47B5135365E8,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_8D271E7F47B5135365E8
HFL_2C14FE532A93A92E4095,POSITION,POS_GENERATED_258ED33280DAE54E4B96,cost,29153069.153069,29153069.153069,SYNTHETIC,COMPLETION,HOLDINT_0A87612B8EA5E552E288,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_0A87612B8EA5E552E288
HFL_2C16AA5BE7A4FA858F49,POSITION,POS_GENERATED_C3A126B3FB72C3A0870D,owner_id,OWNER_FUND_0460,OWNER_FUND_0460,SYNTHETIC,COMPLETION,HOLDINT_0C9C0AC4880ACF09442D,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_0C9C0AC4880ACF09442D
HFL_2C223B31B9EA50A64D10,POSITION,POS_GENERATED_8A873509623FD067ECE5,owner_id,OWNER_FUND_0881,OWNER_FUND_0881,SYNTHETIC,COMPLETION,HOLDINT_D1176CE189F5B248F1E2,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_D1176CE189F5B248F1E2
HFL_2C23BB19FE6A2E2AFBEC,POSITION,POS_GENERATED_A25554FB9F48C3D6CE42,cost,21516501.763030,21516501.763030,SYNTHETIC,COMPLETION,HOLDINT_571330C64D8BF8FFDE37,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_571330C64D8BF8FFDE37
HFL_2C297805888BC5B0CF08,POSITION,POS_GENERATED_EBC7F0FD6D5A0280FFED,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_A89DC08A14B4813BB07C,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_A89DC08A14B4813BB07C
HFL_2C299B2FEB07726EF5E0,POSITION,POS_GENERATED_A9D5507CACEDD3F64CE7,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_3C149A3DEA7FB581384B,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_3C149A3DEA7FB581384B
HFL_2C29AC042B8276393F96,POSITION,POS_GENERATED_F6016C9FAFA831C64609,owner_id,OWNER_FUND_0261,OWNER_FUND_0261,SYNTHETIC,COMPLETION,HOLDINT_809F12C54093642140A4,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_809F12C54093642140A4
HFL_2C2A3CDB95F0988BA744,POSITION,POS_GENERATED_282B1F4D3DF117D0E12C,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_76D10610D73BD5562B15,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_76D10610D73BD5562B15
HFL_2C304F27A7B399354283,POSITION,POS_SOURCE_1173B34462CDDDA53AAE,fair_value,"$131,148",131148,EXTRACTED,DIRECT_SOURCE,1f4919ed34ffbc53c7b6,863ab722808326d4b212,SRC624,c4a66a28478c1861fff90eb921d1d92380e24d4382f2fa38c8b5be45cd99e2ba,table-002,Consolidated Schedule of Investments,Madison Dearborn Capital Partners IX,Fair Value,1,"Madison Dearborn Capital Partners IX $131,148",3|5|6|7,,NATIVE_DIRECT,RESOLVED,NATIVE_HTML,,,,,HIGH,Accepted source observation,,,,
HFL_2C3053A963931E2CB48E,POSITION,POS_GENERATED_4D01CFC17A084A823874,fund_ownership_fraction,0.1500000000,0.1500000000,SYNTHETIC,COMPLETION,HOLDINT_FB25E43BFDC441D0C46D,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_FB25E43BFDC441D0C46D
HFL_2C3077C4A25EB262D123,POSITION,POS_SOURCE_3938CB2845A0A81B5064,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,4eb7c6b63e48b9fa95f7,0abf1eb529998023e70d,SRC624,c4a66a28478c1861fff90eb921d1d92380e24d4382f2fa38c8b5be45cd99e2ba,table-001,Consolidated Schedule of Investments,Sagard Testing FPCI,Fair Value,1,"Sagard Testing FPCI $4,497,517",4|5|6|7,,NATIVE_DIRECT,RESOLVED,NATIVE_HTML,,,,NATIVE_READER_CLASS_V1,MEDIUM,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,,,,
HFL_2C3962D3001E92FA26A8,POSITION,POS_SOURCE_52F8F09FE186A263CB13,fair_value,"3,351,435",3351435,EXTRACTED,DIRECT_SOURCE,ec173e57624ac4167cf5,0c58478b9d142e2bad83,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,"Hellman & Friedman Capital Partners IX (Parallel), L.P.",Fair Value,1,"Hellman & Friedman Capital Partners IX (Parallel), L.P.(f) North America 09/28/2018 1,831,379 3,351,435",,PAIR_572AEB01A38571522EAF8078,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_2C3CB2E28DEABDC0F14A,POSITION,POS_GENERATED_AC6D92159D0ED5E197B0,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_14E1BBEC140FBAF488A5,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_14E1BBEC140FBAF488A5
HFL_2C3E49725AC888195578,POSITION,POS_SOURCE_A194A91C734BB31D7E98,owner_id,Pomona Investment Fund,OWNER_POMONA_INVESTMENT_FUND,DERIVED,SOURCE_REVIEW,4b3b6b841284fc175874,0d9cbcc1eba9563b4a07,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"Parthenon Investors III, L.P.",Cost,1,"Parthenon Investors III, L.P.(d)(f)(g) North America 12/31/2018 512,940 795,304",,PAIR_5900CA36491BF4B62C3D7BCC,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,OWNMAP008,,,HOLDING_OWNER_MAP_V1,HIGH,fact_observation:0fce24830edcfb6ccc78 evidence_quote=Pomona Investment Fund,,,,
HFL_2C3FB97272309959864F,POSITION,POS_GENERATED_80BFB78B3BC0B7452054,cost,41839501.976161,41839501.976161,SYNTHETIC,COMPLETION,HOLDINT_E024E3E8FDCFE8D0EBE3,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_E024E3E8FDCFE8D0EBE3
HFL_2C3FF974263DC885924A,POSITION,POS_GENERATED_9B8E08E228C52F1A721B,cost,18097394.238026,18097394.238026,SYNTHETIC,COMPLETION,HOLDINT_048140B2FA52E1BA5E45,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_048140B2FA52E1BA5E45
HFL_2C45ABADFCB285B889A8,POSITION,POS_SOURCE_79E04063BC1980051358,fair_value,"$150,000,000",150000000,EXTRACTED,DIRECT_SOURCE,f6fcf356ce48f6ae43dd,55c71a354ce9583abfc3,SRC034,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,4,Combined Schedule of Investments,REDACTED,Fair value,1,"$150,000.000",,PAIR_B9F72E3F7E752BF3D1BEB504,CLASSIFICATION_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_2C4E44F15CDF8EED1372,POSITION,POS_GENERATED_EF6B5CF3BFAEDAECED35,fund_ownership_fraction,0.2000000000,0.2000000000,SYNTHETIC,COMPLETION,HOLDINT_C8CA79D734E09EBEC8C0,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_C8CA79D734E09EBEC8C0
HFL_2C52D086188DC45EC5F3,POSITION,POS_GENERATED_349E0DA80F9DA75E6ED5,owner_id,OWNER_FUND_0836,OWNER_FUND_0836,SYNTHETIC,COMPLETION,HOLDINT_8078E021641885173DD1,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_8078E021641885173DD1
HFL_2C54C168E30342C84B46,POSITION,POS_GENERATED_0E4AA0B8D8BFD48B6816,owner_id,OWNER_FUND_0402,OWNER_FUND_0402,SYNTHETIC,COMPLETION,HOLDINT_24B3CF2FF3FBEA8F5911,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_24B3CF2FF3FBEA8F5911
HFL_2C55BBD877A925530554,POSITION,POS_GENERATED_30530D20EE0B54D912D9,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_5994AB7A2CA806CF3DEB,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_5994AB7A2CA806CF3DEB
HFL_2C565C88BFCECC3D9620,TARGET,TARGET_FUND_0287,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,b08c6dfae090c4a6b128,35d039452d97750e9791,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,Alpha Private Equity Fund 7 (SCA) SICAR,Cost,1,"Alpha Private Equity Fund 7 (SCA) SICAR(d)(g) Europe 06/28/2024 21,809,070 24,051,778",,PAIR_B4F8B1F00DEFC36ABB15AC31,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
