fund_period_id,fund_id,lp_id,lp_name,share_class_name,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,perspective,currency,commitment,paid_in_capital_itd,distributions_itd,nav,unfunded_commitment,recallable_distributions_itd,dpi,rvpi,tvpi,reported_irr,calculated_irr,beginning_nav,contributions_period,distributions_period,realized_gain_period,unrealized_gain_period,net_income_period,management_fee_period,other_expenses_period,ending_nav,period_return,benchmark_return,fund_size,vintage_year,strategy,sub_strategy,provenance_type,source_document_id,source_page,source_anchor,formula_id,input_observation_ids,synthetic_parameter_set_id,defect_expected,record_status,reported_irr_fee_basis,reported_irr_method,period_return_fee_basis,period_return_method,sector,canonical_asset_class,canonical_strategy,canonical_sub_strategy,canonical_sector
FPRINT_D35D8007E962EEF10181,FUND_0026,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,1238751.000000,12387.510000,1262981.000000,3761249.000000,0.000000,0.0100000000,1.0195600246,1.0295600246,,0.0058160296,1161942.520000,37162.530000,495.500400,36353.615160,31574.525000,13943.310240,15000.000000,2500.000000,1262981.000000,0.0553998578,0.2579124536,191521271.350106,2020,Buyout,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,buyout,,
FPRINT_31B09FE1CB01101D4697,FUND_0027,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,4950000.000000,19800000.000000,1512027.000000,50000.000000,0.000000,4.0000000000,0.3054600000,4.3054600000,,0.1246558411,1391064.840000,148500.000000,792000.000000,727468.706920,37800.675000,16692.778080,15000.000000,2500.000000,1512027.000000,0.5495517808,0.2579124536,485795069.240689,2005,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_B63AA181093C6B7BE626,FUND_0028,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,4750000.000000,9986136.000000,237500.000000,250000.000000,0.000000,2.1023444211,0.0500000000,2.1523444211,,0.0716938340,218500.000000,142500.000000,399445.440000,284885.940000,5937.500000,2622.000000,15000.000000,2500.000000,237500.000000,1.2629081922,0.2579124536,155029699.165588,2007,Growth Equity,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,growth,,
FPRINT_60B81D2C65533C807CB3,FUND_0029,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,14000000.000000,13997557.000000,3599655.000000,1442315.000000,2443.000000,0.000000,0.2571630892,0.1030404806,0.3602035698,,-0.0644399934,1326929.800000,419926.710000,143986.200000,-163536.342600,36057.875000,15923.157600,42000.000000,7000.000000,1442315.000000,-0.1209975916,0.2579124536,279846957.626875,2002,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_411A219BFD0920B8D822,FUND_0030,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,145000.000000,145000.000000,2565.000000,142435.000000,0.000000,0.000000,0.0176896552,0.9823103448,1.0000000000,,0.0000000000,131040.200000,4350.000000,102.600000,2521.542600,3560.875000,1572.482400,435.000000,72.500000,142435.000000,0.0545435675,0.2579124536,195209452.057233,2011,Special Situations,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,special_situations,,
FPRINT_E76F35918F9588F25249,FUND_0031,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,175000.000000,175000.000000,1750.000000,174245.000000,0.000000,0.000000,0.0100000000,0.9956857143,1.0056857143,,0.0005014993,160305.400000,5250.000000,70.000000,3092.310200,4356.125000,1923.664800,525.000000,87.500000,174245.000000,0.0546431998,0.2579124536,599472026.409798,2012,Special Situations,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,special_situations,,
FPRINT_0CBF0BF649B562DE074C,FUND_0032,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,222250.000000,222250.000000,2222.500000,222250.000000,0.000000,0.000000,0.0100000000,1.0000000000,1.0100000000,,0.0009462217,204470.000000,6667.500000,88.900000,3969.385000,5556.250000,2453.640000,666.750000,111.125000,222250.000000,0.0547826087,0.2579124536,485509346.415401,2013,Special Situations,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,special_situations,,
FPRINT_887DEEE308F6188168F5,FUND_0033,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,225000.000000,225000.000000,2250.000000,225000.000000,0.000000,0.000000,0.0100000000,1.0000000000,1.0100000000,,0.0010225855,207000.000000,6750.000000,90.000000,4018.500000,5625.000000,2484.000000,675.000000,112.500000,225000.000000,0.0547826087,0.2579124536,438942880.216929,2014,Special Situations,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,special_situations,,
FPRINT_5A0E3D168F5053139EAB,FUND_0034,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,1000000.000000,1000000.000000,4000000.000000,1506227.000000,0.000000,0.000000,4.0000000000,1.5062270000,5.5062270000,,0.1612721982,1385728.840000,30000.000000,160000.000000,199713.738920,37655.675000,16628.746080,3000.000000,500.000000,1506227.000000,0.1807699694,0.2579124536,531601150.581411,2008,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_D68D10663C2C183AC271,FUND_0035,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,1500000.000000,1500000.000000,2869007.000000,75000.000000,0.000000,0.000000,1.9126713333,0.0500000000,1.9626713333,,0.0702335513,69000.000000,45000.000000,114760.280000,78307.280000,1875.000000,828.000000,4500.000000,750.000000,75000.000000,1.0979750725,0.2579124536,348983301.841767,2009,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_CA5184C829B2483F515A,FUND_0036,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,1500000.000000,1500000.000000,277541.000000,929930.000000,0.000000,0.000000,0.1850273333,0.6199533333,0.8049806667,,-0.0178373323,855535.600000,45000.000000,11101.640000,12231.362800,23248.250000,10266.427200,4500.000000,750.000000,929930.000000,0.0473341378,0.2579124536,150943152.282316,2010,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_DFB2A0DC64397D52714D,FUND_0037,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,1500000.000000,1500000.000000,2359274.000000,1920321.000000,0.000000,0.000000,1.5728493333,1.2802140000,2.8530633333,,0.1084348284,1766695.320000,45000.000000,94370.960000,139038.271160,48008.025000,21200.343840,4500.000000,750.000000,1920321.000000,0.1149018949,0.2579124536,596668007.310059,2011,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_5D4D7EB94B9AC551DC70,FUND_0038,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,1500000.000000,1500000.000000,941364.000000,605254.000000,0.000000,0.000000,0.6275760000,0.4035026667,1.0310786667,,0.0032699639,556833.680000,45000.000000,37654.560000,24511.525840,15131.350000,6682.004160,4500.000000,750.000000,605254.000000,0.0737650783,0.2579124536,245162307.528227,2012,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_7CABBA5764F0005E32B5,FUND_0039,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,1500000.000000,1500000.000000,109684.000000,5496437.000000,0.000000,0.000000,0.0731226667,3.6642913333,3.7374140000,,0.1314888468,5056722.040000,45000.000000,4387.360000,206260.730520,137410.925000,60680.664480,4500.000000,750.000000,5496437.000000,0.0789251054,0.2579124536,292205078.312682,2013,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_9329815AE5F23FA70541,FUND_0040,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,1500000.000000,1500000.000000,1908054.000000,1719155.000000,0.000000,0.000000,1.2720360000,1.1461033333,2.4181393333,,0.1125857285,1581622.600000,45000.000000,76322.160000,112146.213800,42978.875000,18979.471200,4500.000000,750.000000,1719155.000000,0.1067603359,0.2579124536,423343907.677238,2014,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_720CB73A999330B94724,FUND_0041,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,1500000.000000,1500000.000000,176438.000000,3846459.000000,0.000000,0.000000,0.1176253333,2.5643060000,2.6819313333,,0.1162621489,3538742.280000,45000.000000,7057.520000,136397.857640,96161.475000,42464.907360,4500.000000,750.000000,3846459.000000,0.0762344976,0.2579124536,313330596.400634,2015,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_16A75F365757C63162A7,FUND_0042,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,1500000.000000,1500000.000000,817089.000000,6000000.000000,0.000000,0.000000,0.5447260000,4.0000000000,4.5447260000,,0.2082283917,5520000.000000,45000.000000,32683.560000,256693.560000,150000.000000,66240.000000,4500.000000,750.000000,6000000.000000,0.0847252826,0.2579124536,256946415.619246,2016,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_BAE567A7C676BAC68367,FUND_0043,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,1500000.000000,1500000.000000,15000.000000,3282386.000000,0.000000,0.000000,0.0100000000,2.1882573333,2.1982573333,,0.1112015744,3019795.120000,45000.000000,600.000000,105143.688560,82059.650000,36237.541440,4500.000000,750.000000,3282386.000000,0.0722535375,0.2579124536,453696716.628966,2017,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_9F87AC93396DE8400E8F,FUND_0044,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,7500000.000000,5700000.000000,479097.000000,7490738.000000,1800000.000000,0.000000,0.0840521053,1.3141645614,1.3982166667,,0.0527341904,6891478.960000,171000.000000,19163.880000,203706.722480,187268.450000,82697.747520,22500.000000,3750.000000,7490738.000000,0.0649240784,0.2579124536,516252225.013128,2018,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_92D4081981A13B005A2F,FUND_0045,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,7000000.000000,7000000.000000,6209668.000000,18311665.000000,0.000000,0.000000,0.8870954286,2.6159521429,3.5030475714,,0.0874023750,16846731.800000,210000.000000,248386.720000,867867.513400,457791.625000,202160.781600,21000.000000,3500.000000,18311665.000000,0.0892351073,0.2579124536,272721399.920316,2006,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_2814ADB6C6F729242246,FUND_0046,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,4333940.000000,43339.400000,9101859.000000,666060.000000,0.000000,0.0100000000,2.1001349811,2.1101349811,,0.0945804618,8373710.280000,130018.200000,1733.576000,289333.097640,227546.475000,100484.523360,15000.000000,2500.000000,9101859.000000,0.0716365955,0.2579124536,447645934.865568,2016,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_B67B3C9CCD345B4785E2,FUND_0047,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,1371567.000000,13715.670000,1269537.000000,3628433.000000,0.000000,0.0100000000,0.9256106337,0.9356106337,,-0.0114108793,1167974.040000,41147.010000,548.626800,32710.463320,31738.425000,14015.688480,15000.000000,2500.000000,1269537.000000,0.0521968594,0.2579124536,492825522.697886,2019,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_809906F191B364B0D701,FUND_0048,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,5000000.000000,2276490.000000,4114064.000000,0.000000,0.000000,0.4552980000,0.8228128000,1.2781108000,,0.0227644881,3784938.880000,150000.000000,91059.600000,139413.853440,102851.600000,45419.266560,15000.000000,2500.000000,4114064.000000,0.0713841699,0.2579124536,574627811.426853,2011,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_0892D963459A233A3A8F,FUND_0049,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,750000.000000,7500.000000,694288.000000,4250000.000000,0.000000,0.0100000000,0.9257173333,0.9357173333,,-0.0131610144,638744.960000,22500.000000,300.000000,25820.900480,17357.200000,7664.939520,15000.000000,2500.000000,694288.000000,0.0522008659,0.2579124536,464049333.134954,2020,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_BDF79F3FEA1FBE3CD652,FUND_0050,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,4718038.000000,2562843.000000,550976.000000,281962.000000,0.000000,0.5432010086,0.1167807466,0.6599817551,,-0.0388236895,506897.920000,141541.140000,102513.720000,2693.484960,13774.400000,6082.775040,15000.000000,2500.000000,550976.000000,0.0099638602,0.2579124536,571303238.107028,2009,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_60E021718EC224DF0703,FUND_0051,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,750000.000000,750000.000000,337174.000000,37500.000000,0.000000,0.000000,0.4495653333,0.0500000000,0.4995653333,,-0.0741650996,34500.000000,22500.000000,13486.960000,-4739.540000,937.500000,414.000000,2250.000000,375.000000,37500.000000,-0.1742910145,0.2579124536,445907462.827276,2011,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_3B33944E87B4AECA9614,FUND_0052,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,1250000.000000,1250000.000000,1813393.000000,1790063.000000,0.000000,0.000000,1.4507144000,1.4320504000,2.8827648000,,0.1354495162,1646857.960000,37500.000000,72535.720000,118101.889480,44751.575000,19762.295520,3750.000000,625.000000,1790063.000000,0.1082308033,0.2579124536,596884042.650759,2014,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_0525EA27D54B6162673B,FUND_0053,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,2000000.000000,1958262.892297,35553.727721,1692363.252914,41737.107703,0.000000,0.0181557481,0.8642165766,0.8823723247,,-0.0188974019,1556974.192681,58747.886769,1422.149109,24070.550938,42309.081323,18683.690312,6000.000000,1000.000000,1692363.252914,0.0501378398,0.2579124536,239017960.365636,2018,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_A06F51E30FB87D8DED4F,FUND_0054,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,250000.000000,245000.000000,7750.316656,237115.856555,5000.000000,0.000000,0.0316339455,0.9678198227,0.9994537682,,-0.0000834138,218146.588030,7350.000000,310.012666,4258.625720,5927.896414,2617.759056,750.000000,125.000000,237115.856555,0.0546847021,0.2579124536,241876567.479492,2018,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_203A5C7E12C535EAC9E7,FUND_0055,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,1282401.000000,12824.010000,1169932.000000,3717599.000000,0.000000,0.0100000000,0.9122981033,0.9222981033,,-0.0160033231,1076337.440000,38472.030000,512.960400,30971.141120,29248.300000,12916.049280,15000.000000,2500.000000,1169932.000000,0.0516896359,0.2579124536,363443679.440923,2020,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_06BA40EA5807C58319A7,FUND_0056,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,2000000.000000,1968281.000000,1962279.000000,98414.050000,31719.000000,0.000000,0.9969506387,0.0500000000,1.0469506387,,0.0035720742,90540.926000,59048.430000,78491.160000,30769.011638,2460.351250,1086.491112,6000.000000,1000.000000,98414.050000,0.3016962075,0.2579124536,576504752.944507,2004,Buyout,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,buyout,,
FPRINT_C38D8769C44DA8D22870,FUND_0057,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,4471233.000000,3885926.000000,1237969.000000,528767.000000,0.000000,0.8690949454,0.2768741866,1.1459691320,,0.0120636040,1138931.480000,134136.990000,155437.040000,93221.167240,30949.225000,13667.177760,15000.000000,2500.000000,1237969.000000,0.1056583053,0.2579124536,308821092.204946,2008,Buyout,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,buyout,,
FPRINT_C0056F1E0BAE5005CD7B,FUND_0058,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,3000000.000000,2700000.000000,428886.000000,2487116.000000,300000.000000,0.000000,0.1588466667,0.9211540741,1.0800007407,,0.0109107599,2288146.720000,81000.000000,17155.440000,55989.059360,62177.900000,27457.760640,9000.000000,1500.000000,2487116.000000,0.0590542201,0.2579124536,575096082.273608,2017,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_BD26E52D28989D94EAB6,FUND_0059,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,500000.000000,500000.000000,104687.000000,1515149.000000,0.000000,0.000000,0.2093740000,3.0302980000,3.2396720000,,0.1287434260,1393937.080000,15000.000000,4187.480000,57543.430040,37878.725000,16727.244960,1500.000000,250.000000,1515149.000000,0.0791997010,0.2579124536,380534275.329731,2014,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_5E8116813EC2610C5807,FUND_0060,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,6500000.000000,6500000.000000,65000.000000,325000.000000,0.000000,0.000000,0.0100000000,0.0500000000,0.0600000000,,-0.1363155082,299000.000000,195000.000000,2600.000000,-155363.000000,8125.000000,3588.000000,19500.000000,3250.000000,325000.000000,-0.5565217391,0.2579124536,566128961.760014,2000,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_EE18A02AB4A7D7189767,FUND_0061,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,1256760.000000,12567.600000,1149112.000000,3743240.000000,0.000000,0.0100000000,0.9143448232,0.9243448232,,-0.0184388909,1057183.040000,37702.800000,502.704000,30814.867520,28727.800000,12686.196480,15000.000000,2500.000000,1149112.000000,0.0517685793,0.2579124536,292814547.607248,2021,Buyout,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,buyout,,
FPRINT_FE9E5B130439761950D8,FUND_0062,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,1369921.000000,1369921.000000,13699.210000,68496.050000,0.000000,0.000000,0.0100000000,0.0500000000,0.0600000000,,-0.1316897498,63016.366000,41097.630000,547.968400,-32743.851742,1712.401250,756.196392,4109.763000,684.960500,68496.050000,-0.5565217391,0.2579124536,570564314.632904,1999,Mezzanine,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_debt,mezzanine,,
FPRINT_53D71F31F008C68CF9D3,FUND_0063,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,500000.000000,500000.000000,12291.000000,25000.000000,0.000000,0.000000,0.0245820000,0.0500000000,0.0745820000,,-0.1462176036,23000.000000,15000.000000,491.640000,-11659.360000,625.000000,276.000000,1500.000000,250.000000,25000.000000,-0.5438417391,0.2579124536,220073789.607426,2003,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
FPRINT_C6E5328AE2FA19535BED,FUND_0064,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,5000000.000000,5000000.000000,960952.000000,250000.000000,0.000000,0.000000,0.1921904000,0.0500000000,0.2421904000,,-0.0814031619,230000.000000,150000.000000,38438.080000,-83071.920000,6250.000000,2760.000000,15000.000000,2500.000000,250000.000000,-0.3980953043,0.2579124536,572168863.551866,1999,Venture Capital,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,venture_capital,,,
