level,record_id,status,primary_reason,additional_reasons,source_ids,evidence_ids
fund,FUND_SYNTH_000483,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000483_20260630""]","[""SYNTH:FUND_SYNTH_000483:FP_FUND_SYNTH_000483_20260630""]"
fund,FUND_SYNTH_000484,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000484_20260630""]","[""SYNTH:FUND_SYNTH_000484:FP_FUND_SYNTH_000484_20260630""]"
fund,FUND_SYNTH_000485,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=5"",""peer_managers=5""]","[""FP_FUND_SYNTH_000485_20260630""]","[""SYNTH:FUND_SYNTH_000485:FP_FUND_SYNTH_000485_20260630""]"
fund,FUND_SYNTH_000486,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000486_20260630""]","[""SYNTH:FUND_SYNTH_000486:FP_FUND_SYNTH_000486_20260630""]"
fund,FUND_SYNTH_000487,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000487_20260630""]","[""SYNTH:FUND_SYNTH_000487:FP_FUND_SYNTH_000487_20260630""]"
fund,FUND_SYNTH_000488,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=2"",""peer_managers=2""]","[""FP_FUND_SYNTH_000488_20260630""]","[""SYNTH:FUND_SYNTH_000488:FP_FUND_SYNTH_000488_20260630""]"
fund,FUND_SYNTH_000489,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=2"",""peer_managers=2""]","[""FP_FUND_SYNTH_000489_20260630""]","[""SYNTH:FUND_SYNTH_000489:FP_FUND_SYNTH_000489_20260630""]"
fund,FUND_SYNTH_000490,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000490_20260630""]","[""SYNTH:FUND_SYNTH_000490:FP_FUND_SYNTH_000490_20260630""]"
fund,FUND_SYNTH_000491,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000491_20260630""]","[""SYNTH:FUND_SYNTH_000491:FP_FUND_SYNTH_000491_20260630""]"
fund,FUND_SYNTH_000492,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000492_20260630""]","[""SYNTH:FUND_SYNTH_000492:FP_FUND_SYNTH_000492_20260630""]"
fund,FUND_SYNTH_000493,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000494,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000494_20260630""]","[""SYNTH:FUND_SYNTH_000494:FP_FUND_SYNTH_000494_20260630""]"
fund,FUND_SYNTH_000495,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000495_20260630""]","[""SYNTH:FUND_SYNTH_000495:FP_FUND_SYNTH_000495_20260630""]"
fund,FUND_SYNTH_000496,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000496_20260630""]","[""SYNTH:FUND_SYNTH_000496:FP_FUND_SYNTH_000496_20260630""]"
fund,FUND_SYNTH_000497,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000498,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000498_20260630""]","[""SYNTH:FUND_SYNTH_000498:FP_FUND_SYNTH_000498_20260630""]"
fund,FUND_SYNTH_000499,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=5"",""peer_managers=5""]","[""FP_FUND_SYNTH_000499_20260630""]","[""SYNTH:FUND_SYNTH_000499:FP_FUND_SYNTH_000499_20260630""]"
fund,FUND_SYNTH_000500,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000500_20260630""]","[""SYNTH:FUND_SYNTH_000500:FP_FUND_SYNTH_000500_20260630""]"
fund,FUND_SYNTH_000501,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000501_20260630""]","[""SYNTH:FUND_SYNTH_000501:FP_FUND_SYNTH_000501_20260630""]"
fund,FUND_SYNTH_000502,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=2"",""peer_managers=2""]","[""FP_FUND_SYNTH_000502_20260630""]","[""SYNTH:FUND_SYNTH_000502:FP_FUND_SYNTH_000502_20260630""]"
fund,FUND_SYNTH_000503,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000503_20260630""]","[""SYNTH:FUND_SYNTH_000503:FP_FUND_SYNTH_000503_20260630""]"
fund,FUND_SYNTH_000504,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000504_20260630""]","[""SYNTH:FUND_SYNTH_000504:FP_FUND_SYNTH_000504_20260630""]"
fund,FUND_SYNTH_000505,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000505_20260630""]","[""SYNTH:FUND_SYNTH_000505:FP_FUND_SYNTH_000505_20260630""]"
fund,FUND_SYNTH_000506,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=0"",""peer_managers=0""]","[""FP_FUND_SYNTH_000506_20260630""]","[""SYNTH:FUND_SYNTH_000506:FP_FUND_SYNTH_000506_20260630""]"
fund,FUND_SYNTH_000507,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000508,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000508_20260630""]","[""SYNTH:FUND_SYNTH_000508:FP_FUND_SYNTH_000508_20260630""]"
fund,FUND_SYNTH_000509,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000509_20260630""]","[""SYNTH:FUND_SYNTH_000509:FP_FUND_SYNTH_000509_20260630""]"
fund,FUND_SYNTH_000510,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000511,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=0"",""peer_managers=0""]","[""FP_FUND_SYNTH_000511_20260630""]","[""SYNTH:FUND_SYNTH_000511:FP_FUND_SYNTH_000511_20260630""]"
fund,FUND_SYNTH_000512,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000512_20260630""]","[""SYNTH:FUND_SYNTH_000512:FP_FUND_SYNTH_000512_20260630""]"
fund,FUND_SYNTH_000513,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000513_20260630""]","[""SYNTH:FUND_SYNTH_000513:FP_FUND_SYNTH_000513_20260630""]"
fund,FUND_SYNTH_000514,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000514_20260630""]","[""SYNTH:FUND_SYNTH_000514:FP_FUND_SYNTH_000514_20260630""]"
fund,FUND_SYNTH_000515,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000515_20260630""]","[""SYNTH:FUND_SYNTH_000515:FP_FUND_SYNTH_000515_20260630""]"
fund,FUND_SYNTH_000516,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000516_20260630""]","[""SYNTH:FUND_SYNTH_000516:FP_FUND_SYNTH_000516_20260630""]"
fund,FUND_SYNTH_000517,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000518,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000518_20260630""]","[""SYNTH:FUND_SYNTH_000518:FP_FUND_SYNTH_000518_20260630""]"
fund,FUND_SYNTH_000519,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000520,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=7"",""peer_managers=7""]","[""FP_FUND_SYNTH_000520_20260630""]","[""SYNTH:FUND_SYNTH_000520:FP_FUND_SYNTH_000520_20260630""]"
fund,FUND_SYNTH_000521,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000521_20260630""]","[""SYNTH:FUND_SYNTH_000521:FP_FUND_SYNTH_000521_20260630""]"
fund,FUND_SYNTH_000522,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000522_20260630""]","[""SYNTH:FUND_SYNTH_000522:FP_FUND_SYNTH_000522_20260630""]"
fund,FUND_SYNTH_000523,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000524,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000524_20260630""]","[""SYNTH:FUND_SYNTH_000524:FP_FUND_SYNTH_000524_20260630""]"
fund,FUND_SYNTH_000525,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000525_20260630""]","[""SYNTH:FUND_SYNTH_000525:FP_FUND_SYNTH_000525_20260630""]"
fund,FUND_SYNTH_000526,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000526_20260630""]","[""SYNTH:FUND_SYNTH_000526:FP_FUND_SYNTH_000526_20260630""]"
fund,FUND_SYNTH_000527,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=2"",""peer_managers=2""]","[""FP_FUND_SYNTH_000527_20260630""]","[""SYNTH:FUND_SYNTH_000527:FP_FUND_SYNTH_000527_20260630""]"
fund,FUND_SYNTH_000528,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000528_20260630""]","[""SYNTH:FUND_SYNTH_000528:FP_FUND_SYNTH_000528_20260630""]"
fund,FUND_SYNTH_000529,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000529_20260630""]","[""SYNTH:FUND_SYNTH_000529:FP_FUND_SYNTH_000529_20260630""]"
fund,FUND_SYNTH_000530,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=1"",""peer_managers=1""]","[""FP_FUND_SYNTH_000530_20260630""]","[""SYNTH:FUND_SYNTH_000530:FP_FUND_SYNTH_000530_20260630""]"
fund,FUND_SYNTH_000531,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000532,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000532_20260630""]","[""SYNTH:FUND_SYNTH_000532:FP_FUND_SYNTH_000532_20260630""]"
fund,FUND_SYNTH_000533,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000533_20260630""]","[""SYNTH:FUND_SYNTH_000533:FP_FUND_SYNTH_000533_20260630""]"
fund,FUND_SYNTH_000534,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000534_20260630""]","[""SYNTH:FUND_SYNTH_000534:FP_FUND_SYNTH_000534_20260630""]"
fund,FUND_SYNTH_000535,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000535_20260630""]","[""SYNTH:FUND_SYNTH_000535:FP_FUND_SYNTH_000535_20260630""]"
fund,FUND_SYNTH_000536,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000537,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000537_20260630""]","[""SYNTH:FUND_SYNTH_000537:FP_FUND_SYNTH_000537_20260630""]"
fund,FUND_SYNTH_000538,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000538_20260630""]","[""SYNTH:FUND_SYNTH_000538:FP_FUND_SYNTH_000538_20260630""]"
fund,FUND_SYNTH_000539,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000539_20260630""]","[""SYNTH:FUND_SYNTH_000539:FP_FUND_SYNTH_000539_20260630""]"
fund,FUND_SYNTH_000540,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=6"",""peer_managers=6""]","[""FP_FUND_SYNTH_000540_20260630""]","[""SYNTH:FUND_SYNTH_000540:FP_FUND_SYNTH_000540_20260630""]"
fund,FUND_SYNTH_000541,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=2"",""peer_managers=2""]","[""FP_FUND_SYNTH_000541_20260630""]","[""SYNTH:FUND_SYNTH_000541:FP_FUND_SYNTH_000541_20260630""]"
fund,FUND_SYNTH_000542,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000542_20260630""]","[""SYNTH:FUND_SYNTH_000542:FP_FUND_SYNTH_000542_20260630""]"
fund,FUND_SYNTH_000543,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=4"",""peer_managers=4""]","[""FP_FUND_SYNTH_000543_20260630""]","[""SYNTH:FUND_SYNTH_000543:FP_FUND_SYNTH_000543_20260630""]"
fund,FUND_SYNTH_000544,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000544_20260630""]","[""SYNTH:FUND_SYNTH_000544:FP_FUND_SYNTH_000544_20260630""]"
fund,FUND_SYNTH_000545,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000545_20260630""]","[""SYNTH:FUND_SYNTH_000545:FP_FUND_SYNTH_000545_20260630""]"
fund,FUND_SYNTH_000546,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000546_20260630""]","[""SYNTH:FUND_SYNTH_000546:FP_FUND_SYNTH_000546_20260630""]"
fund,FUND_SYNTH_000547,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000547_20260630""]","[""SYNTH:FUND_SYNTH_000547:FP_FUND_SYNTH_000547_20260630""]"
fund,FUND_SYNTH_000548,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000548_20260630""]","[""SYNTH:FUND_SYNTH_000548:FP_FUND_SYNTH_000548_20260630""]"
fund,FUND_SYNTH_000549,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=2"",""peer_managers=2""]","[""FP_FUND_SYNTH_000549_20260630""]","[""SYNTH:FUND_SYNTH_000549:FP_FUND_SYNTH_000549_20260630""]"
fund,FUND_SYNTH_000550,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000550_20260630""]","[""SYNTH:FUND_SYNTH_000550:FP_FUND_SYNTH_000550_20260630""]"
fund,FUND_SYNTH_000551,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000551_20260630""]","[""SYNTH:FUND_SYNTH_000551:FP_FUND_SYNTH_000551_20260630""]"
fund,FUND_SYNTH_000552,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=8"",""peer_managers=8""]","[""FP_FUND_SYNTH_000552_20260630""]","[""SYNTH:FUND_SYNTH_000552:FP_FUND_SYNTH_000552_20260630""]"
fund,FUND_SYNTH_000553,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=4"",""peer_managers=4""]","[""FP_FUND_SYNTH_000553_20260630""]","[""SYNTH:FUND_SYNTH_000553:FP_FUND_SYNTH_000553_20260630""]"
fund,FUND_SYNTH_000554,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000554_20260630""]","[""SYNTH:FUND_SYNTH_000554:FP_FUND_SYNTH_000554_20260630""]"
fund,FUND_SYNTH_000555,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000556,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000556_20260630""]","[""SYNTH:FUND_SYNTH_000556:FP_FUND_SYNTH_000556_20260630""]"
fund,FUND_SYNTH_000557,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000557_20260630""]","[""SYNTH:FUND_SYNTH_000557:FP_FUND_SYNTH_000557_20260630""]"
fund,FUND_SYNTH_000558,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000558_20260630""]","[""SYNTH:FUND_SYNTH_000558:FP_FUND_SYNTH_000558_20260630""]"
fund,FUND_SYNTH_000559,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000559_20260630""]","[""SYNTH:FUND_SYNTH_000559:FP_FUND_SYNTH_000559_20260630""]"
fund,FUND_SYNTH_000560,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000561,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=5"",""peer_managers=5""]","[""FP_FUND_SYNTH_000561_20260630""]","[""SYNTH:FUND_SYNTH_000561:FP_FUND_SYNTH_000561_20260630""]"
fund,FUND_SYNTH_000562,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=4"",""peer_managers=4""]","[""FP_FUND_SYNTH_000562_20260630""]","[""SYNTH:FUND_SYNTH_000562:FP_FUND_SYNTH_000562_20260630""]"
fund,FUND_SYNTH_000563,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000563_20260630""]","[""SYNTH:FUND_SYNTH_000563:FP_FUND_SYNTH_000563_20260630""]"
fund,FUND_SYNTH_000564,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000564_20260630""]","[""SYNTH:FUND_SYNTH_000564:FP_FUND_SYNTH_000564_20260630""]"
fund,FUND_SYNTH_000565,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=4"",""peer_managers=4""]","[""FP_FUND_SYNTH_000565_20260630""]","[""SYNTH:FUND_SYNTH_000565:FP_FUND_SYNTH_000565_20260630""]"
fund,FUND_SYNTH_000566,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000566_20260630""]","[""SYNTH:FUND_SYNTH_000566:FP_FUND_SYNTH_000566_20260630""]"
fund,FUND_SYNTH_000567,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=3"",""peer_managers=3""]","[""FP_FUND_SYNTH_000567_20260630""]","[""SYNTH:FUND_SYNTH_000567:FP_FUND_SYNTH_000567_20260630""]"
fund,FUND_SYNTH_000568,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000569,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000569_20260630""]","[""SYNTH:FUND_SYNTH_000569:FP_FUND_SYNTH_000569_20260630""]"
fund,FUND_SYNTH_000570,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000570_20260630""]","[""SYNTH:FUND_SYNTH_000570:FP_FUND_SYNTH_000570_20260630""]"
fund,FUND_SYNTH_000571,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000571_20260630""]","[""SYNTH:FUND_SYNTH_000571:FP_FUND_SYNTH_000571_20260630""]"
fund,FUND_SYNTH_000572,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000572_20260630""]","[""SYNTH:FUND_SYNTH_000572:FP_FUND_SYNTH_000572_20260630""]"
fund,FUND_SYNTH_000573,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000573_20260630""]","[""SYNTH:FUND_SYNTH_000573:FP_FUND_SYNTH_000573_20260630""]"
fund,FUND_SYNTH_000574,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000574_20260630""]","[""SYNTH:FUND_SYNTH_000574:FP_FUND_SYNTH_000574_20260630""]"
fund,FUND_SYNTH_000575,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000575_20260630""]","[""SYNTH:FUND_SYNTH_000575:FP_FUND_SYNTH_000575_20260630""]"
fund,FUND_SYNTH_000576,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000576_20260630""]","[""SYNTH:FUND_SYNTH_000576:FP_FUND_SYNTH_000576_20260630""]"
fund,FUND_SYNTH_000577,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=5"",""peer_managers=5""]","[""FP_FUND_SYNTH_000577_20260630""]","[""SYNTH:FUND_SYNTH_000577:FP_FUND_SYNTH_000577_20260630""]"
fund,FUND_SYNTH_000578,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000578_20260630""]","[""SYNTH:FUND_SYNTH_000578:FP_FUND_SYNTH_000578_20260630""]"
fund,FUND_SYNTH_000579,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000579_20260630""]","[""SYNTH:FUND_SYNTH_000579:FP_FUND_SYNTH_000579_20260630""]"
fund,FUND_SYNTH_000580,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000580_20260630""]","[""SYNTH:FUND_SYNTH_000580:FP_FUND_SYNTH_000580_20260630""]"
fund,FUND_SYNTH_000581,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000581_20260630""]","[""SYNTH:FUND_SYNTH_000581:FP_FUND_SYNTH_000581_20260630""]"
fund,FUND_SYNTH_000582,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000582_20260630""]","[""SYNTH:FUND_SYNTH_000582:FP_FUND_SYNTH_000582_20260630""]"
fund,FUND_SYNTH_000583,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000583_20260630""]","[""SYNTH:FUND_SYNTH_000583:FP_FUND_SYNTH_000583_20260630""]"
fund,FUND_SYNTH_000584,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000584_20260630""]","[""SYNTH:FUND_SYNTH_000584:FP_FUND_SYNTH_000584_20260630""]"
fund,FUND_SYNTH_000585,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000585_20260630""]","[""SYNTH:FUND_SYNTH_000585:FP_FUND_SYNTH_000585_20260630""]"
fund,FUND_SYNTH_000586,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000587,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000587_20260630""]","[""SYNTH:FUND_SYNTH_000587:FP_FUND_SYNTH_000587_20260630""]"
fund,FUND_SYNTH_000588,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=2"",""peer_managers=1""]","[""FP_FUND_SYNTH_000588_20260630""]","[""SYNTH:FUND_SYNTH_000588:FP_FUND_SYNTH_000588_20260630""]"
fund,FUND_SYNTH_000589,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000590,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000591,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000591_20260630""]","[""SYNTH:FUND_SYNTH_000591:FP_FUND_SYNTH_000591_20260630""]"
fund,FUND_SYNTH_000592,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000592_20260630""]","[""SYNTH:FUND_SYNTH_000592:FP_FUND_SYNTH_000592_20260630""]"
fund,FUND_SYNTH_000593,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=2"",""peer_managers=2""]","[""FP_FUND_SYNTH_000593_20260630""]","[""SYNTH:FUND_SYNTH_000593:FP_FUND_SYNTH_000593_20260630""]"
fund,FUND_SYNTH_000594,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000594_20260630""]","[""SYNTH:FUND_SYNTH_000594:FP_FUND_SYNTH_000594_20260630""]"
fund,FUND_SYNTH_000595,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000595_20260630""]","[""SYNTH:FUND_SYNTH_000595:FP_FUND_SYNTH_000595_20260630""]"
fund,FUND_SYNTH_000596,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000596_20260630""]","[""SYNTH:FUND_SYNTH_000596:FP_FUND_SYNTH_000596_20260630""]"
fund,FUND_SYNTH_000597,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000597_20260630""]","[""SYNTH:FUND_SYNTH_000597:FP_FUND_SYNTH_000597_20260630""]"
fund,FUND_SYNTH_000598,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=6"",""peer_managers=6""]","[""FP_FUND_SYNTH_000598_20260630""]","[""SYNTH:FUND_SYNTH_000598:FP_FUND_SYNTH_000598_20260630""]"
fund,FUND_SYNTH_000599,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000599_20260630""]","[""SYNTH:FUND_SYNTH_000599:FP_FUND_SYNTH_000599_20260630""]"
fund,FUND_SYNTH_000600,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=1"",""peer_managers=1""]","[""FP_FUND_SYNTH_000600_20260630""]","[""SYNTH:FUND_SYNTH_000600:FP_FUND_SYNTH_000600_20260630""]"
fund,FUND_SYNTH_000601,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000601_20260630""]","[""SYNTH:FUND_SYNTH_000601:FP_FUND_SYNTH_000601_20260630""]"
fund,FUND_SYNTH_000602,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000602_20260630""]","[""SYNTH:FUND_SYNTH_000602:FP_FUND_SYNTH_000602_20260630""]"
fund,FUND_SYNTH_000603,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=2"",""peer_managers=2""]","[""FP_FUND_SYNTH_000603_20260630""]","[""SYNTH:FUND_SYNTH_000603:FP_FUND_SYNTH_000603_20260630""]"
fund,FUND_SYNTH_000604,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000604_20260630""]","[""SYNTH:FUND_SYNTH_000604:FP_FUND_SYNTH_000604_20260630""]"
fund,FUND_SYNTH_000605,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000605_20260630""]","[""SYNTH:FUND_SYNTH_000605:FP_FUND_SYNTH_000605_20260630""]"
fund,FUND_SYNTH_000606,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000606_20260630""]","[""SYNTH:FUND_SYNTH_000606:FP_FUND_SYNTH_000606_20260630""]"
fund,FUND_SYNTH_000607,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000607_20260630""]","[""SYNTH:FUND_SYNTH_000607:FP_FUND_SYNTH_000607_20260630""]"
fund,FUND_SYNTH_000608,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000609,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=4"",""peer_managers=4""]","[""FP_FUND_SYNTH_000609_20260630""]","[""SYNTH:FUND_SYNTH_000609:FP_FUND_SYNTH_000609_20260630""]"
fund,FUND_SYNTH_000610,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000610_20260630""]","[""SYNTH:FUND_SYNTH_000610:FP_FUND_SYNTH_000610_20260630""]"
fund,FUND_SYNTH_000611,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000611_20260630""]","[""SYNTH:FUND_SYNTH_000611:FP_FUND_SYNTH_000611_20260630""]"
fund,FUND_SYNTH_000612,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000612_20260630""]","[""SYNTH:FUND_SYNTH_000612:FP_FUND_SYNTH_000612_20260630""]"
fund,FUND_SYNTH_000613,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000613_20260630""]","[""SYNTH:FUND_SYNTH_000613:FP_FUND_SYNTH_000613_20260630""]"
fund,FUND_SYNTH_000614,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=2"",""peer_managers=2""]","[""FP_FUND_SYNTH_000614_20260630""]","[""SYNTH:FUND_SYNTH_000614:FP_FUND_SYNTH_000614_20260630""]"
fund,FUND_SYNTH_000615,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000615_20260630""]","[""SYNTH:FUND_SYNTH_000615:FP_FUND_SYNTH_000615_20260630""]"
fund,FUND_SYNTH_000616,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000616_20260630""]","[""SYNTH:FUND_SYNTH_000616:FP_FUND_SYNTH_000616_20260630""]"
