observation_id,fund_id,lp_id,lp_name,share_class_name,file_id,metric_id,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,cashflow_date,effective_date,due_date,maturity_date,value_raw,value_numeric,value_text,currency,unit,perspective,measure_basis,fee_basis,provenance_type,source_page,source_anchor,extractor_version,formula_id,synthetic_parameter_set_id,imputation_method,confidence,record_status
ffed088bccd22e8b078a,FUND_0059,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$500,000",500000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Seven Peaks Ventures Fund, L.P. / Contributed",2026-08-22.2,,,,,ACTIVE
4c0661d66116afc9d17c,FUND_0059,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$104,687",104687,,USD,currency,fund_total,inception_to_date,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Seven Peaks Ventures Fund, L.P. / Distributed",2026-08-22.2,,,,,ACTIVE
e907a1b32fcb582eae78,FUND_0059,,,,SRC035,fund_economics_observation.irr,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,21.58,21.58,,,%,fund_total,rate,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Seven Peaks Ventures Fund, L.P. / IRR (%)",2026-08-22.2,,,,,ACTIVE
c0fc76e277d1f7f3042f,FUND_0059,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,515,149",1515149,,USD,currency,fund_total,point_in_time,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Seven Peaks Ventures Fund, L.P. / Remaining Value",2026-08-22.2,,,,,ACTIVE
164b5d09470444280568,FUND_0059,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,3.24,3.24,,,x,fund_total,ratio,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Seven Peaks Ventures Fund, L.P. / TVPI (X)",2026-08-22.2,,,,,ACTIVE
29a6fe59be7681e78a5b,FUND_0059,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Seven Peaks Ventures Fund, L.P. / Unfunded",2026-08-22.2,,,,,ACTIVE
1cf736cbedaa2f6a9f65,FUND_0067,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$4,500,000",4500000,,USD,currency,fund_total,static,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Updata Partners V, L.P. / Committed",2026-08-22.2,,,,,ACTIVE
d6c95646055342f1c0d1,FUND_0067,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$4,404,839",4404839,,USD,currency,fund_total,inception_to_date,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Updata Partners V, L.P. / Contributed",2026-08-22.2,,,,,ACTIVE
2a6e7566bf0972c53ba4,FUND_0067,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$4,999,682",4999682,,USD,currency,fund_total,inception_to_date,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Updata Partners V, L.P. / Distributed",2026-08-22.2,,,,,ACTIVE
18e64c5b30f3d6c4ea10,FUND_0067,,,,SRC035,fund_economics_observation.irr,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,27.61,27.61,,,%,fund_total,rate,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Updata Partners V, L.P. / IRR (%)",2026-08-22.2,,,,,ACTIVE
7b28b9c5be29dda50be0,FUND_0067,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$6,123,509",6123509,,USD,currency,fund_total,point_in_time,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Updata Partners V, L.P. / Remaining Value",2026-08-22.2,,,,,ACTIVE
7d8dc83497bccaeaaf75,FUND_0067,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,2.53,2.53,,,x,fund_total,ratio,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Updata Partners V, L.P. / TVPI (X)",2026-08-22.2,,,,,ACTIVE
e17e12da94cebd15381a,FUND_0067,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$146,250",146250,,USD,currency,fund_total,point_in_time,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Updata Partners V, L.P. / Unfunded",2026-08-22.2,,,,,ACTIVE
afce3ca561d81cf2ab26,FUND_0071,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$5,000,000",5000000,,USD,currency,fund_total,static,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Voyager Capital Fund IV, L.P. / Committed",2026-08-22.2,,,,,ACTIVE
3cb3cd4b9232df87815d,FUND_0071,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$5,000,000",5000000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Voyager Capital Fund IV, L.P. / Contributed",2026-08-22.2,,,,,ACTIVE
37c7a091b6b5e6101a35,FUND_0071,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$4,641,499",4641499,,USD,currency,fund_total,inception_to_date,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Voyager Capital Fund IV, L.P. / Distributed",2026-08-22.2,,,,,ACTIVE
fd7ea73f626dbf3011a9,FUND_0071,,,,SRC035,fund_economics_observation.irr,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,17.21,17.21,,,%,fund_total,rate,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Voyager Capital Fund IV, L.P. / IRR (%)",2026-08-22.2,,,,,ACTIVE
30952d6e920fd89d2f72,FUND_0071,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$6,079,280",6079280,,USD,currency,fund_total,point_in_time,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Voyager Capital Fund IV, L.P. / Remaining Value",2026-08-22.2,,,,,ACTIVE
bd7308cf8b75a2878652,FUND_0071,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,2.14,2.14,,,x,fund_total,ratio,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Voyager Capital Fund IV, L.P. / TVPI (X)",2026-08-22.2,,,,,ACTIVE
65b74e406ef186f349dc,FUND_0071,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Voyager Capital Fund IV, L.P. / Unfunded",2026-08-22.2,,,,,ACTIVE
64cdeed333f9346cdfe8,FUND_0073,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,000,000",1000000,,USD,currency,fund_total,static,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Women's VC Fund II, L.P. / Committed",2026-08-22.2,,,,,ACTIVE
1f835e4e92af3498f018,FUND_0073,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$800,000",800000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Women's VC Fund II, L.P. / Contributed",2026-08-22.2,,,,,ACTIVE
a439a0f4d9415ac22039,FUND_0073,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,inception_to_date,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Women's VC Fund II, L.P. / Distributed",2026-08-22.2,,,,,ACTIVE
8d1a1bc9ecb10e23dfad,FUND_0073,,,,SRC035,fund_economics_observation.irr,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,-16.02,-16.02,,,%,fund_total,rate,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Women's VC Fund II, L.P. / IRR (%)",2026-08-22.2,,,,,ACTIVE
242a9a98a77f5fd79d66,FUND_0073,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$567,255",567255,,USD,currency,fund_total,point_in_time,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Women's VC Fund II, L.P. / Remaining Value",2026-08-22.2,,,,,ACTIVE
607993ced9e349cd7e95,FUND_0073,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,0.71,0.71,,,x,fund_total,ratio,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Women's VC Fund II, L.P. / TVPI (X)",2026-08-22.2,,,,,ACTIVE
5e61ebc579f237a5f9e4,FUND_0073,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$200,000",200000,,USD,currency,fund_total,point_in_time,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Women's VC Fund II, L.P. / Unfunded",2026-08-22.2,,,,,ACTIVE
ef9082ed3b37cb8ca075,FUND_0074,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$500,000",500000,,USD,currency,fund_total,static,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Women's Venture Capital Fund, L.P. / Committed",2026-08-22.2,,,,,ACTIVE
acc9fbcbdffe47968f8b,FUND_0074,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$500,000",500000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Women's Venture Capital Fund, L.P. / Contributed",2026-08-22.2,,,,,ACTIVE
365644eb987da49cf7db,FUND_0074,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$432,805",432805,,USD,currency,fund_total,inception_to_date,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Women's Venture Capital Fund, L.P. / Distributed",2026-08-22.2,,,,,ACTIVE
f18aea00c661576aa706,FUND_0074,,,,SRC035,fund_economics_observation.irr,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,6.99,6.99,,,%,fund_total,rate,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Women's Venture Capital Fund, L.P. / IRR (%)",2026-08-22.2,,,,,ACTIVE
b8832bdfd7afdaecf914,FUND_0074,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$252,561",252561,,USD,currency,fund_total,point_in_time,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Women's Venture Capital Fund, L.P. / Remaining Value",2026-08-22.2,,,,,ACTIVE
7be47e6a5d5d3fb6c0cd,FUND_0074,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,1.37,1.37,,,x,fund_total,ratio,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Women's Venture Capital Fund, L.P. / TVPI (X)",2026-08-22.2,,,,,ACTIVE
9ba7586a06ce4a99264b,FUND_0074,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,2,"Fund Performance: Sorted By Vintage And Strategy / Women's Venture Capital Fund, L.P. / Unfunded",2026-08-22.2,,,,,ACTIVE
0571a342bc87df4cb40c,FUND_0005,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$5,000,000",5000000,,USD,currency,fund_total,static,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Builders VC Fund II / Committed,2026-08-22.2,,,,,ACTIVE
bcff265bbb8c348fd411,FUND_0005,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$750,000",750000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Builders VC Fund II / Contributed,2026-08-22.2,,,,,ACTIVE
0b63c417816edacc739c,FUND_0005,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,inception_to_date,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Builders VC Fund II / Distributed,2026-08-22.2,,,,,ACTIVE
7a946ba1677ef3d61d38,FUND_0005,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$765,912",765912,,USD,currency,fund_total,point_in_time,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Builders VC Fund II / Remaining Value,2026-08-22.2,,,,,ACTIVE
46236872ce3f9c3e9774,FUND_0005,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$4,250,000",4250000,,USD,currency,fund_total,point_in_time,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Builders VC Fund II / Unfunded,2026-08-22.2,,,,,ACTIVE
d98598d7a24f520a020d,FUND_0007,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,000,000",1000000,,USD,currency,fund_total,static,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Cascade Angels Fund V, LLC / Committed",2026-08-22.2,,,,,ACTIVE
a447d1dfa4f5ac951ac9,FUND_0007,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,000,000",1000000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Cascade Angels Fund V, LLC / Contributed",2026-08-22.2,,,,,ACTIVE
50ed075570191356889e,FUND_0007,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$66,947",66947,,USD,currency,fund_total,inception_to_date,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Cascade Angels Fund V, LLC / Distributed",2026-08-22.2,,,,,ACTIVE
6a3e18cfdcb5b87c2bac,FUND_0007,,,,SRC035,fund_economics_observation.irr,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,11.51,11.51,,,%,fund_total,rate,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Cascade Angels Fund V, LLC / IRR (%)",2026-08-22.2,,,,,ACTIVE
74e037f06de12161e7e3,FUND_0007,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,337,358",1337358,,USD,currency,fund_total,point_in_time,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Cascade Angels Fund V, LLC / Remaining Value",2026-08-22.2,,,,,ACTIVE
a23ceaed5db8022e11b0,FUND_0007,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,1.40,1.4,,,x,fund_total,ratio,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Cascade Angels Fund V, LLC / TVPI (X)",2026-08-22.2,,,,,ACTIVE
2d07fde5638a0b639b92,FUND_0007,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Cascade Angels Fund V, LLC / Unfunded",2026-08-22.2,,,,,ACTIVE
635f3df81171b5b9c56f,FUND_0008,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$2,000,000",2000000,,USD,currency,fund_total,static,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Cascade Seed Fund I, LLC / Committed",2026-08-22.2,,,,,ACTIVE
d5a108b64de2c8e227c4,FUND_0008,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$2,000,000",2000000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Cascade Seed Fund I, LLC / Contributed",2026-08-22.2,,,,,ACTIVE
a3d6b4ddf4508a2490d3,FUND_0008,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,inception_to_date,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Cascade Seed Fund I, LLC / Distributed",2026-08-22.2,,,,,ACTIVE
2ae1d8d4437f484e9fcb,FUND_0008,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$2,000,000",2000000,,USD,currency,fund_total,point_in_time,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Cascade Seed Fund I, LLC / Remaining Value",2026-08-22.2,,,,,ACTIVE
6d07b76aba6f2dd6d9fb,FUND_0008,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Cascade Seed Fund I, LLC / Unfunded",2026-08-22.2,,,,,ACTIVE
4ee40627b85a4ec39a52,FUND_0009,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$2,000,000",2000000,,USD,currency,fund_total,static,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Cascade Seed Fund II / Committed,2026-08-22.2,,,,,ACTIVE
6b59c127acdbbdfdba40,FUND_0009,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$500,000",500000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Cascade Seed Fund II / Contributed,2026-08-22.2,,,,,ACTIVE
afefaedad64d9f4de505,FUND_0009,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,inception_to_date,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Cascade Seed Fund II / Distributed,2026-08-22.2,,,,,ACTIVE
c6822df9edb2ddc6a564,FUND_0009,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$500,000",500000,,USD,currency,fund_total,point_in_time,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Cascade Seed Fund II / Remaining Value,2026-08-22.2,,,,,ACTIVE
aacec82130fd9d477936,FUND_0009,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,500,000",1500000,,USD,currency,fund_total,point_in_time,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Cascade Seed Fund II / Unfunded,2026-08-22.2,,,,,ACTIVE
9a7ee9cd0c6cb2c6aa8d,FUND_0012,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$2,000,000",2000000,,USD,currency,fund_total,static,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Elevate Capital Fund II / Committed,2026-08-22.2,,,,,ACTIVE
1bbf0db1a6abd302d501,FUND_0012,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$800,000",800000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Elevate Capital Fund II / Contributed,2026-08-22.2,,,,,ACTIVE
9f3193ed3a76f2fc4052,FUND_0012,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,inception_to_date,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Elevate Capital Fund II / Distributed,2026-08-22.2,,,,,ACTIVE
b6b2cfd9b4da0147e187,FUND_0012,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$809,911",809911,,USD,currency,fund_total,point_in_time,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Elevate Capital Fund II / Remaining Value,2026-08-22.2,,,,,ACTIVE
71f52af6fc187b91fbd5,FUND_0012,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,200,000",1200000,,USD,currency,fund_total,point_in_time,,EXTRACTED,3,Fund Performance: Sorted By Vintage And Strategy / Elevate Capital Fund II / Unfunded,2026-08-22.2,,,,,ACTIVE
bec1f728628b4f4cdacf,FUND_0017,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$5,000,000",5000000,,USD,currency,fund_total,static,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Epic Ventures VI, L.P. / Committed",2026-08-22.2,,,,,ACTIVE
678fa2dbde2f5b159203,FUND_0017,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$903,410",903410,,USD,currency,fund_total,inception_to_date,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Epic Ventures VI, L.P. / Contributed",2026-08-22.2,,,,,ACTIVE
9196566f4379b1e38e54,FUND_0017,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,inception_to_date,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Epic Ventures VI, L.P. / Distributed",2026-08-22.2,,,,,ACTIVE
abbd6e09660e4e03a7cc,FUND_0017,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$824,129",824129,,USD,currency,fund_total,point_in_time,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Epic Ventures VI, L.P. / Remaining Value",2026-08-22.2,,,,,ACTIVE
9dd9c26b45222f2b3222,FUND_0017,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$4,096,500",4096500,,USD,currency,fund_total,point_in_time,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Epic Ventures VI, L.P. / Unfunded",2026-08-22.2,,,,,ACTIVE
e3202e2e82bfe7bb0891,FUND_0020,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$2,500,000",2500000,,USD,currency,fund_total,static,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Founders’ Co-op IV, L.P. / Committed",2026-08-22.2,,,,,ACTIVE
ec48fcba8304a2984e8c,FUND_0020,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$2,000,000",2000000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Founders’ Co-op IV, L.P. / Contributed",2026-08-22.2,,,,,ACTIVE
846e3a637ad53823f29d,FUND_0020,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$2,829,954",2829954,,USD,currency,fund_total,inception_to_date,,EXTRACTED,3,"Fund Performance: Sorted By Vintage And Strategy / Founders’ Co-op IV, L.P. / Distributed",2026-08-22.2,,,,,ACTIVE
