analysis_result_id,entity_id,as_of_date,metric_id,value_numeric,unit,formula_id,input_record_ids,benchmark_id,provenance_type,quality_population,notes,benchmark_selection,input_fee_basis,input_method
ANL_FUND_0072_20260605_KS_PME,FUND_0072,2026-06-05,ks_pme,0.5411760343,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_8376B3AAB10E70DCD882;CFINT_0D13F8CCF6B6D11FE063;CFINT_74042C3AC1C39A58A4E2;CFINT_2C0E2DA4ABF1D632B5E3;CFINT_61CCF4D5C8D90879604D;CFINT_D0426F67E446BEAFFA4D;CFINT_E4888DAE69CCD754DDAE;CFINT_1CDFB53C96BE5A0AE194;RET_SPY_20180615;RET_SPY_20190719;RET_SPY_20200821;RET_SPY_20210923;RET_SPY_20230126;RET_SPY_20240530;RET_SPY_20250801;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0072_20260605_DIRECT_ALPHA,FUND_0072,2026-06-05,direct_alpha,-0.0873757002,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_8376B3AAB10E70DCD882;CFINT_0D13F8CCF6B6D11FE063;CFINT_74042C3AC1C39A58A4E2;CFINT_2C0E2DA4ABF1D632B5E3;CFINT_61CCF4D5C8D90879604D;CFINT_D0426F67E446BEAFFA4D;CFINT_E4888DAE69CCD754DDAE;CFINT_1CDFB53C96BE5A0AE194;RET_SPY_20180615;RET_SPY_20190719;RET_SPY_20200821;RET_SPY_20210923;RET_SPY_20230126;RET_SPY_20240530;RET_SPY_20250801;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0073_20260605_KS_PME,FUND_0073,2026-06-05,ks_pme,0.2541190385,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_32531E3B51513616F542;CFINT_67443F625D7B6CBB0F0D;CFINT_52C73574BDDDD6B50C8B;CFINT_9755B12C31C01007E464;CFINT_B492B59F69C754726D85;CFINT_05081310C73AD861E468;CFINT_5D9B45AA40224E23892C;CFINT_CE53DC24A1E85FE15E19;RET_SPY_20170705;RET_SPY_20180924;RET_SPY_20191213;RET_SPY_20210303;RET_SPY_20220902;RET_SPY_20240304;RET_SPY_20250627;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0073_20260605_DIRECT_ALPHA,FUND_0073,2026-06-05,direct_alpha,-0.1684463925,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_32531E3B51513616F542;CFINT_67443F625D7B6CBB0F0D;CFINT_52C73574BDDDD6B50C8B;CFINT_9755B12C31C01007E464;CFINT_B492B59F69C754726D85;CFINT_05081310C73AD861E468;CFINT_5D9B45AA40224E23892C;CFINT_CE53DC24A1E85FE15E19;RET_SPY_20170705;RET_SPY_20180924;RET_SPY_20191213;RET_SPY_20210303;RET_SPY_20220902;RET_SPY_20240304;RET_SPY_20250627;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0074_20260605_KS_PME,FUND_0074,2026-06-05,ks_pme,0.4072656715,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_88773D0BAEB8EB843FE4;CFINT_25D43366100F70A9E58C;CFINT_603ADCFDFFCDF27677AD;CFINT_010F4C9F52189E83F522;CFINT_A79139C1C3F4E30D7848;CFINT_C76DB8BF6D2713AD2F1A;CFINT_497E211AECD7F1030D68;CFINT_ECC5A0A0E763AB91F390;RET_SPY_20111021;RET_SPY_20131022;RET_SPY_20151023;RET_SPY_20171020;RET_SPY_20200409;RET_SPY_20220923;RET_SPY_20241120;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0074_20260605_DIRECT_ALPHA,FUND_0074,2026-06-05,direct_alpha,-0.088712452,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_88773D0BAEB8EB843FE4;CFINT_25D43366100F70A9E58C;CFINT_603ADCFDFFCDF27677AD;CFINT_010F4C9F52189E83F522;CFINT_A79139C1C3F4E30D7848;CFINT_C76DB8BF6D2713AD2F1A;CFINT_497E211AECD7F1030D68;CFINT_ECC5A0A0E763AB91F390;RET_SPY_20111021;RET_SPY_20131022;RET_SPY_20151023;RET_SPY_20171020;RET_SPY_20200409;RET_SPY_20220923;RET_SPY_20241120;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0075_20260605_KS_PME,FUND_0075,2026-06-05,ks_pme,0.286127113,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_26DE8859338905071E67;CFINT_76F574EFFF1A56F4A169;CFINT_340808ACEC1AE8DFDE95;CFINT_5433FD54EA443A75577A;CFINT_621DE37460A13F99938A;CFINT_2DCCA677DCE398DE35AF;CFINT_B5A4AC5389E0EF2D834E;CFINT_ED08BE6A74B497C9DEF6;RET_SPY_20091127;RET_SPY_20120302;RET_SPY_20140606;RET_SPY_20160909;RET_SPY_20190621;RET_SPY_20220401;RET_SPY_20240906;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0075_20260605_DIRECT_ALPHA,FUND_0075,2026-06-05,direct_alpha,-0.1011839974,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_26DE8859338905071E67;CFINT_76F574EFFF1A56F4A169;CFINT_340808ACEC1AE8DFDE95;CFINT_5433FD54EA443A75577A;CFINT_621DE37460A13F99938A;CFINT_2DCCA677DCE398DE35AF;CFINT_B5A4AC5389E0EF2D834E;CFINT_ED08BE6A74B497C9DEF6;RET_SPY_20091127;RET_SPY_20120302;RET_SPY_20140606;RET_SPY_20160909;RET_SPY_20190621;RET_SPY_20220401;RET_SPY_20240906;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0076_20260605_KS_PME,FUND_0076,2026-06-05,ks_pme,0.2950949011,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_0AAED40DD94D8A0D7793;CFINT_F8DA01E52BF64527FF12;CFINT_A88563134A47207C9CD0;CFINT_0862309B3FD3B48DB4B7;CFINT_AC228D888B071E8EA960;CFINT_2DA12D46176A3EA77AAE;CFINT_F7983615DE68830006E2;CFINT_CA1697A0BD807934BCC3;RET_SPY_20080104;RET_SPY_20100712;RET_SPY_20130118;RET_SPY_20150727;RET_SPY_20180831;RET_SPY_20211008;RET_SPY_20240626;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0076_20260605_DIRECT_ALPHA,FUND_0076,2026-06-05,direct_alpha,-0.1005305138,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_0AAED40DD94D8A0D7793;CFINT_F8DA01E52BF64527FF12;CFINT_A88563134A47207C9CD0;CFINT_0862309B3FD3B48DB4B7;CFINT_AC228D888B071E8EA960;CFINT_2DA12D46176A3EA77AAE;CFINT_F7983615DE68830006E2;CFINT_CA1697A0BD807934BCC3;RET_SPY_20080104;RET_SPY_20100712;RET_SPY_20130118;RET_SPY_20150727;RET_SPY_20180831;RET_SPY_20211008;RET_SPY_20240626;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0077_20260605_KS_PME,FUND_0077,2026-06-05,ks_pme,0.7094876161,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_956FF910EB01805049F3;CFINT_F2BAB7E9A287A485EE0B;CFINT_97DE764F91EEBF927287;CFINT_7B35CA140E2C455D693F;CFINT_426083358819FEED14F6;CFINT_07FD85CCDE8AE0C45412;CFINT_C48E6B5F96C5D970B958;CFINT_A5FE14C360887A7F4A3D;RET_SPY_20230317;RET_SPY_20230825;RET_SPY_20240202;RET_SPY_20240712;RET_SPY_20250124;RET_SPY_20250812;RET_SPY_20260130;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0077_20260605_DIRECT_ALPHA,FUND_0077,2026-06-05,direct_alpha,-0.1250755735,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_956FF910EB01805049F3;CFINT_F2BAB7E9A287A485EE0B;CFINT_97DE764F91EEBF927287;CFINT_7B35CA140E2C455D693F;CFINT_426083358819FEED14F6;CFINT_07FD85CCDE8AE0C45412;CFINT_C48E6B5F96C5D970B958;CFINT_A5FE14C360887A7F4A3D;RET_SPY_20230317;RET_SPY_20230825;RET_SPY_20240202;RET_SPY_20240712;RET_SPY_20250124;RET_SPY_20250812;RET_SPY_20260130;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0078_20260605_KS_PME,FUND_0078,2026-06-05,ks_pme,0.3029187392,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_448EF4BB733A8B8D9AD3;CFINT_7F20858E1810E515B979;CFINT_AF30A165C1D097F8CEBA;CFINT_89119C4E0A6B5CF2C64F;CFINT_59D5D03E8F80E11C0BD6;CFINT_A0E4A6998505280E2181;CFINT_8D349A045C07888570BF;CFINT_00ECDB64A627E842FF59;RET_SPY_20030404;RET_SPY_20060606;RET_SPY_20090807;RET_SPY_20121008;RET_SPY_20160902;RET_SPY_20200728;RET_SPY_20231227;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0078_20260605_DIRECT_ALPHA,FUND_0078,2026-06-05,direct_alpha,-0.0841738367,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_448EF4BB733A8B8D9AD3;CFINT_7F20858E1810E515B979;CFINT_AF30A165C1D097F8CEBA;CFINT_89119C4E0A6B5CF2C64F;CFINT_59D5D03E8F80E11C0BD6;CFINT_A0E4A6998505280E2181;CFINT_8D349A045C07888570BF;CFINT_00ECDB64A627E842FF59;RET_SPY_20030404;RET_SPY_20060606;RET_SPY_20090807;RET_SPY_20121008;RET_SPY_20160902;RET_SPY_20200728;RET_SPY_20231227;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0079_20260605_KS_PME,FUND_0079,2026-06-05,ks_pme,0.2605187224,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_4543793816EECF1F9AEB;CFINT_57FA8F30EBE571ACDEC3;CFINT_0594C343382CCE67C92A;CFINT_7E916A3E1462DBDAA2A1;CFINT_205FDA2CEAFB790EA02B;CFINT_F18DD4EF753C1EBDFC22;CFINT_6AD30E8EABFCF6BFEA9A;CFINT_3F33A1EE25FB3893410C;RET_SPY_20081215;RET_SPY_20110506;RET_SPY_20130926;RET_SPY_20160217;RET_SPY_20190125;RET_SPY_20220105;RET_SPY_20240802;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0079_20260605_DIRECT_ALPHA,FUND_0079,2026-06-05,direct_alpha,-0.1097025927,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_4543793816EECF1F9AEB;CFINT_57FA8F30EBE571ACDEC3;CFINT_0594C343382CCE67C92A;CFINT_7E916A3E1462DBDAA2A1;CFINT_205FDA2CEAFB790EA02B;CFINT_F18DD4EF753C1EBDFC22;CFINT_6AD30E8EABFCF6BFEA9A;CFINT_3F33A1EE25FB3893410C;RET_SPY_20081215;RET_SPY_20110506;RET_SPY_20130926;RET_SPY_20160217;RET_SPY_20190125;RET_SPY_20220105;RET_SPY_20240802;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0080_20260605_KS_PME,FUND_0080,2026-06-05,ks_pme,0.6673703601,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_C80571212F1CFB8F6E6D;CFINT_2B76B580B2F0B49B356B;CFINT_AEE2B11FEE07233A3CC2;CFINT_26BCE690D694AC6D8885;CFINT_3EDAD4A472FA7DD12352;CFINT_5C9C8AAC192CDB422C78;CFINT_86845E094E8ABB255405;CFINT_7EC92FDE25A058B5149A;RET_SPY_20210423;RET_SPY_20220104;RET_SPY_20220916;RET_SPY_20230530;RET_SPY_20240409;RET_SPY_20250214;RET_SPY_20251120;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0080_20260605_DIRECT_ALPHA,FUND_0080,2026-06-05,direct_alpha,-0.098152454,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_C80571212F1CFB8F6E6D;CFINT_2B76B580B2F0B49B356B;CFINT_AEE2B11FEE07233A3CC2;CFINT_26BCE690D694AC6D8885;CFINT_3EDAD4A472FA7DD12352;CFINT_5C9C8AAC192CDB422C78;CFINT_86845E094E8ABB255405;CFINT_7EC92FDE25A058B5149A;RET_SPY_20210423;RET_SPY_20220104;RET_SPY_20220916;RET_SPY_20230530;RET_SPY_20240409;RET_SPY_20250214;RET_SPY_20251120;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0081_20260605_KS_PME,FUND_0081,2026-06-05,ks_pme,0.3508386378,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_E4F946EA5EE53E209116;CFINT_49A9FCEA5DC806A5C8DA;CFINT_8F8C47D9B6514B543D8E;CFINT_084D09810BFD48D6A633;CFINT_A97A412B28874ED04DFC;CFINT_EEF71320AAF4CDCC81D7;CFINT_5944BF5DE2ECE5C28613;CFINT_11CBDDE670D8677161C0;RET_SPY_20121003;RET_SPY_20140815;RET_SPY_20160701;RET_SPY_20180515;RET_SPY_20200902;RET_SPY_20221221;RET_SPY_20241226;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0081_20260605_DIRECT_ALPHA,FUND_0081,2026-06-05,direct_alpha,-0.1048075346,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_E4F946EA5EE53E209116;CFINT_49A9FCEA5DC806A5C8DA;CFINT_8F8C47D9B6514B543D8E;CFINT_084D09810BFD48D6A633;CFINT_A97A412B28874ED04DFC;CFINT_EEF71320AAF4CDCC81D7;CFINT_5944BF5DE2ECE5C28613;CFINT_11CBDDE670D8677161C0;RET_SPY_20121003;RET_SPY_20140815;RET_SPY_20160701;RET_SPY_20180515;RET_SPY_20200902;RET_SPY_20221221;RET_SPY_20241226;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0082_20260605_KS_PME,FUND_0082,2026-06-05,ks_pme,0.349915462,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_5587560A394726DC575A;CFINT_313D5BE1AD045D3E4A4E;CFINT_AAF9C9E2AE5145BAC66C;CFINT_E2B69DD7CF8FACB76B56;CFINT_88B6E78593FEC02F0F3E;CFINT_755332540BD8FF770F21;CFINT_ACADD46C968B8A5AFF53;CFINT_1363A93FF145ECA630AF;RET_SPY_20111021;RET_SPY_20131022;RET_SPY_20151023;RET_SPY_20171020;RET_SPY_20200409;RET_SPY_20220923;RET_SPY_20241120;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0082_20260605_DIRECT_ALPHA,FUND_0082,2026-06-05,direct_alpha,-0.1010379446,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_5587560A394726DC575A;CFINT_313D5BE1AD045D3E4A4E;CFINT_AAF9C9E2AE5145BAC66C;CFINT_E2B69DD7CF8FACB76B56;CFINT_88B6E78593FEC02F0F3E;CFINT_755332540BD8FF770F21;CFINT_ACADD46C968B8A5AFF53;CFINT_1363A93FF145ECA630AF;RET_SPY_20111021;RET_SPY_20131022;RET_SPY_20151023;RET_SPY_20171020;RET_SPY_20200409;RET_SPY_20220923;RET_SPY_20241120;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0083_20260605_KS_PME,FUND_0083,2026-06-05,ks_pme,0.2866892984,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_DAB65E66B4B4A26F6A3B;CFINT_F6A80A76BD3890EC72E6;CFINT_E2590F4833FE1BD6822C;CFINT_09A8B8962472270A3BEA;CFINT_37EA1E67258B53757285;CFINT_297062E498ABE7887D51;CFINT_AE18F365B05C8EE631BC;CFINT_519EA04E57559CE493EA;RET_SPY_20080104;RET_SPY_20100712;RET_SPY_20130118;RET_SPY_20150727;RET_SPY_20180831;RET_SPY_20211008;RET_SPY_20240626;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0083_20260605_DIRECT_ALPHA,FUND_0083,2026-06-05,direct_alpha,-0.1018229684,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_DAB65E66B4B4A26F6A3B;CFINT_F6A80A76BD3890EC72E6;CFINT_E2590F4833FE1BD6822C;CFINT_09A8B8962472270A3BEA;CFINT_37EA1E67258B53757285;CFINT_297062E498ABE7887D51;CFINT_AE18F365B05C8EE631BC;CFINT_519EA04E57559CE493EA;RET_SPY_20080104;RET_SPY_20100712;RET_SPY_20130118;RET_SPY_20150727;RET_SPY_20180831;RET_SPY_20211008;RET_SPY_20240626;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0084_20260605_KS_PME,FUND_0084,2026-06-05,ks_pme,0.3345504869,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_97E121A58896C01D7460;CFINT_AC6BA17EF85B4795C32D;CFINT_2E20F627C392B94587FB;CFINT_1BB6F014D3E90861CE5D;CFINT_0E980AB84723360F5603;CFINT_45F89C2B9D552E927217;CFINT_D274BAED56FCF7B8FF67;CFINT_4946DA9AD4FB57152577;RET_SPY_20040317;RET_SPY_20070330;RET_SPY_20100416;RET_SPY_20130430;RET_SPY_20170126;RET_SPY_20201023;RET_SPY_20240201;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0084_20260605_DIRECT_ALPHA,FUND_0084,2026-06-05,direct_alpha,-0.0802329195,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_97E121A58896C01D7460;CFINT_AC6BA17EF85B4795C32D;CFINT_2E20F627C392B94587FB;CFINT_1BB6F014D3E90861CE5D;CFINT_0E980AB84723360F5603;CFINT_45F89C2B9D552E927217;CFINT_D274BAED56FCF7B8FF67;CFINT_4946DA9AD4FB57152577;RET_SPY_20040317;RET_SPY_20070330;RET_SPY_20100416;RET_SPY_20130430;RET_SPY_20170126;RET_SPY_20201023;RET_SPY_20240201;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0085_20260605_KS_PME,FUND_0085,2026-06-05,ks_pme,0.6867185126,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_04E268BF6AF75E1A4F0B;CFINT_B1CF1C5A6D3270C8F56F;CFINT_25DB8876B0BA0E16E3DB;CFINT_3BF06F92FEEEFAC16DA3;CFINT_7C95A9F1E9F67DB2E04F;CFINT_D518A11210CA775B818E;CFINT_5786D76D12798BA4E05F;CFINT_730CB38F9D4D1E43277E;RET_SPY_20210423;RET_SPY_20220104;RET_SPY_20220916;RET_SPY_20230530;RET_SPY_20240409;RET_SPY_20250214;RET_SPY_20251120;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0085_20260605_DIRECT_ALPHA,FUND_0085,2026-06-05,direct_alpha,-0.0930054513,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_04E268BF6AF75E1A4F0B;CFINT_B1CF1C5A6D3270C8F56F;CFINT_25DB8876B0BA0E16E3DB;CFINT_3BF06F92FEEEFAC16DA3;CFINT_7C95A9F1E9F67DB2E04F;CFINT_D518A11210CA775B818E;CFINT_5786D76D12798BA4E05F;CFINT_730CB38F9D4D1E43277E;RET_SPY_20210423;RET_SPY_20220104;RET_SPY_20220916;RET_SPY_20230530;RET_SPY_20240409;RET_SPY_20250214;RET_SPY_20251120;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0086_20260605_KS_PME,FUND_0086,2026-06-05,ks_pme,0.2550100569,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_1AD41A3C653CBD42101A;CFINT_296C4435AA22C9CB336C;CFINT_043F6709BD25BDC2BD0E;CFINT_06DE57DC6529155905AB;CFINT_66D9375B22991F2B5106;CFINT_FA0BAA07A019E0C08015;CFINT_3B546B9CBC161E070E80;CFINT_50BEA0F42EABBA86391D;RET_SPY_20081215;RET_SPY_20110506;RET_SPY_20130926;RET_SPY_20160217;RET_SPY_20190125;RET_SPY_20220105;RET_SPY_20240802;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0086_20260605_DIRECT_ALPHA,FUND_0086,2026-06-05,direct_alpha,-0.1105955198,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_1AD41A3C653CBD42101A;CFINT_296C4435AA22C9CB336C;CFINT_043F6709BD25BDC2BD0E;CFINT_06DE57DC6529155905AB;CFINT_66D9375B22991F2B5106;CFINT_FA0BAA07A019E0C08015;CFINT_3B546B9CBC161E070E80;CFINT_50BEA0F42EABBA86391D;RET_SPY_20081215;RET_SPY_20110506;RET_SPY_20130926;RET_SPY_20160217;RET_SPY_20190125;RET_SPY_20220105;RET_SPY_20240802;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
