analysis_result_id,entity_id,as_of_date,metric_id,value_numeric,unit,formula_id,input_record_ids,benchmark_id,provenance_type,quality_population,notes,input_fee_basis,input_method
ANL_FUND_0396_20260605_XIRR,FUND_0396,2026-06-05,xirr,0.0904742857,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_987108FB1E21B34BDF91;CFINT_CAC46C7EF53AAC9595D0;CFINT_CE8FF70BC227E20772E7;CFINT_FD279D30F2DAF9F804DF;CFINT_EEE2B4227026486C2D78;CFINT_10485246657C4B2EDCC8;CFINT_410B68F98023650A4718;CFINT_3FB89D48BBA68274F26E,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0397_20260605_DPI,FUND_0397,2026-06-05,dpi,1.1920895514,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_3BB0A9D9EDB34BCB18EA,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0397_20260605_RVPI,FUND_0397,2026-06-05,rvpi,0.0786069658,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_3BB0A9D9EDB34BCB18EA,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0397_20260605_TVPI,FUND_0397,2026-06-05,tvpi,1.2706965171,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_3BB0A9D9EDB34BCB18EA,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0397_20260605_XIRR,FUND_0397,2026-06-05,xirr,0.01582485,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_3BB0A9D9EDB34BCB18EA;CFINT_734F02845A117991A83D;CFINT_9EBE78406935E25554EB;CFINT_5BB17C0C2E102DAC0997;CFINT_F1701F75CD779A4C7360;CFINT_F2BB0D179F4FFA997764;CFINT_609DDCC41FE034372D1A;CFINT_55097592441DF709B657,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0398_20260605_DPI,FUND_0398,2026-06-05,dpi,1.3614457831,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_420D527D9BAFB349C32B,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0398_20260605_RVPI,FUND_0398,2026-06-05,rvpi,0.05,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_420D527D9BAFB349C32B,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0398_20260605_TVPI,FUND_0398,2026-06-05,tvpi,1.4114457831,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_420D527D9BAFB349C32B,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0398_20260605_XIRR,FUND_0398,2026-06-05,xirr,0.037405495,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_420D527D9BAFB349C32B;CFINT_5679F217209D71D31FDD;CFINT_E03FEEC17032F7141E98;CFINT_46AEAF3DA0B2F8A997FA;CFINT_9DCDE131E3D8B62BAC85;CFINT_97935736ECA4FCF6E88F;CFINT_F0D84947D1F707CA05DA;CFINT_F22406568CD8AE96F344,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0399_20260605_DPI,FUND_0399,2026-06-05,dpi,0.802033754,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_9BEBE628EB50177128EC,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0399_20260605_RVPI,FUND_0399,2026-06-05,rvpi,0.428644164,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_9BEBE628EB50177128EC,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0399_20260605_TVPI,FUND_0399,2026-06-05,tvpi,1.230677918,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_9BEBE628EB50177128EC,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0399_20260605_XIRR,FUND_0399,2026-06-05,xirr,0.0187820498,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_9BEBE628EB50177128EC;CFINT_55993358B38078A415DF;CFINT_7B454A789E0B078B7AD8;CFINT_1BD192B4B51197636FE7;CFINT_C797774C181FEF644665;CFINT_B19057911F9B1F160B9F;CFINT_61C9E7BC357F8F05D9D4;CFINT_270DDCD100D646255942,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0400_20260605_DPI,FUND_0400,2026-06-05,dpi,1.1499193234,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_761BFE65D838DFEB8E79,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0400_20260605_RVPI,FUND_0400,2026-06-05,rvpi,0.126720451,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_761BFE65D838DFEB8E79,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0400_20260605_TVPI,FUND_0400,2026-06-05,tvpi,1.2766397745,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_761BFE65D838DFEB8E79,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0400_20260605_XIRR,FUND_0400,2026-06-05,xirr,0.017226799,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_761BFE65D838DFEB8E79;CFINT_A8A560ED28AE9C45D252;CFINT_12A45926B784A61C4ADE;CFINT_035822A9DBB983FA56A7;CFINT_5ADCBCBABFED579FFB69;CFINT_CEF6EF02EA0319185CDE;CFINT_CFE8DD2A8E138CD31D9D;CFINT_62099B93EBED98CB8A10,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0401_20260605_DPI,FUND_0401,2026-06-05,dpi,0.1901872913,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_A63C332CCA732F1D5161,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0401_20260605_RVPI,FUND_0401,2026-06-05,rvpi,0.9765418058,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_A63C332CCA732F1D5161,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0401_20260605_TVPI,FUND_0401,2026-06-05,tvpi,1.1667290971,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_A63C332CCA732F1D5161,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0401_20260605_XIRR,FUND_0401,2026-06-05,xirr,0.0623417185,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_A63C332CCA732F1D5161;CFINT_8AD4B3C7262AFFD4901A;CFINT_2622B7C65EBD9402D5AF;CFINT_231618DC741E827028CF;CFINT_E3DF75EE7CA14619D937;CFINT_38241FC4587545E01D49;CFINT_81E62CFB227F75826A70;CFINT_03EB6BFCF61D4AFF195A,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0402_20260605_DPI,FUND_0402,2026-06-05,dpi,0.4881208632,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_78A699A731F0C2028123,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0402_20260605_RVPI,FUND_0402,2026-06-05,rvpi,0.7079194246,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_78A699A731F0C2028123,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0402_20260605_TVPI,FUND_0402,2026-06-05,tvpi,1.1960402877,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_78A699A731F0C2028123,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0402_20260605_XIRR,FUND_0402,2026-06-05,xirr,0.0250455237,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_78A699A731F0C2028123;CFINT_85F50338D57CF062A8B1;CFINT_FBC06F5B3123CEF53D49;CFINT_43FFC8CC712D9127C667;CFINT_01EBB73506126BE38E6A;CFINT_3EB4BA7518E36C750197;CFINT_B2AFE53A1D7E56BCEE53;CFINT_C75F54BAB25F6CA99913,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0403_20260605_DPI,FUND_0403,2026-06-05,dpi,0.1845671508,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_B886BA6A9072878DA2CE,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0403_20260605_RVPI,FUND_0403,2026-06-05,rvpi,0.9902885661,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_B886BA6A9072878DA2CE,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0403_20260605_TVPI,FUND_0403,2026-06-05,tvpi,1.1748557169,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_B886BA6A9072878DA2CE,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0403_20260605_XIRR,FUND_0403,2026-06-05,xirr,0.0935903436,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_B886BA6A9072878DA2CE;CFINT_6DB0082B78B8A948FF32;CFINT_ED30FB474214A1C6D82A;CFINT_8DB168790D7061715F25;CFINT_BC0B9EDA96E31DA432BF;CFINT_338C04365A6B8D528D7B;CFINT_1626A6613458BA86E9AB;CFINT_04DC289B68664DEFED25,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0404_20260605_DPI,FUND_0404,2026-06-05,dpi,1.0146710634,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_F729131577FC34550766,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0404_20260605_RVPI,FUND_0404,2026-06-05,rvpi,0.2268859577,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_F729131577FC34550766,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0404_20260605_TVPI,FUND_0404,2026-06-05,tvpi,1.2415570211,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_F729131577FC34550766,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0404_20260605_XIRR,FUND_0404,2026-06-05,xirr,0.0154176525,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_F729131577FC34550766;CFINT_36CF9E8D1AEA785C5669;CFINT_4FA3F26AC335AE007A29;CFINT_7A106D1F887FFE63F22B;CFINT_BD30931E581C86E775EE;CFINT_8EF4578675B2C0839A32;CFINT_FF45228D2B35DF263C5E;CFINT_EF7052F732C5F54757EC,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0405_20260605_DPI,FUND_0405,2026-06-05,dpi,0.4797783088,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_942EDB25B8367063662D,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0405_20260605_RVPI,FUND_0405,2026-06-05,rvpi,0.7034811275,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_942EDB25B8367063662D,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0405_20260605_TVPI,FUND_0405,2026-06-05,tvpi,1.1832594363,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_942EDB25B8367063662D,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0405_20260605_XIRR,FUND_0405,2026-06-05,xirr,0.021418985,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_942EDB25B8367063662D;CFINT_BC8F1C88231EFAAF69E3;CFINT_6E87BD8FA16F10DAAB1F;CFINT_998814566A3B18D01387;CFINT_BEC69D11566B22336C6C;CFINT_D90F59DC3E4404D842A4;CFINT_60A39BC89F99BFC44882;CFINT_4837CBCF54295B7A72C5,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0406_20260605_DPI,FUND_0406,2026-06-05,dpi,1.1122540889,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_FAAC7085BF41195E1D25,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0406_20260605_RVPI,FUND_0406,2026-06-05,rvpi,0.1418306074,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_FAAC7085BF41195E1D25,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0406_20260605_TVPI,FUND_0406,2026-06-05,tvpi,1.2540846963,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_FAAC7085BF41195E1D25,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0406_20260605_XIRR,FUND_0406,2026-06-05,xirr,0.0152470797,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_FAAC7085BF41195E1D25;CFINT_458E56995F23D8B58AFA;CFINT_13D37FC67AF1AB0C54A5;CFINT_BD640C43471CD0DA0C24;CFINT_3ABA67E7A66E1E5C0FF8;CFINT_6D2752E196C43C59AD07;CFINT_D59C22594A1E2E9180ED;CFINT_4094E58178B53ACA3C04,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0407_20260605_DPI,FUND_0407,2026-06-05,dpi,0.474775689,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_BC38482B288530AA6701,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0407_20260605_RVPI,FUND_0407,2026-06-05,rvpi,0.7268162074,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_BC38482B288530AA6701,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0407_20260605_TVPI,FUND_0407,2026-06-05,tvpi,1.2015918963,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_BC38482B288530AA6701,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0407_20260605_XIRR,FUND_0407,2026-06-05,xirr,0.0283644137,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_BC38482B288530AA6701;CFINT_D25C3812355BC729C191;CFINT_C9DA58F03EFB9072FF1D;CFINT_994350621B318AAB0E61;CFINT_27FCBADDE081937F8FD3;CFINT_B2BC111BA78566D29DA9;CFINT_A38C857F05C78A22A508;CFINT_B8C46858C6127BEF9505,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0408_20260605_DPI,FUND_0408,2026-06-05,dpi,1.1061515432,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_5C3003052415B7110E69,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0408_20260605_RVPI,FUND_0408,2026-06-05,rvpi,0.1658989712,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_5C3003052415B7110E69,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0408_20260605_TVPI,FUND_0408,2026-06-05,tvpi,1.2720505144,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_5C3003052415B7110E69,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0408_20260605_XIRR,FUND_0408,2026-06-05,xirr,0.0174979532,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_5C3003052415B7110E69;CFINT_34A1248BCD691C612325;CFINT_7C1665D8D2278369A231;CFINT_5D20FF275F4526E1FF5A;CFINT_9242D2577D805A2042EF;CFINT_D4A579452848A6333AF3;CFINT_5CED49D9464F2E9B4B66;CFINT_4B0352538FE55A489833,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0409_20260605_DPI,FUND_0409,2026-06-05,dpi,0.01,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_145482204D3759E664D6,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0409_20260605_RVPI,FUND_0409,2026-06-05,rvpi,0.9940209268,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_145482204D3759E664D6,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0409_20260605_TVPI,FUND_0409,2026-06-05,tvpi,1.0040209268,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_145482204D3759E664D6,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0409_20260605_XIRR,FUND_0409,2026-06-05,xirr,0.0015079556,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_145482204D3759E664D6;CFINT_E12648771B35A3C7B070;CFINT_FF7DECBB5B9027A67704;CFINT_A4F7A7E8F0E219FD7CA8;CFINT_7017A512530D1DEAFC04;CFINT_584A1D3A142AFE099152;CFINT_B1B416D0DD806C992510;CFINT_C916F82BF6282F59580E,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0410_20260605_DPI,FUND_0410,2026-06-05,dpi,1.2067733279,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_2700E86EA02C396F7965,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0410_20260605_RVPI,FUND_0410,2026-06-05,rvpi,0.0788177814,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_2700E86EA02C396F7965,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0410_20260605_TVPI,FUND_0410,2026-06-05,tvpi,1.2855911093,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_2700E86EA02C396F7965,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0410_20260605_XIRR,FUND_0410,2026-06-05,xirr,0.0172654996,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_2700E86EA02C396F7965;CFINT_90C8FA4DECE3339F2217;CFINT_55717F63C1C4ED192BDD;CFINT_1BB3B712F759FF452FD4;CFINT_A1F957A6C960435BECA0;CFINT_C864EE61575BC20EC048;CFINT_51AA7497A8C8A6CD6C09;CFINT_0B97527F24DE0E8E20A2,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0411_20260605_DPI,FUND_0411,2026-06-05,dpi,0.6648547778,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_CBE97237587C625E3616,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0411_20260605_RVPI,FUND_0411,2026-06-05,rvpi,0.5400968148,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_CBE97237587C625E3616,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0411_20260605_TVPI,FUND_0411,2026-06-05,tvpi,1.2049515926,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_CBE97237587C625E3616,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0411_20260605_XIRR,FUND_0411,2026-06-05,xirr,0.018412327,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_CBE97237587C625E3616;CFINT_11A0FB49D1E1B0810C99;CFINT_FB049405092742D95D2F;CFINT_4B3D1F325A9B8D73EA58;CFINT_BB5D7AD61A98A5D70C96;CFINT_4525D32501B03AF36B9E;CFINT_9F9C9F74869BB9660FA1;CFINT_7939387F7CC4AF2B7B69,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0412_20260605_DPI,FUND_0412,2026-06-05,dpi,1.4377637131,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_ABCB03BC429409F76620,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
