position_id,source_holding_id,owner_id,owner_fund_id,instrument_id,position_class,accounting_scope,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,quantity_raw,quantity,quantity_unit,currency,cost,fair_value,market_value,reported_value,realized_proceeds,commitment,unfunded_commitment,principal_amount,notional_amount,fund_ownership_fraction,portfolio_weight_fraction,initial_investment_date,exit_date,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,origin_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status
POS_GENERATED_57A2134D74094BFF2D86,,OWNER_FUND_0456,FUND_0456,INSTR_GENERATED_57A2134D74094BFF2D86,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,10929130.434783,12568500.000000,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_57A23AC31C4CC9132727,,OWNER_FUND_0761,FUND_0761,INSTR_GENERATED_57A23AC31C4CC9132727,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,38401724.060636,51842327.481859,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_57C76CCED9A3B9B72D0B,,OWNER_FUND_0635,FUND_0635,INSTR_GENERATED_57C76CCED9A3B9B72D0B,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,47930411.960551,64706056.146744,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_57CB9DBB777D00AE98EA,,OWNER_FUND_0346,FUND_0346,INSTR_GENERATED_57CB9DBB777D00AE98EA,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,68362262.467922,92289054.331695,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_57D71D2A23592DC4CB6E,,OWNER_FUND_0463,FUND_0463,INSTR_GENERATED_57D71D2A23592DC4CB6E,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,56139836.604187,64560812.094815,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_57FD0990F9401E00FDE1,,OWNER_FUND_0900,FUND_0900,INSTR_GENERATED_57FD0990F9401E00FDE1,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,168418210.067355,193680941.577458,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_57FF2EBAE7BE59D2CA25,,OWNER_FUND_0423,FUND_0423,INSTR_GENERATED_57FF2EBAE7BE59D2CA25,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,120857427.715913,138986041.873300,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_585210011DA54B0A6B0A,,OWNER_FUND_0711,FUND_0711,INSTR_GENERATED_585210011DA54B0A6B0A,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,2445652.173913,2812500.000000,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5884EF610378EFB349D3,,OWNER_FUND_0864,FUND_0864,INSTR_GENERATED_5884EF610378EFB349D3,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,294074.074074,397000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_58A5C0E216037F378D3E,,OWNER_FUND_1051,FUND_1051,INSTR_GENERATED_58A5C0E216037F378D3E,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,74108140.946881,100045990.278289,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_58A9697B9656247AB19A,,OWNER_FUND_0959,FUND_0959,INSTR_GENERATED_58A9697B9656247AB19A,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,32627748.897891,44047461.012153,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_58CCF248E4958B05AA0B,,OWNER_FUND_0735,FUND_0735,INSTR_GENERATED_58CCF248E4958B05AA0B,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,29932000.000000,37415000.000000,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_58D0DCB8BCBC75DAB94D,,OWNER_FUND_0916,FUND_0916,INSTR_GENERATED_58D0DCB8BCBC75DAB94D,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,69944000.000000,87430000.000000,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_58DACED9AB667698FE5E,,OWNER_FUND_0872,FUND_0872,INSTR_GENERATED_58DACED9AB667698FE5E,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,36652343.288605,49480663.439617,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_58EF0D9A5D69C2657488,,OWNER_FUND_0779,FUND_0779,INSTR_GENERATED_58EF0D9A5D69C2657488,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,41255439.081869,55694842.760523,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_59294BF10E3631C30C7D,,OWNER_FUND_0137,FUND_0137,INSTR_GENERATED_59294BF10E3631C30C7D,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,91149731.912680,104822191.699582,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5936C8D1DEF0A9DB6CBD,,OWNER_FUND_0009,FUND_0009,INSTR_GENERATED_5936C8D1DEF0A9DB6CBD,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,140000.000000,175000.000000,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_593DCE3DCDE14BF35691,,OWNER_FUND_0911,FUND_0911,INSTR_GENERATED_593DCE3DCDE14BF35691,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,1051851.851852,1420000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_59B51FDCDE1D53F584E6,,OWNER_FUND_0369,FUND_0369,INSTR_GENERATED_59B51FDCDE1D53F584E6,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,122602495.066402,140992869.326362,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_59BB8070AC4977E25B28,,OWNER_FUND_0097,FUND_0097,INSTR_GENERATED_59BB8070AC4977E25B28,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,32651605.287458,37549346.080577,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_59BFA8ED10074D18FFE2,,OWNER_FUND_0315,FUND_0315,INSTR_GENERATED_59BFA8ED10074D18FFE2,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,66904418.058578,83630522.573222,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5A0D38EA4C62BE08EDC2,,OWNER_FUND_0593,FUND_0593,INSTR_GENERATED_5A0D38EA4C62BE08EDC2,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,67441070.117741,77557230.635402,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5A14AD8C217AA910454D,,OWNER_FUND_0734,FUND_0734,INSTR_GENERATED_5A14AD8C217AA910454D,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,57507551.324457,77635194.288017,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5A2531FADF9ED7EFB00F,,OWNER_FUND_0310,FUND_0310,INSTR_GENERATED_5A2531FADF9ED7EFB00F,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,22755757.921901,30720273.194566,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5A2D34D0216C92E89E32,,OWNER_FUND_0295,FUND_0295,INSTR_GENERATED_5A2D34D0216C92E89E32,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,87653880.368127,109567350.460159,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5A4F51085D41609A0D94,,OWNER_FUND_0714,FUND_0714,INSTR_GENERATED_5A4F51085D41609A0D94,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,27530770.757526,34413463.446907,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5A58675F550571283E39,,OWNER_FUND_0480,FUND_0480,INSTR_GENERATED_5A58675F550571283E39,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,72583801.642275,83471371.888616,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5A68179FC7FC92E15F60,,OWNER_FUND_0083,FUND_0083,INSTR_GENERATED_5A68179FC7FC92E15F60,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,35465240.103744,44331550.129680,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5A9645233EE9FC4FF871,,OWNER_FUND_0878,FUND_0878,INSTR_GENERATED_5A9645233EE9FC4FF871,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,31204528.225374,42126113.104255,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5A980349B315BD41873B,,OWNER_FUND_0658,FUND_0658,INSTR_GENERATED_5A980349B315BD41873B,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,11719746.207084,15821657.379563,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5A987FD4C7AC24894244,,OWNER_FUND_0475,FUND_0475,INSTR_GENERATED_5A987FD4C7AC24894244,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,19174962.355959,25886199.180545,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5ABC045A605A6FC69422,,OWNER_FUND_1010,FUND_1010,INSTR_GENERATED_5ABC045A605A6FC69422,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,1029000.000000,1286250.000000,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5AC79140504FEC7FC14B,,OWNER_FUND_0589,FUND_0589,INSTR_GENERATED_5AC79140504FEC7FC14B,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,518518.518519,700000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5AEDCF90284A6B4C42BA,,OWNER_FUND_0139,FUND_0139,INSTR_GENERATED_5AEDCF90284A6B4C42BA,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,10052015.375759,11559817.682123,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5B0169BB47A1502BB699,,OWNER_FUND_0530,FUND_0530,INSTR_GENERATED_5B0169BB47A1502BB699,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,122192000.000000,152740000.000000,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5B08838847385F153330,,OWNER_FUND_0906,FUND_0906,INSTR_GENERATED_5B08838847385F153330,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,77430371.218838,96787964.023547,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5B0B50EDFE876EA74C63,,OWNER_FUND_0644,FUND_0644,INSTR_GENERATED_5B0B50EDFE876EA74C63,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,41505602.425331,56032563.274197,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5B2735393DDAA19E22D9,,OWNER_FUND_0652,FUND_0652,INSTR_GENERATED_5B2735393DDAA19E22D9,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,126578844.737750,158223555.922188,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5BAC4FE2B7E48C2B630B,,OWNER_FUND_1042,FUND_1042,INSTR_GENERATED_5BAC4FE2B7E48C2B630B,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,6003368.719893,8104547.771856,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5BD95EDD4D74D3B8B0C2,,OWNER_FUND_0639,FUND_0639,INSTR_GENERATED_5BD95EDD4D74D3B8B0C2,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,22842268.334879,28552835.418599,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5BDB9176E025400F0420,,OWNER_FUND_0452,FUND_0452,INSTR_GENERATED_5BDB9176E025400F0420,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,64708062.062110,74414271.371427,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5BE1925279A961DD463F,,OWNER_FUND_0875,FUND_0875,INSTR_GENERATED_5BE1925279A961DD463F,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,17516639.937243,23647463.915278,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5BE88B2A603AD01E5D2D,,OWNER_FUND_0818,FUND_0818,INSTR_GENERATED_5BE88B2A603AD01E5D2D,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,15155749.724011,20460262.127415,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5BEC8A4BF880E92B349A,,OWNER_FUND_0125,FUND_0125,INSTR_GENERATED_5BEC8A4BF880E92B349A,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,76231387.748452,102912373.460410,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5C074BC4ECE046DBEA87,,OWNER_FUND_0304,FUND_0304,INSTR_GENERATED_5C074BC4ECE046DBEA87,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,16355281.362786,22079629.839761,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5C6CC4A291D227159A5D,,OWNER_FUND_0366,FUND_0366,INSTR_GENERATED_5C6CC4A291D227159A5D,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,22708000.000000,28385000.000000,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5C850D0C1142FB3F6D76,,OWNER_FUND_0920,FUND_0920,INSTR_GENERATED_5C850D0C1142FB3F6D76,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,15064000.000000,18830000.000000,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5CB9300AB3DEC0EE2C81,,OWNER_FUND_0701,FUND_0701,INSTR_GENERATED_5CB9300AB3DEC0EE2C81,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,6700280.042470,9045378.057334,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5D04AADD636F1A00232C,,OWNER_FUND_0746,FUND_0746,INSTR_GENERATED_5D04AADD636F1A00232C,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,19113160.831506,25802767.122533,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5D40166608BA32008025,,OWNER_FUND_0895,FUND_0895,INSTR_GENERATED_5D40166608BA32008025,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,76222.222222,102900.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5D40E67CCFC586C98213,,OWNER_FUND_0105,FUND_0105,INSTR_GENERATED_5D40E67CCFC586C98213,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,175574570.683990,201910756.286589,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5D4FFC01A9A6317C7EA8,,OWNER_FUND_0739,FUND_0739,INSTR_GENERATED_5D4FFC01A9A6317C7EA8,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,134508401.135400,168135501.419250,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5D59AE4213146AE9AF6E,,OWNER_FUND_0720,FUND_0720,INSTR_GENERATED_5D59AE4213146AE9AF6E,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,6496296.296296,8770000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5D5B60B47A935E3FD50D,,OWNER_FUND_0054,FUND_0054,INSTR_GENERATED_5D5B60B47A935E3FD50D,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,92784.465609,106702.135450,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5D9CB8CC9A044D95B215,,OWNER_FUND_0855,FUND_0855,INSTR_GENERATED_5D9CB8CC9A044D95B215,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,36787740.981271,45984676.226589,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5DA3158474FD281C3717,,OWNER_FUND_0490,FUND_0490,INSTR_GENERATED_5DA3158474FD281C3717,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,73201784.790166,91502230.987708,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5DD5452D599C4A4CB20D,,OWNER_FUND_0766,FUND_0766,INSTR_GENERATED_5DD5452D599C4A4CB20D,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,5437037.037037,7340000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5DD72466A68A6D9498F7,,OWNER_FUND_0298,FUND_0298,INSTR_GENERATED_5DD72466A68A6D9498F7,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,11373458.084699,13079476.797404,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5DE593896B405BE6FD50,,OWNER_FUND_0586,FUND_0586,INSTR_GENERATED_5DE593896B405BE6FD50,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,725925.925926,980000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5DF507E9BC0EACE6B867,,OWNER_FUND_0920,FUND_0920,INSTR_GENERATED_5DF507E9BC0EACE6B867,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,7970370.370370,10760000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_5E231ECB308E891C9AD5,,OWNER_FUND_0118,FUND_0118,INSTR_GENERATED_5E231ECB308E891C9AD5,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,95778157.929283,110144881.618676,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
