"route_order","file_id","filename","page_count","canonical_doc_type","source_header_doc_type","route","product_tier","routing_status","routing_reason","issuer","source_sha256","txt_path","pdf_path","image_dir","grid_path"
"154","SRC086","Financials_CohnReznick_Hedge_Fund_Illustrative_2025.pdf","145","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","CohnReznick LLP","45b3917414654733947eafd6d417782f49dfe4fa813660179ffccb9c74d8c30c","data/documents/txt/Financials_CohnReznick_Hedge_Fund_Illustrative_2025.txt","data/documents/pdf/Financials_CohnReznick_Hedge_Fund_Illustrative_2025.pdf","data/documents/images/Financials_CohnReznick_Hedge_Fund_Illustrative_2025","data/documents/grids/Financials_CohnReznick_Hedge_Fund_Illustrative_2025.csv"
"155","SRC230","Financials_Strategic_Storage_Trust_VI_ARS_FY2025.pdf","148","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Strategic Storage Trust VI, Inc. (SmartStop sponsor)","0363635fdd552c0e98d81e406bed8b838d06a668766e958bb6507f5f92b48b56","data/documents/txt/Financials_Strategic_Storage_Trust_VI_ARS_FY2025.txt","data/documents/pdf/Financials_Strategic_Storage_Trust_VI_ARS_FY2025.pdf","data/documents/images/Financials_Strategic_Storage_Trust_VI_ARS_FY2025","data/documents/grids/Financials_Strategic_Storage_Trust_VI_ARS_FY2025.csv"
"156","SRC255","Financials_SREIT_Annual_Report_FY2022.pdf","148","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Starwood Real Estate Income Trust, Inc.","06dd44973e633393d0a986530366bcbfed3f7431068958dfddceb2571b5507cb","data/documents/txt/Financials_SREIT_Annual_Report_FY2022.txt","data/documents/pdf/Financials_SREIT_Annual_Report_FY2022.pdf","data/documents/images/Financials_SREIT_Annual_Report_FY2022","data/documents/grids/Financials_SREIT_Annual_Report_FY2022.csv"
"157","SRC272","Financials_RREEF_Property_Trust_Annual_Report_FY2023.pdf","148","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","RREEF Property Trust, Inc.","de51d8144fe8edde1cad3ae2d525fbfc434016bf7ad0605981de2c10d79e965d","data/documents/txt/Financials_RREEF_Property_Trust_Annual_Report_FY2023.txt","data/documents/pdf/Financials_RREEF_Property_Trust_Annual_Report_FY2023.pdf","data/documents/images/Financials_RREEF_Property_Trust_Annual_Report_FY2023","data/documents/grids/Financials_RREEF_Property_Trust_Annual_Report_FY2023.csv"
"158","SRC232","Financials_Franklin_BSP_Realty_Trust_ARS_FY2025.pdf","149","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Franklin BSP Realty Trust, Inc.","31ef8bab0b5bda0f96fb92024ebca8d80f53406ed09c4805470e04e3ca04b315","data/documents/txt/Financials_Franklin_BSP_Realty_Trust_ARS_FY2025.txt","data/documents/pdf/Financials_Franklin_BSP_Realty_Trust_ARS_FY2025.pdf","data/documents/images/Financials_Franklin_BSP_Realty_Trust_ARS_FY2025","data/documents/grids/Financials_Franklin_BSP_Realty_Trust_ARS_FY2025.csv"
"159","SRC260","Financials_JLLIPT_Annual_Report_FY2022.pdf","150","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","JLL Income Property Trust, Inc.","b0a5a17ea62a5086472a4e4d54bf4a6c7ed6aa0719c1d0898d997391abdee989","data/documents/txt/Financials_JLLIPT_Annual_Report_FY2022.txt","data/documents/pdf/Financials_JLLIPT_Annual_Report_FY2022.pdf","data/documents/images/Financials_JLLIPT_Annual_Report_FY2022","data/documents/grids/Financials_JLLIPT_Annual_Report_FY2022.csv"
"160","SRC044","Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2025.pdf","151","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Sixth Street Specialty Lending, Inc. (TSLX)","fcbdd4a82bccc6721aac05c34cc7d165162f026d302d8e20f9c6f571cb5f3dbb","data/documents/txt/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2025","data/documents/grids/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2025.csv"
"161","SRC235","Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2024.pdf","151","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Sixth Street Specialty Lending, Inc. (TSLX)","35378147e21515aa325fd0006b9eb3810c261df445ea7152ef043f4e8facf213","data/documents/txt/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2024.txt","data/documents/pdf/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2024.pdf","data/documents/images/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2024","data/documents/grids/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2024.csv"
"162","SRC285","Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2023.pdf","152","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Ares Industrial Real Estate Income Trust Inc.","589d697ad450735b0a284a4cdd7af67070b352eecf39c12cde5deed91fe0e85e","data/documents/txt/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2023.txt","data/documents/pdf/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2023.pdf","data/documents/images/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2023","data/documents/grids/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2023.csv"
"163","SRC306","Financials_Gimv_Annual_Report_FY2023_2024_Mar.pdf","152","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Gimv NV","a13f0cb39a18b028faa108538ca207ee2851907a9628665513d15cd3e8c533ab","data/documents/txt/Financials_Gimv_Annual_Report_FY2023_2024_Mar.txt","data/documents/pdf/Financials_Gimv_Annual_Report_FY2023_2024_Mar.pdf","data/documents/images/Financials_Gimv_Annual_Report_FY2023_2024_Mar","data/documents/grids/Financials_Gimv_Annual_Report_FY2023_2024_Mar.csv"
"164","SRC229","Financials_JPMorgan_Real_Estate_Income_Trust_ARS_FY2025.pdf","156","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","J.P. Morgan Real Estate Income Trust, Inc.","3c381a4c68d881aa250805ae1155c3bd7457ce8efa64ffd0fa4f16fc6d47a123","data/documents/txt/Financials_JPMorgan_Real_Estate_Income_Trust_ARS_FY2025.txt","data/documents/pdf/Financials_JPMorgan_Real_Estate_Income_Trust_ARS_FY2025.pdf","data/documents/images/Financials_JPMorgan_Real_Estate_Income_Trust_ARS_FY2025","data/documents/grids/Financials_JPMorgan_Real_Estate_Income_Trust_ARS_FY2025.csv"
"165","SRC284","Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2024.pdf","156","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Ares Industrial Real Estate Income Trust Inc.","a3c58bd89f1958d2e3df28bd1355127a1b2604e72934682252bf81e4cb07afb9","data/documents/txt/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2024.txt","data/documents/pdf/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2024.pdf","data/documents/images/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2024","data/documents/grids/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2024.csv"
"166","SRC231","Financials_Starwood_Real_Estate_Income_Trust_ARS_FY2025.pdf","157","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Starwood Real Estate Income Trust, Inc. (SREIT)","37a3978130f867e4c2cb32dea15c002aea754e34a673e617b376ebf7b1f94987","data/documents/txt/Financials_Starwood_Real_Estate_Income_Trust_ARS_FY2025.txt","data/documents/pdf/Financials_Starwood_Real_Estate_Income_Trust_ARS_FY2025.pdf","data/documents/images/Financials_Starwood_Real_Estate_Income_Trust_ARS_FY2025","data/documents/grids/Financials_Starwood_Real_Estate_Income_Trust_ARS_FY2025.csv"
"167","SRC254","Financials_SREIT_Annual_Report_FY2023.pdf","157","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Starwood Real Estate Income Trust, Inc.","27bb8cf179716f0d729df5cf4351db3679967652409666e28649b96a087b1228","data/documents/txt/Financials_SREIT_Annual_Report_FY2023.txt","data/documents/pdf/Financials_SREIT_Annual_Report_FY2023.pdf","data/documents/images/Financials_SREIT_Annual_Report_FY2023","data/documents/grids/Financials_SREIT_Annual_Report_FY2023.csv"
"168","SRC396","Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.pdf","157","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","AB Private Lending Fund (AllianceBernstein)","c73c3bd34ac2b3c82b5f569f43be6710cd4838b8f77b03a44cdc089b7fb6421d","data/documents/txt/Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025","data/documents/grids/Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.csv"
"169","SRC268","Financials_Hines_Global_Income_Trust_Annual_Report_FY2024.pdf","158","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Hines Global Income Trust, Inc.","c9ff06d47d1bcd6c8c2a796d3d2b500c4dc2cce09de9893fa65e9d34ec1b1778","data/documents/txt/Financials_Hines_Global_Income_Trust_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Hines_Global_Income_Trust_Annual_Report_FY2024.pdf","data/documents/images/Financials_Hines_Global_Income_Trust_Annual_Report_FY2024","data/documents/grids/Financials_Hines_Global_Income_Trust_Annual_Report_FY2024.csv"
"170","SRC422","Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.pdf","158","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Ares Industrial Real Estate Income Trust Inc.","94d2f3c6124df771a1a51f0059e49d53a61d5c811438c45d74306733da3f791e","data/documents/txt/Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.txt","data/documents/pdf/Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.pdf","data/documents/images/Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025","data/documents/grids/Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.csv"
"171","SRC175","Financials_Arizona_PSPRS_ACFR_FY2025.pdf","160","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Arizona Public Safety Personnel Retirement System (PSPRS)","a307240820b8f3ee76b2d47a44e0763a80d637e4b0198fa29d00f482b67e2832","data/documents/txt/Financials_Arizona_PSPRS_ACFR_FY2025.txt","data/documents/pdf/Financials_Arizona_PSPRS_ACFR_FY2025.pdf","data/documents/images/Financials_Arizona_PSPRS_ACFR_FY2025","data/documents/grids/Financials_Arizona_PSPRS_ACFR_FY2025.csv"
"172","SRC289","Financials_HICL_Infrastructure_Annual_Report_FY2026_Mar.pdf","160","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","HICL Infrastructure PLC","7662bf9577e82e439f3bae4b4e4636a391e6e5c5e4eb4ad4a4f0a4a80afc5921","data/documents/txt/Financials_HICL_Infrastructure_Annual_Report_FY2026_Mar.txt","data/documents/pdf/Financials_HICL_Infrastructure_Annual_Report_FY2026_Mar.pdf","data/documents/images/Financials_HICL_Infrastructure_Annual_Report_FY2026_Mar","data/documents/grids/Financials_HICL_Infrastructure_Annual_Report_FY2026_Mar.csv"
"173","SRC400","Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.pdf","160","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Cohen & Steers Income Opportunities REIT, Inc.","bfed7da61e77b7cf92a4aff9886f3fce970237b5b989881fa9fcc789c1054efb","data/documents/txt/Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.txt","data/documents/pdf/Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.pdf","data/documents/images/Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025","data/documents/grids/Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.csv"
"174","SRC423","Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.pdf","161","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","IPC Alternative Real Estate Income Trust, Inc.","137284d4472f2bfbb6b1892078fa70410ad046dd6e79f97cbdde864f448821fc","data/documents/txt/Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.txt","data/documents/pdf/Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.pdf","data/documents/images/Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025","data/documents/grids/Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.csv"
"175","SRC269","Financials_Hines_Global_Income_Trust_Annual_Report_FY2022.pdf","162","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Hines Global Income Trust, Inc.","72ddbd3029e8aafa991b0119daa06f11d51803f1e3f4f1c4cadff79f69e532e1","data/documents/txt/Financials_Hines_Global_Income_Trust_Annual_Report_FY2022.txt","data/documents/pdf/Financials_Hines_Global_Income_Trust_Annual_Report_FY2022.pdf","data/documents/images/Financials_Hines_Global_Income_Trust_Annual_Report_FY2022","data/documents/grids/Financials_Hines_Global_Income_Trust_Annual_Report_FY2022.csv"
"176","SRC295","Financials_Renewables_Infrastructure_Group_Annual_Report_FY2024.pdf","162","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","The Renewables Infrastructure Group Limited","2f6d8f355f7d7a8d367602a479a2a3b2feee436407869274aa5979fdb2ef5a00","data/documents/txt/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2024.pdf","data/documents/images/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2024","data/documents/grids/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2024.csv"
"177","SRC253","Financials_SREIT_Annual_Report_FY2024.pdf","166","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Starwood Real Estate Income Trust, Inc.","0191de876edaa7430e5e0dfe30a745b90f2c87fd4c6d98a64aff81c024a5c81f","data/documents/txt/Financials_SREIT_Annual_Report_FY2024.txt","data/documents/pdf/Financials_SREIT_Annual_Report_FY2024.pdf","data/documents/images/Financials_SREIT_Annual_Report_FY2024","data/documents/grids/Financials_SREIT_Annual_Report_FY2024.csv"
"178","SRC296","Financials_Renewables_Infrastructure_Group_Annual_Report_FY2025.pdf","166","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","The Renewables Infrastructure Group Limited","37befb5ddb9fc64ae83c8195d6fe89caf52b1ce4ba826db326babf6ee4d1a62b","data/documents/txt/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2025.txt","data/documents/pdf/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2025.pdf","data/documents/images/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2025","data/documents/grids/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2025.csv"
"179","SRC233","Schedule_Inv_OFS_Capital_Corp_ARS_FY2024.pdf","168","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","OFS Capital Corporation","80bb737e7d6ee0aa6c0506f3f5cd9f45ea88e61a1fe4b31d350b07fdb9f92f91","data/documents/txt/Schedule_Inv_OFS_Capital_Corp_ARS_FY2024.txt","data/documents/pdf/Schedule_Inv_OFS_Capital_Corp_ARS_FY2024.pdf","data/documents/images/Schedule_Inv_OFS_Capital_Corp_ARS_FY2024","data/documents/grids/Schedule_Inv_OFS_Capital_Corp_ARS_FY2024.csv"
"180","SRC047","Schedule_Inv_BlackRock_TCP_Capital_Corp_ARS_FY2025.pdf","172","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","BlackRock TCP Capital Corp. (TCPC)","4069ccb5a3ffe70183d8f4163a86ce56a6d223ffa8dcf1b3c5278ba7ed44d34e","data/documents/txt/Schedule_Inv_BlackRock_TCP_Capital_Corp_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_BlackRock_TCP_Capital_Corp_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_BlackRock_TCP_Capital_Corp_ARS_FY2025","data/documents/grids/Schedule_Inv_BlackRock_TCP_Capital_Corp_ARS_FY2025.csv"
"181","SRC263","Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2023.pdf","172","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Nuveen Global Cities REIT, Inc.","a1f251f0a853d551b092de6f6372c35104e3fb2ddd06c1938d3233437bd96960","data/documents/txt/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2023.txt","data/documents/pdf/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2023.pdf","data/documents/images/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2023","data/documents/grids/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2023.csv"
"182","SRC243","Schedule_Inv_OFS_Capital_Corp_ARS_FY2022.pdf","174","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","OFS Capital Corporation","aaaa1b1422f6e27892243005386b4180778bd012d5a8bc3505b581289ae90036","data/documents/txt/Schedule_Inv_OFS_Capital_Corp_ARS_FY2022.txt","data/documents/pdf/Schedule_Inv_OFS_Capital_Corp_ARS_FY2022.pdf","data/documents/images/Schedule_Inv_OFS_Capital_Corp_ARS_FY2022","data/documents/grids/Schedule_Inv_OFS_Capital_Corp_ARS_FY2022.csv"
"183","SRC282","Schedule_Inv_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2024.pdf","174","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Ares Real Estate Income Trust Inc.","f60628f28bfc977f25b8964ee545e0b69c2cc6a8ac924a4eef8d5f70a8655771","data/documents/txt/Schedule_Inv_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2024.txt","data/documents/pdf/Schedule_Inv_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2024.pdf","data/documents/images/Schedule_Inv_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2024","data/documents/grids/Schedule_Inv_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2024.csv"
"184","SRC288","Financials_3i_Infrastructure_Annual_Report_FY2025_Mar.pdf","174","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","3i Infrastructure plc","9734641832178aea0ec1ec330877d1e66498113b8eaebdd872c65cbfc8818844","data/documents/txt/Financials_3i_Infrastructure_Annual_Report_FY2025_Mar.txt","data/documents/pdf/Financials_3i_Infrastructure_Annual_Report_FY2025_Mar.pdf","data/documents/images/Financials_3i_Infrastructure_Annual_Report_FY2025_Mar","data/documents/grids/Financials_3i_Infrastructure_Annual_Report_FY2025_Mar.csv"
"185","SRC283","Financials_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf","175","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Ares Real Estate Income Trust Inc.","56bb6e5c4e4cf2093bd897cf18567d9f7ae4d26465ba106a2cba699362465be4","data/documents/txt/Financials_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2025.txt","data/documents/pdf/Financials_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf","data/documents/images/Financials_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2025","data/documents/grids/Financials_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2025.csv"
"186","SRC240","Schedule_Inv_OFS_Capital_Corp_ARS_FY2023.pdf","176","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","OFS Capital Corporation","71f0afe2cd1d98f1ff12ced1edc5e5d50b9895ecc82942135947c7a95c4eca3c","data/documents/txt/Schedule_Inv_OFS_Capital_Corp_ARS_FY2023.txt","data/documents/pdf/Schedule_Inv_OFS_Capital_Corp_ARS_FY2023.pdf","data/documents/images/Schedule_Inv_OFS_Capital_Corp_ARS_FY2023","data/documents/grids/Schedule_Inv_OFS_Capital_Corp_ARS_FY2023.csv"
