position_lineage_id,lineage_id,position_id,owner_id,target_id,as_of_date,acquisition_channel,first_acquisition_date,printed_name,lot_label,lot_count,prior_as_of_date,prior_lot_count,pairing_type,match_basis,link_status,lineage_cost,lineage_fair_value,cost_change,cost_change_flow_basis,cost_change_warning,grain_change,provenance_type,synthetic_parameter_set_id,record_status
PLINROW_96C345946F1ED549C8FB,PLIN_779F15E3B178209B410A,POS_SOURCE_31B553D98BA2643EDDE8,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0318,2025-12-31,SECONDARY,,"Aurora Equity Partners V, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1461784,1210288,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_96FD4E079A905855D23D,PLIN_6336AF7AF96AD8B93103,POS_SOURCE_D86DA34B06CB4DFDAB5D,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_E93816CB014D555314A2,2025-12-31,SECONDARY,2025-09-30,"Elysium Acquisition, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,9217004,9906951,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_97500D6A88B6FF251B0A,PLIN_7666BE50FA82F9CA3E62,POS_SOURCE_EDDA4EFD4D521640093E,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0661,2025-12-31,SECONDARY,,"Insight Venture Partners Growth-Buyout Coinvestment Fund, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,36679,18780,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_97B5062C3D9C917661D2,PLIN_C1EB0D9F671B7E67FD4F,POS_SOURCE_79E04063BC1980051358,OWNER_SRC034_VERSA_COMBINED,TARGET_SOURCE_79E04063BC1980051358,2018-03-31,UNKNOWN,,REDACTED,,1,,,FIRST_SEEN,SOURCE_HOLDING,DETERMINISTIC,89000000,150000000,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9865F45ED58660AF95B0,PLIN_4B383D4996BFCB9BF991,POS_SOURCE_533CCFCD05C2BCED8A4B,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0966,2025-12-31,SECONDARY,,"TPG Growth III (A), L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1937686,1616896,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_98D52957C2F448B633B4,PLIN_E3B06FAE3EDB37808CEC,POS_SOURCE_0B770F388B1C19C45AA6,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0294,2025-12-31,SECONDARY,,"AP VIII Private Investors, LLC",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1755711,241828,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_993DAB1555292BD4E00B,PLIN_DD7725D336272E344D78,POS_SOURCE_A21D3F2DBBEA2CE43C71,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0540,2025-12-31,SECONDARY,,"Green Equity Investors CF IV-A, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2808180,2915020,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9945FBDE57A52676070A,PLIN_B7B2093EC2B2BA451206,POS_SOURCE_431A86B02868013FF90D,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0568,2025-12-31,SECONDARY,,"GSO Private Investors Offshore II, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,197243,35956,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_998AB53596E65B99DD47,PLIN_AEABA7B80A150B758F16,POS_SOURCE_0285D9EAF06A885249D9,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_DF2DD17923BABC1AB08D,2026-03-31,SECONDARY,2025-12-31,Apheon MidCap Buyout VI SCSp,,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,100,,63,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_99CF3E41868B72D7DFAC,PLIN_7E1D8F319C6F4EAC009F,POS_SOURCE_CB36D98998709103A036,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0363,2025-12-31,SECONDARY,,Blue Owl GP Stakes US Investors LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1289685,1895515,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9A0BC8A17075A48F11E6,PLIN_206D8DECF2619CD5BD04,POS_SOURCE_583087ECE96C925242C1,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0339,2025-12-31,SECONDARY,,BC European Capital X-7 LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,984319,904794,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9AADACD73B4C54666D2A,PLIN_61C65A635076005AC9B3,POS_SOURCE_771A5964B733C9899FEC,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0440,2025-12-31,SECONDARY,,"Clearlake Opportunities Partners (P-Offshore), L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,654760,663189,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9B61B2C21264B14ED62F,PLIN_F73CD5047BA89340E072,POS_SOURCE_84212254C61D62C645A2,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0500,2025-12-31,SECONDARY,,Five Arrows Florence Continuation Fund SCSp,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,8412875,11648324,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9C54926C6300366E9FB6,PLIN_7DD5A370D1C24B199C6E,POS_SOURCE_0551C3C518C35977B908,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0637,2025-12-31,SECONDARY,,"Icon Partners III, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3915482,361,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9C8969FB8C75510DF9ED,PLIN_6CF93F29639B74EC269B,POS_SOURCE_8D93B7540CD9C41F5F76,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0664,2025-12-31,SECONDARY,,"Insight Venture Partners VIII (Co-Investors), L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,161077,235953,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9CA83990DE9080C0C349,PLIN_C55C31C1496FE34F9A09,POS_SOURCE_5C1973FC222E0E6D8019,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0572,2025-12-31,SECONDARY,,"H&F Clyde 2, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1736074,2039793,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9CD5D1EE5F763E87E7F1,PLIN_707A065D402E733DB09A,POS_SOURCE_97136C8149A5394A3361,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0762,2025-12-31,SECONDARY,,"New Mountain Partners V, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2129340,2197986,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9D88D8805C5F01F697D4,PLIN_57B2208082871AED4C1F,POS_SOURCE_C440B1E88D2C9596BD32,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_FD6E17211C7380654888,2026-03-31,SECONDARY,2025-09-30,"Bain Capital Beacon Holdings, L.P.",,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,33204292,31250697,0,NOT_APPLICABLE,false,false,DERIVED,,ACTIVE
PLINROW_9DE2FFFAAE03A7493030,PLIN_F7FABF8104E4F41CB799,POS_SOURCE_6A909BF096C6BD87A30A,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0830,2025-12-31,SECONDARY,,Providence Equity Partners VIII L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,23629673,28384648,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9E32F9FB82C5AC850763,PLIN_A202BB4FE80C13A7A702,POS_SOURCE_F33169D21B95F3D7AB27,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0758,2025-12-31,SECONDARY,,"New Enterprise Associates 12, Limited Partnership",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,88504,13915,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9E7762DB513406C178A4,PLIN_BDE4A4614AF32D579A98,POS_SOURCE_CD5C0AE3978A587D5E4E,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_842781563EDA48808E89,2025-12-31,SECONDARY,2025-09-30,"Providence Strategic Growth IV, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,2730314,2790298,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9ED9043063EB7BB29D15,PLIN_1688C9905440EB92E552,POS_SOURCE_0BEC8FD215289AE25D4E,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0764,2025-12-31,SECONDARY,,"NewView Capital Fund I, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3361688,4737223,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9FC0B0328ADDA4D7A3D8,PLIN_CA0EEA4FB0077061BB05,POS_SOURCE_1AEF61D9BE8B13938C24,OWNER_FUND_1060,TARGET_FUND_0887,2025-06-30,UNKNOWN,,SCF-VIII LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9FE1CF6635AA7FBA9C44,PLIN_55E2FF741057F9B7A7CD,POS_SOURCE_59B45F3DB1C81F07F11C,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0273,2025-12-31,SECONDARY,,Advent Global Technology II Limited Partnership,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,564169,1049607,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A0011AD028FC8D78D070,PLIN_BF4B45165B297ED78F37,POS_SOURCE_99C51985AEA2A6565C9F,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0349,2025-12-31,SECONDARY,,"Berkshire Fund VIII (IND), L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,5911408,1179914,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A079A2AC14C5789AA5AA,PLIN_FC545A4A8C46B1B92C53,POS_SOURCE_E58B5E80FC7941D0B980,OWNER_FUND_1060,TARGET_FUND_0320,2025-06-30,UNKNOWN,,AUSTIN VENTURES X LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A0FE8BEDFE2380D31D62,PLIN_530FAFD532B591ECCAAB,POS_SOURCE_836403CBED9955086425,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0973,2025-12-31,SECONDARY,,Trident VIII L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,968572,1254979,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A164CC4CFA16EB22B9B4,PLIN_51EAF2B21F0FD84930DF,POS_SOURCE_2B958330E1CF4738E9CD,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,TARGET_DEBT_2B958330E1CF4738E9CD,2021-12-31,UNKNOWN,,CRC CF 5/4/2026,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,,38668500,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A1B41ABA843A8C68E0DF,PLIN_FEFA108F539CAEF5BBB2,POS_SOURCE_2D4C898B5E071B724AEA,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0653,2025-12-31,SECONDARY,,"Insight Partners Continuation Fund, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,6309960,10183585,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A2624947F9B554221A89,PLIN_87F157EF5408F60BF211,POS_SOURCE_BDF712E4C22CA0BD3EBE,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0981,2025-12-31,SECONDARY,,"Vector Capital V, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,24391588,25994513,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A2E08D251BA47947FDAA,PLIN_3D8AE73C319BADE571F7,POS_SOURCE_43BD27223478BCA19306,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_CD56962FF4257265E05E,2025-12-31,SECONDARY,2025-10-03,"PSG LM Sequel, L.P.",,2,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,292060,292060,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A30575C1F13903470E4D,PLIN_9691F6AE183202065A41,POS_SOURCE_2A841501C4CB821B5447,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0567,2025-12-31,SECONDARY,,GSO Capital Opportunities Overseas Fund L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,234409,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A314FD1387F3E3131D34,PLIN_43F627298065FB0BF0C7,POS_SOURCE_8C815E762855427E04E9,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0820,2025-12-31,SECONDARY,,"PRO SPV, LP",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,6481062,2914928,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A3E1FC2A61A6A524CE2D,PLIN_614C89C55F76890418BD,POS_SOURCE_8FB6D6E293BEED6B26E6,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0684,2025-12-31,SECONDARY,,KKR Asian Fund II TE Blocker L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1356863,652478,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A448593935E93F3094C2,PLIN_D321E4B59C55E8243F8F,POS_SOURCE_7CB75F1AE56878FE5CE6,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_DA9CD36B34766E24FC70,2026-03-31,SECONDARY,2026-03-31,"Churchill Secondary Partners III, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,10726569,12180833,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A45C8D0CE7BCFAFCB0C1,PLIN_5D570413E6DCAB046E3C,POS_SOURCE_994568FEBA0FB130B370,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0852,2025-12-31,SECONDARY,,Resource Capital Fund V L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,14852,59166,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A465F9811D254E2300D1,PLIN_620DBFACCB2EB20A798C,POS_SOURCE_CDABD91962F94DD6DBEB,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0860,2025-12-31,PRIMARY,,Roark Capital Partners V (TE) LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,4483135,7126621,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A4AE2F713441413181D1,PLIN_4BF5EEE1E6E1347BFF57,POS_SOURCE_B59E2897B206DB5B96FE,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_BBDEFEAB81ADBFE96163,2025-12-31,SECONDARY,2025-12-31,"KKR Rainbow Co-lnvest (Asset), L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,3564690,5887671,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A4DCDC52A0B566FBEE25,PLIN_ABBDF55D04A9E67F6C24,POS_SOURCE_2B9444A2EB04C2B03B87,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0272,2025-12-31,SECONDARY,,Actis Energy 5 LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,573011,619076,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A51B8D64242EC0558562,PLIN_61EEBBFC2F4779BC2547,POS_SOURCE_EEF478CF573C8D3BEB34,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0985,2025-12-31,SECONDARY,,"Vista Equity Partners Fund V, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,10504493,7043065,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A520079F3CC04F38046F,PLIN_F54D2819BC7D3C59209E,POS_SOURCE_A236B764F493FBAEEE54,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_C064F03A8AF6028792CA,2026-03-31,SECONDARY,2025-12-31,Merieux Participations 2 SAS,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,1168842,1572526,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A525514BABE999A0CC0F,PLIN_276B7CA7F39C9D7CF37B,POS_SOURCE_86E3C11108640206C0D2,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0609,2025-12-31,SECONDARY,,"Harvest Partners Structured Capital Fund III, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,16876032,20311989,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A55508A67C4B50D5C533,PLIN_1DD338831EBA6671ED4B,POS_SOURCE_B51F1FFF4E238A479671,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0976,2025-12-31,SECONDARY,,Triton Fund IV L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,11707936,21486573,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A579FC6B1036A1D781D6,PLIN_9794A97CAECA1C8BE9F7,POS_SOURCE_AE93105F069ABCE00CD4,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0541,2025-12-31,SECONDARY,,"Green Equity Investors CF, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3369690,2651987,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A671B35FD13CD9EB4B15,PLIN_A5229343CD6CD8DB2835,POS_SOURCE_5F5BB0E95538EB2D0622,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0565,2025-12-31,SECONDARY,,"Gryphon Partners VI, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,19676305,22010355,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A72E3D0FC6B8A4D14CF4,PLIN_D83C13A0046C101F547E,POS_SOURCE_363CAECC05185D4AD762,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0635,2025-12-31,SECONDARY,,HPE Continuation Fund I C.V.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3486120,4171136,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A79A4AEF667CE5F713F8,PLIN_C0CD0DDCC63020598E11,POS_SOURCE_37ECB90AEC2B113BDD1D,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0377,2025-12-31,SECONDARY,,Bridgepoint Europe IV 'A' L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,547462,488956,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A84660C920D9D1A68384,PLIN_568B78735A211EB1A8F1,POS_SOURCE_FBC6FF664D6C76C003CB,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0859,2025-12-31,SECONDARY,,Roark Capital Partners V (T) LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,4069816,4703789,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A880C3D169B33DAE298E,PLIN_44F374D0F21E56787131,POS_SOURCE_1B613DB344F89D74853A,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0697,2025-12-31,SECONDARY,,"Lightspeed Venture Partners IX, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2034645,3141706,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A8868D9082B22ED472CB,PLIN_36E7B48D52DC4BABB264,POS_SOURCE_06E0D9881495ADC358EA,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_704C3E12B12E7991466D,2025-12-31,SECONDARY,2025-09-30,"ECI 12 Special Purpose, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,14559031,15422302,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A8BA4C690041E7B53C03,PLIN_E4657934CA006F2A6498,POS_SOURCE_CA4C25332BCAF20CF615,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_80A5BDC912AF7C25C14F,2025-12-31,SECONDARY,2025-09-30,Madison Dearborn Capital Partners VIII,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,1647586,1757140,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A94C62FC07C73CEF891F,PLIN_A02D1900A0EE176820EC,POS_SOURCE_99FAF962DD3B1DA1D48F,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0746,2025-12-31,SECONDARY,,Mid Europa Fund V LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,391492,558226,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A97A26FA910BF8527C25,PLIN_46DD42A94067C5B0ABC0,POS_SOURCE_8E6560CD718B4ACF0849,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_5EDB790B8CD234BC9957,2025-12-31,SECONDARY,2025-12-31,"Backed 2, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,1099797,2013595,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_A9B9361FB9CB57BCA305,PLIN_F499BA324A501E6F7BB4,POS_SOURCE_9969C8BBADE95F33D599,OWNER_PACKARD_FOUNDATION,TARGET_PRI_3215B367A4820B92FC9E,,UNKNOWN,,"WESTERN RIVERS CONSERVANCY - TO ENABLE WESTERN RIVERS CONSERVANCY TO PROCEED WITH ITS PURCHASE OF THE 159-ACRE DUNTON MEADOWS PROPERTY, AN INHOLDING IN THE SAN JUAN NATIONAL FOREST IN THE HEADWATERS OF THE DOLORES RIVER, IN DOLORES COUNTY, COLORADO.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,3100000,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_AAA04455232B6DFE55B2,PLIN_CC5927C92E509C0C7080,POS_SOURCE_5983CF1DFE530589ED96,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0362,2025-12-31,DIRECT,,Blue Owl GP Stakes Nimbus U.S. (A) LLC,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,4846992,3394435,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_AAF9CF213B5F9ADABCF3,PLIN_8200ED8EA9918F393BC0,POS_SOURCE_1C7F3257610414BBFE7E,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0451,2025-12-31,SECONDARY,,"CP VII Investors, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,6551312,7953104,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_AB0D78B19277E1991510,PLIN_F33A19E7C5B451371B1E,POS_SOURCE_6A6F298567E995E9A791,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_5119DD109481B5F4035A,2025-12-31,SECONDARY,2025-10-08,"LEP Red Rock Fund, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,10337062,11990992,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_AB2B1B0C7715A1A5A039,PLIN_9C0EB091640C2DE546AD,POS_SOURCE_3DE2AFE65F5FC18FF425,OWNER_ALPINVEST_CAPS_HOLDINGS,TARGET_NATIVE_96C138E157F1CE6F41AF,2026-03-31,SECONDARY,2026-03-10,"OEP Jupiter, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,14752715,20260600,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_AB384E1BD0217533BF05,PLIN_D42CDF8BC977ADA4AE1F,POS_SOURCE_1B955F60C69D4C5FB882,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0901,2025-12-31,SECONDARY,,"Silver Lake Partners V, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1640438,2024814,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_ABAFE30A189CFE050624,PLIN_188A06377E08956CF867,POS_SOURCE_6369169BC288517EFE37,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_1016,2025-12-31,SECONDARY,,"Wind Point Partners AAV, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,997066,461781,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_ABB6FCF8F710B400ABC8,PLIN_8350C1CA901AE77FFABD,POS_SOURCE_E4AD4C3D97FEF28461F1,OWNER_PACKARD_FOUNDATION,TARGET_PRI_00096C12BC99C1C72177,,UNKNOWN,,BLACK VISION FUND - TO HELP LAUNCH THE EXPANDING BLACK BUSINESS CREDIT (EBBC) BLACK VISION FUND (BVF) TO SUPPORT AND HELP GROW SOME OF THE LEADING BLACK-LED AND -SERVING COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS (CDFIS) IN THE COUNTRY.,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,2274403,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_ABBFD0CB3662868C6CCF,PLIN_FB7C55BEC9B458233CAB,POS_SOURCE_F0EBF4459412B3AD1FAC,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_B8DD7EE8676A3E346080,2025-12-31,SECONDARY,2025-12-31,Apheon Opseo Long Term Value Fund SCSp,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,7316733,11866685,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_ABEB7E35818A0C5A10B6,PLIN_DBD83FF40626F2103477,POS_SOURCE_061C711F4B8AE9B0C40A,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0927,2025-12-31,SECONDARY,,"Sun Capital Partners V, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,467090,61553,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_AD3AA382D37EBD6CA2D7,PLIN_9A9D2C766B1AEFFD3D57,POS_SOURCE_23E02B6E2812E33523EC,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0313,2025-12-31,SECONDARY,,Atlas Capital Resources LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1197510,237806,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
