position_id,source_holding_id,owner_id,owner_fund_id,instrument_id,position_class,accounting_scope,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,quantity_raw,quantity,quantity_unit,currency,cost,fair_value,market_value,reported_value,realized_proceeds,commitment,unfunded_commitment,principal_amount,notional_amount,fund_ownership_fraction,portfolio_weight_fraction,initial_investment_date,exit_date,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,origin_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,acquisition_channel,acquisition_date_basis,commitment_only,fair_value_level,balance_raw,balance_basis
POS_SOURCE_4C627F4C32A567FF4D58,9014083d535e2085e6a5,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_4C627F4C32A567FF4D58,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,783059,701,,,,,,,,,,,,HIGH,source_holding=9014083d535e2085e6a5; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Roark Capital Partners II LP(f) North America 06/29/2018 $ 783,059 $ 701",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_4F74A3683FB93ACDEE12,9bf209484b25db322854,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_4F74A3683FB93ACDEE12,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1044363,1526569,,,,,,,,,,,,HIGH,source_holding=9bf209484b25db322854; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Genstar VIII Opportunities Fund I (EU), L.P.(d)(f)(g) North America 12/31/2020 1,044,363 1,526,569",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_50FF7A488E219394BE1F,1180409fdce343a57e78,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_50FF7A488E219394BE1F,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,9024977,9367355,,,,,,,,,,,,HIGH,source_holding=1180409fdce343a57e78; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Gryphon Partners VI-A, L.P.(d)(f) North America 12/17/2021 9,024,977 9,367,355",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_52C889AC15C9BC0B4628,33a92f311387ba15de81,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_52C889AC15C9BC0B4628,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,475927,577114,,,,,,,,,,,,HIGH,source_holding=33a92f311387ba15de81; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Hg Genesis 7 C L.P.(d)(f)(g) Europe 03/31/2023 475,927 577,114",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_52CD6303DCAE9C9B602C,d9d469cca69b699a4505,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,,INSTR_SOURCE_52CD6303DCAE9C9B602C,DEBT_INVESTMENT,portfolio_total,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,USD,,37590438,,,,,,,29960000,,,,,LOW,source_holding=d9d469cca69b699a4505; owner_decision=OWNMAP003,The printed row is a security title; the current company alias is not treated as issuer identity.,EXTRACTED,SOURCE_NORMALIZED,SRC192,5,"29,960,000 37,590,438",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_52F8F09FE186A263CB13,ec173e57624ac4167cf5,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_52F8F09FE186A263CB13,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1831379,3351435,,,,,,,,,,,,HIGH,source_holding=ec173e57624ac4167cf5; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Hellman & Friedman Capital Partners IX (Parallel), L.P.(f) North America 09/28/2018 1,831,379 3,351,435",,ACTIVE,PRIMARY,UNSTATED,,UNSTATED,,
POS_SOURCE_533CCFCD05C2BCED8A4B,d78dd0ccab4e309aebdd,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_533CCFCD05C2BCED8A4B,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1937686,1616896,,,,,,,,,,,,HIGH,source_holding=d78dd0ccab4e309aebdd; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"TPG Growth III (A), L.P.(f)(g) North America 12/31/2019 1,937,686 1,616,896",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_53D7E517BC2334C7E30D,336d1daa5c2dd389d851,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_53D7E517BC2334C7E30D,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,608945,806704,,,,,,,,,,,,HIGH,source_holding=336d1daa5c2dd389d851; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Clayton, Dubilier & Rice Fund X, L.P.(f)(g) North America 03/28/2024 608,945 806,704",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_54F1731950751A5E7241,1d7555da8cd72a17ce9f,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_54F1731950751A5E7241,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1460147,1172037,,,,,,,,,,,,HIGH,source_holding=1d7555da8cd72a17ce9f; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Accel-KKR Capital Partners VII LP(d)(f) North America 12/16/2022 1,460,147 1,172,037",,ACTIVE,PRIMARY,UNSTATED,,UNSTATED,,
POS_SOURCE_560ADE7943E1BC9ADAFF,2beb7ee26d2459f2e4d8,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_560ADE7943E1BC9ADAFF,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,5389234,6258290,,,,,,,,,,,,HIGH,source_holding=2beb7ee26d2459f2e4d8; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Carlyle Partners VIII, L.P.(f)(g) North America 09/30/2024 5,389,234 6,258,290",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_562F7CC9D23E4BEB7F1F,c57fa793893f93dbb43e,OWNER_SRC034_VERSA_COMBINED,,INSTR_SOURCE_562F7CC9D23E4BEB7F1F,UNCLASSIFIED,portfolio_total,as_of,"March 31, 2018",day,2018-03-31,,,,,,,,USD,49457930,3000000,,,,,,,,,0.0068000000,,,LOW,source_holding=c57fa793893f93dbb43e; owner_decision=OWNMAP001,The source row has no settled investee identity.,EXTRACTED,SOURCE_NORMALIZED,SRC034,4,"3.000,000",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_57D909CEFB97400AFB38,f45cdd1a6348e1f00b96,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_57D909CEFB97400AFB38,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,15648066,5306245,,,,,,,,,,,,HIGH,source_holding=f45cdd1a6348e1f00b96; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"The Veritas Capital Fund V, L.P.(d)(f)(g) North America 06/30/2019 15,648,066 5,306,245",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_57DC8414F7E97F4D3E00,8bedc5801c96cbc7069b,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_57DC8414F7E97F4D3E00,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1338852,2408095,,,,,,,,,,,,HIGH,source_holding=8bedc5801c96cbc7069b; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"H&F Executives VIII, L.P.(f) North America 09/30/2020 1,338,852 2,408,095",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_583087ECE96C925242C1,7b7274aaa08acdf5edb2,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_583087ECE96C925242C1,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,984319,904794,,,,,,,,,,,,HIGH,source_holding=7b7274aaa08acdf5edb2; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"BC European Capital X-7 LP(f)(g) Europe 03/28/2024 984,319 904,794",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_58CD2956543A05DC08A4,f5b3391f6aecce81659e,OWNER_ALPINVEST_CAPS_BLOCKER,,INSTR_SOURCE_58CD2956543A05DC08A4,FUND_INTEREST,portfolio_total,as_of,2026-03-31,day,2026-03-31,,,,,,,,USD,2630969,2576958,,,,,,,,,,2025-12-31,,MEDIUM,source_holding=f5b3391f6aecce81659e; owner_decision=NATIVEOWN_SRC623_OWNER_ALPINVEST_CAPS_BLOCKER,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC623,table-012,"Apheon Special Opportunities Fund SCA $2,630,969",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_5983CF1DFE530589ED96,a6a1a889996414806e16,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_5983CF1DFE530589ED96,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,4846992,3394435,,,,,,,,,,,,HIGH,source_holding=a6a1a889996414806e16; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Blue Owl GP Stakes Nimbus U.S. (A) LLC(g) North America 09/10/2021 4,846,992 3,394,435",,ACTIVE,DIRECT,UNSTATED,,UNSTATED,,
POS_SOURCE_59B45F3DB1C81F07F11C,4d8ba722875fbe140eb8,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_59B45F3DB1C81F07F11C,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,564169,1049607,,,,,,,,,,,,HIGH,source_holding=4d8ba722875fbe140eb8; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Advent Global Technology II Limited Partnership(d)(f)(g) North America 09/30/2025 564,169 1,049,607",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_59DA16BB3A6096790587,ee9aa5169d0ceee859ef,OWNER_ALPINVEST_SEED_FUND_II,,INSTR_SOURCE_59DA16BB3A6096790587,FUND_INTEREST,portfolio_total,as_of,2026-03-31,day,2026-03-31,,,,,,,,USD,15162905,14714130,,,,,,,,,,2025-09-30,,MEDIUM,source_holding=ee9aa5169d0ceee859ef; owner_decision=NATIVEOWN_SRC623_OWNER_ALPINVEST_SEED_FUND_II,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC623,table-013,"Hidden Harbor Capital Partners Continuation Fund, L.P. $15,162,905",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_5A2D44F5EFEDB323ABCC,d4db8afaec769f7d0c7f,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_5A2D44F5EFEDB323ABCC,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,24102480,31171605,,,,,,,,,,,,HIGH,source_holding=d4db8afaec769f7d0c7f; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Roark Capital Partners IV LP(f)(g) North America 06/29/2018 24,102,480 31,171,605",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_5B305ACD9FCB26F49C43,ca888a34869376037f84,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_5B305ACD9FCB26F49C43,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1451036,74383,,,,,,,,,,,,HIGH,source_holding=ca888a34869376037f84; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"TPG Partners VI, L.P.(f)(g) North America 09/29/2017 1,451,036 74,383",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_5C1973FC222E0E6D8019,16c07c8f920bde5d7bc2,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_5C1973FC222E0E6D8019,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1736074,2039793,,,,,,,,,,,,HIGH,source_holding=16c07c8f920bde5d7bc2; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"H&F Clyde 2, L.P.(d) North America 02/16/2024 1,736,074 2,039,793",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_5CCC36106E4444A3ABD6,83aeef10b786e4cca3a2,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_5CCC36106E4444A3ABD6,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,29533,35530,,,,,,,,,,,,HIGH,source_holding=83aeef10b786e4cca3a2; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Marlin Equity III, L.P.(d)(f) North America 06/30/2021 29,533 35,530",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_5D41DEC1E23F526B81F4,35546b84a8d60b5b0478,OWNER_ALPINVEST_SEED_FUND_II,,INSTR_SOURCE_5D41DEC1E23F526B81F4,FUND_INTEREST,portfolio_total,as_of,2025-12-31,day,2025-12-31,,,,,,,,USD,1290649,1173361,,,,,,,,,,2025-12-31,,MEDIUM,source_holding=35546b84a8d60b5b0478; owner_decision=NATIVEOWN_SRC624_OWNER_ALPINVEST_SEED_FUND_II,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC624,table-001,12/31/2025,,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_5D4AF9205DE811BAC979,1032f5583b7a423765b4,OWNER_FUND_1060,FUND_1060,INSTR_SOURCE_5D4AF9205DE811BAC979,FUND_INTEREST,fund_total,as_of,"June 30, 2025",day,2025-06-30,,,,,,,,USD,,,16094,,,,,,,,,,,HIGH,source_holding=1032f5583b7a423765b4; owner_decision=OWNMAP005,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC356,5,"AUSTIN VENTURES IX LP $ 16,094",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_5ECF4C6B329DC3AA88C9,6f5588f913375c11218f,OWNER_ALPINVEST_CAPS_BLOCKER,,INSTR_SOURCE_5ECF4C6B329DC3AA88C9,FUND_INTEREST,portfolio_total,as_of,2026-03-31,day,2026-03-31,,,,,,,,USD,13979807,14865544,,,,,,,,,,2026-03-31,,MEDIUM,source_holding=6f5588f913375c11218f; owner_decision=NATIVEOWN_SRC623_OWNER_ALPINVEST_CAPS_BLOCKER,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC623,table-013,"Green Equity Investors Side VII, L.P. $14,865,544",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_5F5BB0E95538EB2D0622,6632cbe3cea956f4504a,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_5F5BB0E95538EB2D0622,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,19676305,22010355,,,,,,,,,,,,HIGH,source_holding=6632cbe3cea956f4504a; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Gryphon Partners VI, L.P.(d)(f)(g) North America 03/28/2024 19,676,305 22,010,355",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_5F7BF3FD844C111AA63F,c08ed74501b61a4cd99d,OWNER_ALPINVEST_SEED_FUND_II,,INSTR_SOURCE_5F7BF3FD844C111AA63F,FUND_INTEREST,portfolio_total,as_of,2026-03-31,day,2026-03-31,,,,,,,,USD,11248038,16977615,,,,,,,,,,2025-12-31,,MEDIUM,source_holding=c08ed74501b61a4cd99d; owner_decision=NATIVEOWN_SRC623_OWNER_ALPINVEST_SEED_FUND_II,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC623,table-012,12/31/2025,,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_613FD514BAAE124D1AC4,f40622bd260cb009c9ad,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_613FD514BAAE124D1AC4,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,,633463,,,,,,,,,,,,HIGH,source_holding=f40622bd260cb009c9ad; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Njord SCSp(d)(f)(g) Europe 03/05/2025 - 633,463",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_6158549E1720E973D3E0,54d7941b72bd87f03b61,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_6158549E1720E973D3E0,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,933121,3062071,,,,,,,,,,,,HIGH,source_holding=54d7941b72bd87f03b61; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Lion/Simba Investors, L.P.(f) Europe 12/22/2020 933,121 3,062,071",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_616B7E868539E4A37D78,32a3adc6415ea035d483,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_616B7E868539E4A37D78,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,3062078,2801023,,,,,,,,,,,,HIGH,source_holding=32a3adc6415ea035d483; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"CVC Capital Partners VI (A) L.P.(f)(g) Europe 12/29/2023 3,062,078 2,801,023",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_621B0E6B4CA9BB187566,66c236eef80ea9832e5e,OWNER_ALPINVEST_CAPS_BLOCKER,,INSTR_SOURCE_621B0E6B4CA9BB187566,FUND_INTEREST,portfolio_total,as_of,2025-12-31,day,2025-12-31,,,,,,,,USD,1993492,2095628,,,,,,,,,,2025-09-30,,MEDIUM,source_holding=66c236eef80ea9832e5e; owner_decision=NATIVEOWN_SRC624_OWNER_ALPINVEST_CAPS_BLOCKER,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC624,table-001,"Providence Strategic Growth Europe, L.P. $1,993,492",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_622DC24B6BBD20113DAC,36f7c4f8efbf3c6dfbb9,OWNER_FUND_1060,FUND_1060,INSTR_SOURCE_622DC24B6BBD20113DAC,FUND_INTEREST,fund_total,as_of,"June 30, 2025",day,2025-06-30,,,,,,,,USD,,,56986795,,,,,,,,,,,HIGH,source_holding=36f7c4f8efbf3c6dfbb9; owner_decision=OWNMAP005,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC356,5,"VISTA EQUITY ENDEAVOR FUND II LP 56,986,795",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_626DED8E346F850E2A89,0196561b136c4c6bbbb9,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_626DED8E346F850E2A89,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1826863,692879,,,,,,,,,,,,HIGH,source_holding=0196561b136c4c6bbbb9; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"HCI Equity Partners IV, L.P.(d)(g) North America 03/28/2024 1,826,863 692,879",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_62C3602E2BB2F74AEBD5,d6da37efa987b6255bcf,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_62C3602E2BB2F74AEBD5,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2081072,1963119,,,,,,,,,,,,HIGH,source_holding=d6da37efa987b6255bcf; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Green Equity Investors CF IV J, L.P.(d)(f)(g) North America 04/17/2025 2,081,072 1,963,119",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_62D313617717573C764C,12bc42c71346fa78a7a1,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_62D313617717573C764C,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,3802760,1104281,,,,,,,,,,,,HIGH,source_holding=12bc42c71346fa78a7a1; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"BPEA Private Equity Fund VI, L.P.1(d)(f)(g) Rest of World 06/30/2023 3,802,760 1,104,281",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_63296CF72D2D6207F85B,bcaf71caac33a59b472d,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_63296CF72D2D6207F85B,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,11332778,5206542,,,,,,,,,,,,HIGH,source_holding=bcaf71caac33a59b472d; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Providence Equity Partners VII-A L.P.(d)(f)(g) North America 09/29/2023 11,332,778 5,206,542",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_6366A3A03FAFAA02CB64,5d5489267c0163ec0627,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_6366A3A03FAFAA02CB64,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2951764,3476847,,,,,,,,,,,,HIGH,source_holding=5d5489267c0163ec0627; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Green Equity Investors Side IX, L.P.(d)(f)(g) North America 03/01/2022 2,951,764 3,476,847",,ACTIVE,PRIMARY,UNSTATED,,UNSTATED,,
POS_SOURCE_6369169BC288517EFE37,286e18f6d650b34bdc59,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_6369169BC288517EFE37,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,997066,461781,,,,,,,,,,,,HIGH,source_holding=286e18f6d650b34bdc59; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Wind Point Partners AAV, L.P.(d)(f)(g) North America 06/29/2021 997,066 461,781",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_63865F87BB7D88B6D8E5,374b7835b800af04c2be,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_63865F87BB7D88B6D8E5,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,742906,1208512,,,,,,,,,,,,HIGH,source_holding=374b7835b800af04c2be; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Green Equity Investors VIII, L.P.(d)(f)(g) North America 03/28/2024 742,906 1,208,512",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_658FD9C810FBD2D104BA,4293003c8fe8d555afe4,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_658FD9C810FBD2D104BA,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1737132,1535422,,,,,,,,,,,,HIGH,source_holding=4293003c8fe8d555afe4; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Merit Mezzanine Fund VI, L.P.(f)(g) North America 03/02/2018 1,737,132 1,535,422",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_65B390E96C75BEA4882A,d2a002c0810101f46c60,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_65B390E96C75BEA4882A,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2299732,96767,,,,,,,,,,,,HIGH,source_holding=d2a002c0810101f46c60; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Audax Private Equity Fund III, L.P. North America 09/30/2015 2,299,732 96,767",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_660B7DAFFDF4B0045572,2d7d387f4f118fcc7110,OWNER_ALPINVEST_CAPS_BLOCKER,,INSTR_SOURCE_660B7DAFFDF4B0045572,FUND_INTEREST,portfolio_total,as_of,2026-03-31,day,2026-03-31,,,,,,,,USD,2674527,2391896,,,,,,,,,,2025-09-30,,MEDIUM,source_holding=2d7d387f4f118fcc7110; owner_decision=NATIVEOWN_SRC623_OWNER_ALPINVEST_CAPS_BLOCKER,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC623,table-013,9/30/2025,,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
