fund_id,standardized_fund_name,observation_rows,source_files,vintage_year,vintage_year_status,vintage_year_variants,vintage_year_filled_rows,vintage_year_blank_rows,vintage_year_source_files,strategy,strategy_status,strategy_variants,strategy_filled_rows,strategy_blank_rows,strategy_source_files,asset_class,asset_class_status,asset_class_variants,asset_class_filled_rows,asset_class_blank_rows,asset_class_source_files,geography,geography_status,geography_variants,geography_filled_rows,geography_blank_rows,geography_source_files,merge_note
FUND_0866,"Rockpoint Real Estate Fund II, L.P.",6,SRC058,2005,unique,2005,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0867,"Rockpoint Real Estate Fund III, L.P.",6,SRC058,2007,unique,2007,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0868,"Rockpoint Real Estate Fund IV, L.P.",22,SRC058 | SRC457,2012,unique,2012,6,16,SRC058,Value Add,unique,Value Add,13,9,SRC457,Real Estate,unique,Real Estate,22,0,SRC058 | SRC457,,none,,0,22,,
FUND_0869,"Rockpoint Real Estate Fund V, L.P.",15,SRC457,,none,,0,15,,Value Add,unique,Value Add,12,3,SRC457,Real Estate,unique,Real Estate,15,0,SRC457,,none,,0,15,,
FUND_0870,Rockwood Capital RE Partners VII,6,SRC058,2006,unique,2006,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0871,Rockwood Capital RE Partners VIII,6,SRC058,2009,unique,2009,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0872,ROX II MED CENTER LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0873,RREEF America Fund II,6,SRC058,2005,unique,2005,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0874,Sacramento Venture Hines Base,3,SRC063,,none,,0,3,,,none,,0,3,,Real Assets,unique,Real Assets,3,0,SRC063,,none,,0,3,,
FUND_0875,Sacramento Venture Hines DT,3,SRC063,,none,,0,3,,,none,,0,3,,Real Assets,unique,Real Assets,3,0,SRC063,,none,,0,3,,
FUND_0876,SailingStone Global Natural Resources Portfolio,6,SRC060,2014,unique,2014,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0877,"Samson Brunello 1, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0878,"Samson Brunello 2, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0879,"Samson Hockey 2, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0880,"Samson Shield 1, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0881,"Samson Shield 2, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0882,SANTÉ HEALTH VENTURES II LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0883,"Sares-Regis Multifamily Fund, L.P.",2,SRC457,,none,,0,2,,,none,,0,2,,Real Estate,unique,Real Estate,2,0,SRC457,,none,,0,2,,
FUND_0884,"Saw Mill Capital Partners, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0885,SCF-IX LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0886,SCF-VII LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0887,SCF-VIII LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0888,Sculptor Diversified RE Income Trust,6,SRC058,2023,unique,2023,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0889,Sculptor Real Estate Fund IV,6,SRC058,2020,unique,2020,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0890,Sculptor Real Estate Fund V,5,SRC058,2024,unique,2024,5,0,SRC058,,none,,0,5,,Real Estate,unique,Real Estate,5,0,SRC058,,none,,0,5,,
FUND_0891,SDL Hospitality Co-Invest Fund,6,SRC058,2005,unique,2005,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0892,"Seidler Equity Partners IV, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0893,SERVE OPPORTUNITIES FUND I LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0894,"SH Group I, LP",6,SRC058,2011,unique,2011,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0895,Sheridan Production Partners I-B,5,SRC060,2007,unique,2007,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0896,Sheridan Production Partners II-B,5,SRC060,2010,unique,2010,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0897,Sheridan Production Partners III-B,6,SRC060,2014,unique,2014,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0898,Sierra Nevada Investment Partners LP,1,SRC063,,none,,0,1,,,none,,0,1,,Real Assets,unique,Real Assets,1,0,SRC063,,none,,0,1,,
FUND_0899,Silver Creek Aggregate Reserves Fund I,6,SRC060,2019,unique,2019,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0900,"Silver Lake Partners III, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0901,"Silver Lake Partners V, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0902,Sixth Cinven Fund (No. 2) Limited Partnership,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0903,Sixth Cinven Fund (No. 4) Limited Partnership,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0904,"Sixth Street Opportunities Partners III (B), L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0905,"SL SPV-2, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0906,"Solamere Capital AF V, LP",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0907,"Solamere Series IV Leaders Fund, LP",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0908,"Sorenson Capital Partners III, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0909,"Sorenson Capital Partners IV-B, L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0910,Sprott Streaming & Royalty Fund,5,SRC060,2021,unique,2021,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0911,Sprott Streaming & Royalty Fund Co-Investment Side Car,5,SRC060,2022,unique,2022,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0912,Starwood Cap Hospitality Fd II Global LP,6,SRC058,2010,unique,2010,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0913,Starwood Capital Hospitality Fund I-2,6,SRC058,2006,unique,2006,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0914,Starwood Energy Infrastructure Fund III,6,SRC060,2017,unique,2017,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0915,"Sterling Capital Partners IV, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0916,Stonepeak Core Fund (A),5,SRC060,2022,unique,2022,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0917,Stonepeak Global Renewables Fund,5,SRC060,2020,unique,2020,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0918,Stonepeak Infrastructure Fund,6,SRC060,2012,unique,2012,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0919,Stonepeak Infrastructure Fund II,6,SRC060,2016,unique,2016,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0920,Stonepeak Infrastructure Fund II (AIV II Claremont),5,SRC060,2022,unique,2022,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0921,Stonepeak Infrastructure Fund III,6,SRC060,2018,unique,2018,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0922,Stonepeak Trail Blazer Investment Partners,5,SRC060,2022,unique,2022,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0923,Strategic Property Fund Asia SCSP,4,SRC063,,none,,0,4,,,none,,0,4,,Real Assets,unique,Real Assets,4,0,SRC063,,none,,0,4,,
FUND_0924,"Summit Partners Growth Equity Fund VIII-B, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0925,"Summit Partners Private Equity Fund VII-A, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0926,"Sun Capital Partners IV, LP",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0927,"Sun Capital Partners V, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0928,"SunTx Capital Partners II, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0929,Sylvanus LLC,5,SRC063,,none,,0,5,,,none,,0,5,,Real Assets,unique,Real Assets,5,0,SRC063,,none,,0,5,,
FUND_0930,TA Atlantic and Pacific VI L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0931,"TA Select Opportunities Fund II-A, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0932,"TA Select Opportunities Fund-A, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0933,"TA XII-A, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0934,"TA XIV-B, L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0935,"TA XV-B, L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0936,Talmage Separate Account,4,SRC058,2008,unique,2008,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0937,"Talmage Total Return Partners, LLC",6,SRC058,2014,unique,2014,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0938,Taurus Mining Finance Annex Fund,6,SRC060,2016,unique,2016,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0939,Taurus Mining Finance Fund,6,SRC060,2014,unique,2014,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0940,Taurus Mining Finance Fund II,6,SRC060,2019,unique,2019,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0941,TEAKWOOD CAPITAL III (CO-INVESTMENT) LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0942,TEAKWOOD CAPITAL III LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0943,Teays River Investments,6,SRC060,2015,unique,2015,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0944,TechCore 2019,3,SRC063,,none,,0,3,,,none,,0,3,,Real Assets,unique,Real Assets,3,0,SRC063,,none,,0,3,,
FUND_0945,"Tennenbaum Opportunities Fund V, LLC",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0946,The Energy & Minerals Group Fund III,6,SRC060,2013,unique,2013,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0948,"The Resolute III Continuation Fund, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0949,"The Veritas Capital Fund V, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0950,"The Veritas Capital Fund VI, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0951,"The Veritas Capital Fund VII, L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0952,"The Veritas Capital Fund VIII, L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0953,"Thoma Bravo Explore Fund II-A, L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0954,"Thoma Bravo Fund XII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0955,"Thoma Bravo Fund XV-A, L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0956,"Thomas H. Lee Equity Fund VII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0957,"Thomas H. Lee Equity Fund VIII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0958,"Thomas H. Lee Parallel (Cayman) Fund VII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0959,"Thomas H. Lee Parallel Fund VIII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0960,Tillridge Global Agribusiness Partners II,6,SRC060,2017,unique,2017,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0961,Timber,6,SRC058,1991,unique,1991,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0962,"Tower Bridge Infrastructure Partners, L.P.",3,SRC063,,none,,0,3,,,none,,0,3,,Real Assets,unique,Real Assets,3,0,SRC063,,none,,0,3,,
FUND_0963,"TowerBrook Investors III, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0964,"TPF II-A, LP",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0965,"TPG Asia VI, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Rest of World,unique,Rest of World,2,0,SRC407,
FUND_0966,"TPG Growth III (A), L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0967,"TPG Partners VI, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0968,"TPG Partners VII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0969,"TPG Partners VIII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0970,"TPG Real Estate Partners III, L.P.",14,SRC457,,none,,0,14,,Opportunistic,unique,Opportunistic,11,3,SRC457,Real Estate,unique,Real Estate,14,0,SRC457,,none,,0,14,,
FUND_0971,TransEuropean I,6,SRC058,1991,unique,1991,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0972,"Trident VI, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0973,Trident VIII L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0974,"Trinity Ventures 2024, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0975,Triton Fund 6 SCSp,2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0976,Triton Fund IV L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0977,Twin Creeks Timber,6,SRC060,2016,unique,2016,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0978,U.S. Value Income REIT Strategy,15,SRC457,,none,,0,15,,Public Real Estate,unique,Public Real Estate,13,2,SRC457,Real Estate,unique,Real Estate,15,0,SRC457,,none,,0,15,,
FUND_0980,Valeas Capital Partners Fund I-A LP,2,SRC407,,none,,0,2,,Early Secondary Investments,unique,Early Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0981,"Vector Capital V, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0982,"Vector Capital VI, L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0983,Verdane Capital IX AB,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0984,VISTA EQUITY ENDEAVOR FUND II LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0985,"Vista Equity Partners Fund V, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0986,"Vista Equity Partners Fund VI, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0987,"Vista Equity Partners Fund VIII-A, L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0988,"Vista Equity Partners Hubble, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0989,Vornado Capital Partners L.P.,6,SRC058,2010,unique,2010,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0990,"VSS Structured Capital Parallel III, L.P.",2,SRC407,,none,,0,2,,Early Secondary Investments,unique,Early Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0991,Walton Street Real Estate Core-Plus Fund,6,SRC058,2021,unique,2021,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0992,"Warburg Pincus Global Growth, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0993,"Warburg Pincus Private Equity XI, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0994,"Warburg Pincus Private Equity XI-B, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0995,"Warburg Pincus Private Equity XII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0996,"Warburg Pincus Private Equity XII-B, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0997,Warwick Partners III,6,SRC060,2015,unique,2015,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0998,Warwick Partners IV,6,SRC060,2019,unique,2019,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0999,"Water Property Investor II, L.P.",15,SRC457,,none,,0,15,,Water,unique,Water,12,3,SRC457,Natural Resources,unique,Natural Resources,15,0,SRC457,,none,,0,15,,
FUND_1000,"Water Property Investor, L.P.",16,SRC457,,none,,0,16,,Water,unique,Water,13,3,SRC457,Natural Resources,unique,Natural Resources,16,0,SRC457,,none,,0,16,,
FUND_1001,"Waterton Fund IX PT Chicago, LLC",4,SRC058,2015,unique,2015,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_1002,Waterton Residential Prop Venture XIV,6,SRC058,2020,unique,2020,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
