owner_id,owner_kind,owner_role,canonical_name,source_entity_id,owner_fund_id,parent_owner_id,identity_status,identity_confidence,identity_confidence_basis,identity_confidence_reason,decision_id,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,created_at
OWNER_FUND_SYNTH_000284,fund,REPORTING_FUND,Synthetic Growth Fund 0284,FUND_SYNTH_000284,FUND_SYNTH_000284,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000285,fund,REPORTING_FUND,Synthetic Real Estate Fund 0285,FUND_SYNTH_000285,FUND_SYNTH_000285,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000286,fund,REPORTING_FUND,Synthetic Venture Fund 0286,FUND_SYNTH_000286,FUND_SYNTH_000286,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000287,fund,REPORTING_FUND,Synthetic Buyout Fund 0287,FUND_SYNTH_000287,FUND_SYNTH_000287,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000288,fund,REPORTING_FUND,Synthetic Buyout Fund 0288,FUND_SYNTH_000288,FUND_SYNTH_000288,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000289,fund,REPORTING_FUND,Synthetic Buyout Fund 0289,FUND_SYNTH_000289,FUND_SYNTH_000289,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000290,fund,REPORTING_FUND,Synthetic Buyout Fund 0290,FUND_SYNTH_000290,FUND_SYNTH_000290,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000291,fund,REPORTING_FUND,Synthetic Buyout Fund 0291,FUND_SYNTH_000291,FUND_SYNTH_000291,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000292,fund,REPORTING_FUND,Synthetic Real Estate Fund 0292,FUND_SYNTH_000292,FUND_SYNTH_000292,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000293,fund,REPORTING_FUND,Synthetic Buyout Fund 0293,FUND_SYNTH_000293,FUND_SYNTH_000293,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000294,fund,REPORTING_FUND,Synthetic Growth Fund 0294,FUND_SYNTH_000294,FUND_SYNTH_000294,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000295,fund,REPORTING_FUND,Synthetic Private Credit Fund 0295,FUND_SYNTH_000295,FUND_SYNTH_000295,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000296,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0296,FUND_SYNTH_000296,FUND_SYNTH_000296,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000297,fund,REPORTING_FUND,Synthetic Secondaries Fund 0297,FUND_SYNTH_000297,FUND_SYNTH_000297,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000298,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0298,FUND_SYNTH_000298,FUND_SYNTH_000298,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000299,fund,REPORTING_FUND,Synthetic Buyout Fund 0299,FUND_SYNTH_000299,FUND_SYNTH_000299,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000300,fund,REPORTING_FUND,Synthetic Real Estate Fund 0300,FUND_SYNTH_000300,FUND_SYNTH_000300,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000301,fund,REPORTING_FUND,Synthetic Secondaries Fund 0301,FUND_SYNTH_000301,FUND_SYNTH_000301,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000302,fund,REPORTING_FUND,Synthetic Growth Fund 0302,FUND_SYNTH_000302,FUND_SYNTH_000302,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000303,fund,REPORTING_FUND,Synthetic Real Estate Fund 0303,FUND_SYNTH_000303,FUND_SYNTH_000303,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000304,fund,REPORTING_FUND,Synthetic Growth Fund 0304,FUND_SYNTH_000304,FUND_SYNTH_000304,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000305,fund,REPORTING_FUND,Synthetic Secondaries Fund 0305,FUND_SYNTH_000305,FUND_SYNTH_000305,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000306,fund,REPORTING_FUND,Synthetic Private Credit Fund 0306,FUND_SYNTH_000306,FUND_SYNTH_000306,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000307,fund,REPORTING_FUND,Synthetic Buyout Fund 0307,FUND_SYNTH_000307,FUND_SYNTH_000307,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000308,fund,REPORTING_FUND,Synthetic Venture Fund 0308,FUND_SYNTH_000308,FUND_SYNTH_000308,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000309,fund,REPORTING_FUND,Synthetic Buyout Fund 0309,FUND_SYNTH_000309,FUND_SYNTH_000309,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000310,fund,REPORTING_FUND,Synthetic Real Estate Fund 0310,FUND_SYNTH_000310,FUND_SYNTH_000310,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000311,fund,REPORTING_FUND,Synthetic Real Estate Fund 0311,FUND_SYNTH_000311,FUND_SYNTH_000311,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000312,fund,REPORTING_FUND,Synthetic Growth Fund 0312,FUND_SYNTH_000312,FUND_SYNTH_000312,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000313,fund,REPORTING_FUND,Synthetic Buyout Fund 0313,FUND_SYNTH_000313,FUND_SYNTH_000313,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000314,fund,REPORTING_FUND,Synthetic Private Credit Fund 0314,FUND_SYNTH_000314,FUND_SYNTH_000314,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000315,fund,REPORTING_FUND,Synthetic Buyout Fund 0315,FUND_SYNTH_000315,FUND_SYNTH_000315,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000316,fund,REPORTING_FUND,Synthetic Growth Fund 0316,FUND_SYNTH_000316,FUND_SYNTH_000316,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000317,fund,REPORTING_FUND,Synthetic Secondaries Fund 0317,FUND_SYNTH_000317,FUND_SYNTH_000317,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000318,fund,REPORTING_FUND,Synthetic Venture Fund 0318,FUND_SYNTH_000318,FUND_SYNTH_000318,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000319,fund,REPORTING_FUND,Synthetic Buyout Fund 0319,FUND_SYNTH_000319,FUND_SYNTH_000319,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000320,fund,REPORTING_FUND,Synthetic Real Estate Fund 0320,FUND_SYNTH_000320,FUND_SYNTH_000320,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000321,fund,REPORTING_FUND,Synthetic Private Credit Fund 0321,FUND_SYNTH_000321,FUND_SYNTH_000321,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000322,fund,REPORTING_FUND,Synthetic Growth Fund 0322,FUND_SYNTH_000322,FUND_SYNTH_000322,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000323,fund,REPORTING_FUND,Synthetic Buyout Fund 0323,FUND_SYNTH_000323,FUND_SYNTH_000323,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000324,fund,REPORTING_FUND,Synthetic Venture Fund 0324,FUND_SYNTH_000324,FUND_SYNTH_000324,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000325,fund,REPORTING_FUND,Synthetic Venture Fund 0325,FUND_SYNTH_000325,FUND_SYNTH_000325,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000326,fund,REPORTING_FUND,Synthetic Growth Fund 0326,FUND_SYNTH_000326,FUND_SYNTH_000326,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000327,fund,REPORTING_FUND,Synthetic Private Credit Fund 0327,FUND_SYNTH_000327,FUND_SYNTH_000327,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000328,fund,REPORTING_FUND,Synthetic Buyout Fund 0328,FUND_SYNTH_000328,FUND_SYNTH_000328,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000329,fund,REPORTING_FUND,Synthetic Venture Fund 0329,FUND_SYNTH_000329,FUND_SYNTH_000329,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000330,fund,REPORTING_FUND,Synthetic Buyout Fund 0330,FUND_SYNTH_000330,FUND_SYNTH_000330,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000331,fund,REPORTING_FUND,Synthetic Private Credit Fund 0331,FUND_SYNTH_000331,FUND_SYNTH_000331,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000332,fund,REPORTING_FUND,Synthetic Growth Fund 0332,FUND_SYNTH_000332,FUND_SYNTH_000332,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000333,fund,REPORTING_FUND,Synthetic Growth Fund 0333,FUND_SYNTH_000333,FUND_SYNTH_000333,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000334,fund,REPORTING_FUND,Synthetic Venture Fund 0334,FUND_SYNTH_000334,FUND_SYNTH_000334,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000335,fund,REPORTING_FUND,Synthetic Secondaries Fund 0335,FUND_SYNTH_000335,FUND_SYNTH_000335,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000336,fund,REPORTING_FUND,Synthetic Buyout Fund 0336,FUND_SYNTH_000336,FUND_SYNTH_000336,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000337,fund,REPORTING_FUND,Synthetic Growth Fund 0337,FUND_SYNTH_000337,FUND_SYNTH_000337,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000338,fund,REPORTING_FUND,Synthetic Venture Fund 0338,FUND_SYNTH_000338,FUND_SYNTH_000338,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000339,fund,REPORTING_FUND,Synthetic Buyout Fund 0339,FUND_SYNTH_000339,FUND_SYNTH_000339,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000340,fund,REPORTING_FUND,Synthetic Private Credit Fund 0340,FUND_SYNTH_000340,FUND_SYNTH_000340,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000341,fund,REPORTING_FUND,Synthetic Private Credit Fund 0341,FUND_SYNTH_000341,FUND_SYNTH_000341,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000342,fund,REPORTING_FUND,Synthetic Buyout Fund 0342,FUND_SYNTH_000342,FUND_SYNTH_000342,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000343,fund,REPORTING_FUND,Synthetic Private Credit Fund 0343,FUND_SYNTH_000343,FUND_SYNTH_000343,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000344,fund,REPORTING_FUND,Synthetic Growth Fund 0344,FUND_SYNTH_000344,FUND_SYNTH_000344,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000345,fund,REPORTING_FUND,Synthetic Buyout Fund 0345,FUND_SYNTH_000345,FUND_SYNTH_000345,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000346,fund,REPORTING_FUND,Synthetic Private Credit Fund 0346,FUND_SYNTH_000346,FUND_SYNTH_000346,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000347,fund,REPORTING_FUND,Synthetic Venture Fund 0347,FUND_SYNTH_000347,FUND_SYNTH_000347,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000348,fund,REPORTING_FUND,Synthetic Private Credit Fund 0348,FUND_SYNTH_000348,FUND_SYNTH_000348,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000349,fund,REPORTING_FUND,Synthetic Buyout Fund 0349,FUND_SYNTH_000349,FUND_SYNTH_000349,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000350,fund,REPORTING_FUND,Synthetic Buyout Fund 0350,FUND_SYNTH_000350,FUND_SYNTH_000350,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000351,fund,REPORTING_FUND,Synthetic Buyout Fund 0351,FUND_SYNTH_000351,FUND_SYNTH_000351,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000352,fund,REPORTING_FUND,Synthetic Private Credit Fund 0352,FUND_SYNTH_000352,FUND_SYNTH_000352,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000353,fund,REPORTING_FUND,Synthetic Venture Fund 0353,FUND_SYNTH_000353,FUND_SYNTH_000353,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000354,fund,REPORTING_FUND,Synthetic Venture Fund 0354,FUND_SYNTH_000354,FUND_SYNTH_000354,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000355,fund,REPORTING_FUND,Synthetic Private Credit Fund 0355,FUND_SYNTH_000355,FUND_SYNTH_000355,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000356,fund,REPORTING_FUND,Synthetic Private Credit Fund 0356,FUND_SYNTH_000356,FUND_SYNTH_000356,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000357,fund,REPORTING_FUND,Synthetic Buyout Fund 0357,FUND_SYNTH_000357,FUND_SYNTH_000357,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000358,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0358,FUND_SYNTH_000358,FUND_SYNTH_000358,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000359,fund,REPORTING_FUND,Synthetic Growth Fund 0359,FUND_SYNTH_000359,FUND_SYNTH_000359,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000360,fund,REPORTING_FUND,Synthetic Private Credit Fund 0360,FUND_SYNTH_000360,FUND_SYNTH_000360,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
