instrument_id,target_id,instrument_kind,security_title_raw,security_type_raw,currency,seniority,secured_status,stated_rate,rate_type,rate_basis_raw,spread_bps,maturity_date_raw,maturity_date,identifier_type,identifier_value,instrument_status,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,synthetic_parameter_set_id,record_status
NORM_INSTR_SYNTH_000058_02,TARGET_COMPANY_SYNTH_000058_02,LOAN,Synthetic Instrument 000058-02,Unitranche,GBP,,,0.07283133,,,475,2019-12-31,2019-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000058_03,TARGET_COMPANY_SYNTH_000058_03,LOAN,Synthetic Instrument 000058-03,Unitranche,GBP,,,0.07462626,,,425,2021-12-31,2021-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000058_04,TARGET_COMPANY_SYNTH_000058_04,PREFERRED_EQUITY,Synthetic Instrument 000058-04,Preferred Equity,GBP,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000059_01,TARGET_COMPANY_SYNTH_000059_01,LOAN,Synthetic Instrument 000059-01,Senior Debt,USD,,,0.09018386,,,500,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000059_02,TARGET_COMPANY_SYNTH_000059_02,PREFERRED_EQUITY,Synthetic Instrument 000059-02,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000059_03,TARGET_COMPANY_SYNTH_000059_03,LOAN,Synthetic Instrument 000059-03,Unitranche,USD,,,0.10180152,,,600,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000059_04,TARGET_COMPANY_SYNTH_000059_04,OTHER_EQUITY,Synthetic Instrument 000059-04,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000059_05,TARGET_COMPANY_SYNTH_000059_05,LOAN,Synthetic Instrument 000059-05,Unitranche,USD,,,0.11882430,,,525,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000059_06,TARGET_COMPANY_SYNTH_000059_06,LOAN,Synthetic Instrument 000059-06,Unitranche,USD,,,0.10566252,,,500,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000059_07,TARGET_COMPANY_SYNTH_000059_07,LOAN,Synthetic Instrument 000059-07,Unitranche,USD,,,0.07860804,,,625,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000059_08,TARGET_COMPANY_SYNTH_000059_08,LOAN,Synthetic Instrument 000059-08,Unitranche,USD,,,0.10106311,,,750,2028-12-31,2028-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000060_01,TARGET_COMPANY_SYNTH_000060_01,PREFERRED_EQUITY,Synthetic Instrument 000060-01,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000060_02,TARGET_COMPANY_SYNTH_000060_02,LOAN,Synthetic Instrument 000060-02,Senior Debt,USD,,,0.08178962,,,375,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000060_03,TARGET_COMPANY_SYNTH_000060_03,PREFERRED_EQUITY,Synthetic Instrument 000060-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000060_04,TARGET_COMPANY_SYNTH_000060_04,LOAN,Synthetic Instrument 000060-04,Unitranche,USD,,,0.12286984,,,625,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000060_05,TARGET_COMPANY_SYNTH_000060_05,PREFERRED_EQUITY,Synthetic Instrument 000060-05,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000060_06,TARGET_COMPANY_SYNTH_000060_06,LOAN,Synthetic Instrument 000060-06,Senior Debt,USD,,,0.10294594,,,525,2028-12-31,2028-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000060_07,TARGET_COMPANY_SYNTH_000060_07,PREFERRED_EQUITY,Synthetic Instrument 000060-07,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000060_08,TARGET_COMPANY_SYNTH_000060_08,LOAN,Synthetic Instrument 000060-08,Senior Debt,USD,,,0.10468594,,,675,2028-12-31,2028-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000061_01,TARGET_COMPANY_SYNTH_000061_01,OTHER_EQUITY,Synthetic Instrument 000061-01,Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000061_02,TARGET_COMPANY_SYNTH_000061_02,LOAN,Synthetic Instrument 000061-02,Senior Debt,EUR,,,0.11404334,,,750,2023-12-31,2023-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000061_03,TARGET_COMPANY_SYNTH_000061_03,PREFERRED_EQUITY,Synthetic Instrument 000061-03,Preferred Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000062_01,TARGET_COMPANY_SYNTH_000062_01,LOAN,Synthetic Instrument 000062-01,Unitranche,USD,,,0.09610479,,,625,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000062_02,TARGET_COMPANY_SYNTH_000062_02,LOAN,Synthetic Instrument 000062-02,Senior Debt,USD,,,0.09221735,,,375,2028-12-31,2028-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000062_03,TARGET_COMPANY_SYNTH_000062_03,PREFERRED_EQUITY,Synthetic Instrument 000062-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000062_04,TARGET_COMPANY_SYNTH_000062_04,PREFERRED_EQUITY,Synthetic Instrument 000062-04,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000063_01,TARGET_COMPANY_SYNTH_000063_01,OTHER_EQUITY,Synthetic Instrument 000063-01,Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000063_02,TARGET_COMPANY_SYNTH_000063_02,LOAN,Synthetic Instrument 000063-02,Senior Debt,EUR,,,0.10099881,,,425,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000063_03,TARGET_COMPANY_SYNTH_000063_03,LOAN,Synthetic Instrument 000063-03,Senior Debt,EUR,,,0.10888613,,,350,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000063_04,TARGET_COMPANY_SYNTH_000063_04,OTHER_EQUITY,Synthetic Instrument 000063-04,Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000063_05,TARGET_COMPANY_SYNTH_000063_05,OTHER_EQUITY,Synthetic Instrument 000063-05,Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000064_01,TARGET_COMPANY_SYNTH_000064_01,PREFERRED_EQUITY,Synthetic Instrument 000064-01,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000064_02,TARGET_COMPANY_SYNTH_000064_02,LOAN,Synthetic Instrument 000064-02,Unitranche,USD,,,0.12192764,,,525,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000064_03,TARGET_COMPANY_SYNTH_000064_03,LOAN,Synthetic Instrument 000064-03,Senior Debt,USD,,,0.12389296,,,475,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000064_04,TARGET_COMPANY_SYNTH_000064_04,LOAN,Synthetic Instrument 000064-04,Unitranche,USD,,,0.10420911,,,375,2028-12-31,2028-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000065_01,TARGET_COMPANY_SYNTH_000065_01,OTHER_EQUITY,Synthetic Instrument 000065-01,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000065_02,TARGET_COMPANY_SYNTH_000065_02,LOAN,Synthetic Instrument 000065-02,Unitranche,USD,,,0.07680154,,,400,2028-12-31,2028-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000065_03,TARGET_COMPANY_SYNTH_000065_03,LOAN,Synthetic Instrument 000065-03,Senior Debt,USD,,,0.09936964,,,550,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000065_04,TARGET_COMPANY_SYNTH_000065_04,LOAN,Synthetic Instrument 000065-04,Unitranche,USD,,,0.10152317,,,350,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000065_05,TARGET_COMPANY_SYNTH_000065_05,LOAN,Synthetic Instrument 000065-05,Senior Debt,USD,,,0.11551513,,,625,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000066_01,TARGET_COMPANY_SYNTH_000066_01,LOAN,Synthetic Instrument 000066-01,Senior Debt,USD,,,0.09316397,,,550,2023-12-31,2023-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000066_02,TARGET_COMPANY_SYNTH_000066_02,LOAN,Synthetic Instrument 000066-02,Unitranche,USD,,,0.12719662,,,500,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000066_03,TARGET_COMPANY_SYNTH_000066_03,PREFERRED_EQUITY,Synthetic Instrument 000066-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000066_04,TARGET_COMPANY_SYNTH_000066_04,LOAN,Synthetic Instrument 000066-04,Senior Debt,USD,,,0.09266735,,,750,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000066_05,TARGET_COMPANY_SYNTH_000066_05,LOAN,Synthetic Instrument 000066-05,Unitranche,USD,,,0.12423417,,,725,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000066_06,TARGET_COMPANY_SYNTH_000066_06,PREFERRED_EQUITY,Synthetic Instrument 000066-06,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000067_01,TARGET_COMPANY_SYNTH_000067_01,LOAN,Synthetic Instrument 000067-01,Unitranche,USD,,,0.12381991,,,600,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000067_02,TARGET_COMPANY_SYNTH_000067_02,LOAN,Synthetic Instrument 000067-02,Unitranche,USD,,,0.08332145,,,625,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000067_03,TARGET_COMPANY_SYNTH_000067_03,OTHER_EQUITY,Synthetic Instrument 000067-03,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000067_04,TARGET_COMPANY_SYNTH_000067_04,LOAN,Synthetic Instrument 000067-04,Unitranche,USD,,,0.10630447,,,400,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000067_05,TARGET_COMPANY_SYNTH_000067_05,LOAN,Synthetic Instrument 000067-05,Senior Debt,USD,,,0.12694283,,,475,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000068_01,TARGET_COMPANY_SYNTH_000068_01,LOAN,Synthetic Instrument 000068-01,Unitranche,USD,,,0.11208466,,,375,2021-12-31,2021-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000068_02,TARGET_COMPANY_SYNTH_000068_02,OTHER_EQUITY,Synthetic Instrument 000068-02,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000068_03,TARGET_COMPANY_SYNTH_000068_03,PREFERRED_EQUITY,Synthetic Instrument 000068-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000068_04,TARGET_COMPANY_SYNTH_000068_04,LOAN,Synthetic Instrument 000068-04,Unitranche,USD,,,0.12428310,,,375,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000068_05,TARGET_COMPANY_SYNTH_000068_05,PREFERRED_EQUITY,Synthetic Instrument 000068-05,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000068_06,TARGET_COMPANY_SYNTH_000068_06,OTHER_EQUITY,Synthetic Instrument 000068-06,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000068_07,TARGET_COMPANY_SYNTH_000068_07,PREFERRED_EQUITY,Synthetic Instrument 000068-07,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000068_08,TARGET_COMPANY_SYNTH_000068_08,PREFERRED_EQUITY,Synthetic Instrument 000068-08,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000069_01,TARGET_COMPANY_SYNTH_000069_01,OTHER_EQUITY,Synthetic Instrument 000069-01,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000069_02,TARGET_COMPANY_SYNTH_000069_02,LOAN,Synthetic Instrument 000069-02,Senior Debt,USD,,,0.11927460,,,500,2022-12-31,2022-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000069_03,TARGET_COMPANY_SYNTH_000069_03,PREFERRED_EQUITY,Synthetic Instrument 000069-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000069_04,TARGET_COMPANY_SYNTH_000069_04,LOAN,Synthetic Instrument 000069-04,Unitranche,USD,,,0.12199615,,,500,2023-12-31,2023-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000069_05,TARGET_COMPANY_SYNTH_000069_05,LOAN,Synthetic Instrument 000069-05,Unitranche,USD,,,0.12920999,,,675,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000070_01,TARGET_COMPANY_SYNTH_000070_01,LOAN,Synthetic Instrument 000070-01,Unitranche,EUR,,,0.11607250,,,375,2020-12-31,2020-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000070_02,TARGET_COMPANY_SYNTH_000070_02,OTHER_EQUITY,Synthetic Instrument 000070-02,Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000070_03,TARGET_COMPANY_SYNTH_000070_03,PREFERRED_EQUITY,Synthetic Instrument 000070-03,Preferred Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000070_04,TARGET_COMPANY_SYNTH_000070_04,PREFERRED_EQUITY,Synthetic Instrument 000070-04,Preferred Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000070_05,TARGET_COMPANY_SYNTH_000070_05,PREFERRED_EQUITY,Synthetic Instrument 000070-05,Preferred Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000070_06,TARGET_COMPANY_SYNTH_000070_06,LOAN,Synthetic Instrument 000070-06,Unitranche,EUR,,,0.08296217,,,500,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000070_07,TARGET_COMPANY_SYNTH_000070_07,OTHER_EQUITY,Synthetic Instrument 000070-07,Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000071_01,TARGET_COMPANY_SYNTH_000071_01,LOAN,Synthetic Instrument 000071-01,Unitranche,USD,,,0.11197252,,,525,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000071_02,TARGET_COMPANY_SYNTH_000071_02,LOAN,Synthetic Instrument 000071-02,Unitranche,USD,,,0.09353977,,,600,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000071_03,TARGET_COMPANY_SYNTH_000071_03,LOAN,Synthetic Instrument 000071-03,Senior Debt,USD,,,0.07054336,,,400,2031-12-31,2031-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000071_04,TARGET_COMPANY_SYNTH_000071_04,OTHER_EQUITY,Synthetic Instrument 000071-04,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000071_05,TARGET_COMPANY_SYNTH_000071_05,PREFERRED_EQUITY,Synthetic Instrument 000071-05,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000071_06,TARGET_COMPANY_SYNTH_000071_06,LOAN,Synthetic Instrument 000071-06,Unitranche,USD,,,0.09604691,,,625,2031-12-31,2031-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000072_01,TARGET_COMPANY_SYNTH_000072_01,LOAN,Synthetic Instrument 000072-01,Unitranche,GBP,,,0.11369262,,,650,2017-12-31,2017-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000072_02,TARGET_COMPANY_SYNTH_000072_02,LOAN,Synthetic Instrument 000072-02,Unitranche,GBP,,,0.11043029,,,400,2018-12-31,2018-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000072_03,TARGET_COMPANY_SYNTH_000072_03,LOAN,Synthetic Instrument 000072-03,Unitranche,GBP,,,0.10659051,,,500,2021-12-31,2021-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000073_01,TARGET_COMPANY_SYNTH_000073_01,LOAN,Synthetic Instrument 000073-01,Unitranche,USD,,,0.08058280,,,475,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000073_02,TARGET_COMPANY_SYNTH_000073_02,LOAN,Synthetic Instrument 000073-02,Unitranche,USD,,,0.11645902,,,500,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000073_03,TARGET_COMPANY_SYNTH_000073_03,OTHER_EQUITY,Synthetic Instrument 000073-03,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000073_04,TARGET_COMPANY_SYNTH_000073_04,LOAN,Synthetic Instrument 000073-04,Unitranche,USD,,,0.10348894,,,400,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000073_05,TARGET_COMPANY_SYNTH_000073_05,LOAN,Synthetic Instrument 000073-05,Senior Debt,USD,,,0.12605030,,,675,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000074_01,TARGET_COMPANY_SYNTH_000074_01,OTHER_EQUITY,Synthetic Instrument 000074-01,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000074_02,TARGET_COMPANY_SYNTH_000074_02,LOAN,Synthetic Instrument 000074-02,Senior Debt,USD,,,0.11839730,,,700,2022-12-31,2022-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000074_03,TARGET_COMPANY_SYNTH_000074_03,LOAN,Synthetic Instrument 000074-03,Unitranche,USD,,,0.12698052,,,700,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
