allocation_id,portfolio_id,as_of_date,fund_id,strategy,sub_strategy,target_weight,minimum_weight,maximum_weight,commitment_amount,nav_amount,unfunded_amount,expected_return,expected_volatility,liquidity_score,provenance_type,source_document_id,synthetic_parameter_set_id,optimization_run_id,record_status
ALLOC_SYNTH_0000747,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000747,real_estate,value_add,0.00125000,0.00000000,0.05000000,544.23,135.53,113.43,0.09671480,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000748,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000748,venture,early_stage,0.00125000,0.00000000,0.05000000,394.64,191.71,53.90,0.19347362,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000749,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000749,secondaries,lp_led,0.00125000,0.00000000,0.05000000,707.03,423.38,280.02,0.13388850,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000750,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000750,infrastructure,core_plus,0.00125000,0.00000000,0.05000000,846.06,193.35,138.88,-0.02170153,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000751,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000751,real_estate,value_add,0.00125000,0.00000000,0.05000000,1374.78,616.56,733.17,0.04083924,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000752,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000752,growth,growth_equity,0.00125000,0.00000000,0.05000000,1047.50,316.27,130.63,0.15010244,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000753,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000753,buyout,middle_market,0.00125000,0.00000000,0.05000000,573.10,86.18,90.22,0.10091523,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000754,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000754,secondaries,lp_led,0.00125000,0.00000000,0.05000000,1457.17,732.69,247.29,0.12859912,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000755,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000755,secondaries,lp_led,0.00125000,0.00000000,0.05000000,502.61,50.24,71.95,0.02379484,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000756,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000756,buyout,middle_market,0.00125000,0.00000000,0.05000000,1560.25,652.97,402.47,0.10856716,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000757,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000757,secondaries,lp_led,0.00125000,0.00000000,0.05000000,679.71,270.37,289.03,0.01161817,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000758,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000758,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,363.70,60.10,24.47,0.02703625,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000759,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000759,growth,growth_equity,0.00125000,0.00000000,0.05000000,241.22,68.87,21.13,0.13300291,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000760,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000760,buyout,middle_market,0.00125000,0.00000000,0.05000000,369.44,157.38,160.76,0.03802391,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000761,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000761,fund_of_funds,diversified,0.00125000,0.00000000,0.05000000,1101.63,131.68,42.13,0.02279571,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000762,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000762,fund_of_funds,diversified,0.00125000,0.00000000,0.05000000,548.21,94.13,64.99,0.07968022,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000763,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000763,venture,early_stage,0.00125000,0.00000000,0.05000000,417.93,134.73,253.49,-0.27308899,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000764,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000764,real_estate,value_add,0.00125000,0.00000000,0.05000000,640.55,351.60,207.15,0.05146761,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000765,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000765,growth,growth_equity,0.00125000,0.00000000,0.05000000,251.07,84.65,72.67,0.07550432,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000766,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000766,fund_of_funds,diversified,0.00125000,0.00000000,0.05000000,662.87,119.60,45.62,0.08870048,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000767,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000767,fund_of_funds,diversified,0.00125000,0.00000000,0.05000000,708.45,102.83,86.26,0.05871509,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000768,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000768,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,503.70,257.20,229.28,0.06804165,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000769,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000769,venture,early_stage,0.00125000,0.00000000,0.05000000,183.67,74.45,85.06,0.02538897,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000770,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000770,venture,early_stage,0.00125000,0.00000000,0.05000000,74.19,4.53,10.15,-0.16017902,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000771,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000771,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,478.70,54.47,91.31,0.09326919,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000772,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000772,buyout,middle_market,0.00125000,0.00000000,0.05000000,587.08,151.23,72.71,0.16885054,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000773,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000773,infrastructure,core_plus,0.00125000,0.00000000,0.05000000,717.15,112.04,101.00,0.06296311,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000774,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000774,secondaries,lp_led,0.00125000,0.00000000,0.05000000,472.21,61.48,15.11,0.03711794,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000775,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000775,infrastructure,core_plus,0.00125000,0.00000000,0.05000000,737.73,373.68,428.82,0.15206615,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000776,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000776,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,450.22,197.68,264.96,0.16785562,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000777,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000777,growth,growth_equity,0.00125000,0.00000000,0.05000000,243.18,60.64,31.53,0.14830114,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000778,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000778,growth,growth_equity,0.00125000,0.00000000,0.05000000,434.93,182.40,189.44,-0.04631925,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000779,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000779,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,1266.44,127.65,102.16,0.03913589,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000780,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000780,venture,early_stage,0.00125000,0.00000000,0.05000000,171.23,89.37,22.96,0.17608100,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000781,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000781,buyout,middle_market,0.00125000,0.00000000,0.05000000,759.52,112.64,68.69,0.07202466,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000782,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000782,real_estate,value_add,0.00125000,0.00000000,0.05000000,661.55,101.36,44.59,0.06438389,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000783,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000783,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,555.31,239.00,115.71,0.05566883,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000784,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000784,real_estate,value_add,0.00125000,0.00000000,0.05000000,439.62,258.88,196.07,0.11079062,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000785,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000785,growth,growth_equity,0.00125000,0.00000000,0.05000000,321.04,82.22,69.09,0.12332730,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000786,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000786,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,323.25,158.34,110.06,0.07634552,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000787,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000787,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,360.56,41.42,27.11,0.05816975,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000788,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000788,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,912.53,313.20,229.07,0.08225586,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000789,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000789,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,363.05,28.15,58.99,0.02412855,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000790,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000790,infrastructure,core_plus,0.00125000,0.00000000,0.05000000,524.34,315.95,199.88,0.15371372,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000791,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000791,venture,early_stage,0.00125000,0.00000000,0.05000000,192.99,109.21,59.60,0.07551252,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000792,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000792,buyout,middle_market,0.00125000,0.00000000,0.05000000,425.25,177.57,152.86,0.03954238,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000793,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000793,buyout,middle_market,0.00125000,0.00000000,0.05000000,696.56,360.46,178.12,0.05973232,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000794,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000794,buyout,middle_market,0.00125000,0.00000000,0.05000000,843.57,489.06,379.96,0.09361957,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000795,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000795,growth,growth_equity,0.00125000,0.00000000,0.05000000,428.39,325.10,150.86,0.17066845,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000796,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000796,secondaries,lp_led,0.00125000,0.00000000,0.05000000,696.12,155.35,106.86,0.07274619,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000797,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000797,real_estate,value_add,0.00125000,0.00000000,0.05000000,1011.32,176.16,129.24,0.08858774,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000798,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000798,fund_of_funds,diversified,0.00125000,0.00000000,0.05000000,383.01,203.61,190.97,0.11106995,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000799,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000799,venture,early_stage,0.00125000,0.00000000,0.05000000,136.41,93.23,74.74,0.23564358,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000800,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000800,venture,early_stage,0.00125000,0.00000000,0.05000000,326.66,78.11,29.53,0.06620801,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000801,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000001,buyout,middle_market,0.00111715,0.00000000,0.05000000,1257.04,495.49,342.62,0.10535962,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000802,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000002,infrastructure,core_plus,0.00154683,0.00000000,0.05000000,1140.27,685.15,573.58,0.16941179,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000803,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000003,venture,early_stage,0.00059143,0.00000000,0.05000000,131.60,64.35,29.96,0.19117329,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000804,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000004,venture,early_stage,0.00059143,0.00000000,0.05000000,317.63,148.72,39.88,0.20997213,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000805,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000005,real_estate,value_add,0.00125680,0.00000000,0.05000000,523.82,184.13,142.04,0.02147660,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000806,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000006,buyout,middle_market,0.00111715,0.00000000,0.05000000,499.78,64.05,51.36,0.06107830,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000807,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000007,growth,growth_equity,0.00083787,0.00000000,0.05000000,262.48,50.76,13.98,0.06714292,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000808,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000008,venture,early_stage,0.00059143,0.00000000,0.05000000,325.61,156.63,126.00,0.00463530,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000809,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000009,venture,early_stage,0.00059143,0.00000000,0.05000000,173.03,44.97,28.79,0.08781437,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000810,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000010,fund_of_funds,diversified,0.00143634,0.00000000,0.05000000,491.60,57.21,38.35,0.02695320,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000811,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000011,private_credit,direct_lending,0.00201088,0.00000000,0.05000000,418.95,245.70,165.46,0.08965128,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000812,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000012,buyout,middle_market,0.00111715,0.00000000,0.05000000,240.37,128.86,114.00,0.08791896,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000813,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000013,buyout,middle_market,0.00111715,0.00000000,0.05000000,566.72,60.03,93.78,0.03876007,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000814,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000014,fund_of_funds,diversified,0.00143634,0.00000000,0.05000000,1321.15,501.69,292.42,0.08273518,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000815,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000015,buyout,middle_market,0.00111715,0.00000000,0.05000000,338.00,59.00,41.49,0.10509062,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000816,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000016,growth,growth_equity,0.00083787,0.00000000,0.05000000,341.47,127.33,231.91,0.19778671,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000817,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000017,private_credit,direct_lending,0.00201088,0.00000000,0.05000000,583.76,276.70,330.53,0.09291571,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0000818,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000018,buyout,middle_market,0.00111715,0.00000000,0.05000000,626.66,101.96,26.81,0.06949894,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
