"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector","extractor_model"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","legal_term","24","NARRATIVE","SUMMARY OF OFFERING TERMS","SUMMARY OF OFFERING TERMS","Management Fee","","1","fund","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","management_fee","In consideration of the advisory services provided by the Adviser, the Fund pays the Adviser a fee of 1.50% on an annualized basis of the value of the Fund's net assets calculated and accrued monthly as of the last business day of each month and payable monthly (the ""Management Fee""). For purposes of determining the Management Fee payable to the Adviser, the value of the Fund's net assets will be calculated prior to the inclusion of the Management Fee payable to the Adviser and prior to any reduction for any fees and expenses of the Fund for that month. Purchased Shares are incorporated into the beginning of month NAV and included in the computation of the Management Fee payable. The Management Fee will be calculated before giving effect to any repurchase of Shares by the Fund or any distributions by the Fund. The Management Fee will be payable in arrears within 5 business days after the completion of the NAV computation for the month. The Management Fee is paid to the Adviser out of the Fund's assets, and therefore decreases the net profits or increases the net losses of the Fund.","","","In consideration of the advisory services provided by the Adviser, the Fund pays ........................................................................... the Adviser a fee of 1.50% on an annualized basis of the value of the Fund’s net assets calculated and accrued monthly as of the last business day of each month and payable monthly (the “Management Fee”).","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","GPT-5 (Codex)+gpt-5+claude-opus-5[1m]+Codex"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","25","NARRATIVE","SUMMARY OF OFFERING TERMS","SUMMARY OF OFFERING TERMS","Distribution and Servicing Fee","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","ongoing distribution and shareholder servicing fee","","","fee (the “Distribution and Servicing Fee”) at an annual rate of 0.85%, based on","actual","","A","VERIFIED_ONE_SIDED","DISTRIBUTION_AND_SERVICING_FEE_P25","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","25","NARRATIVE","SUMMARY OF OFFERING TERMS","SUMMARY OF OFFERING TERMS","Excluded Expenses","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","Management Fee, any Distribution and Servicing Fee, interest, taxes, brokerage commissions, acquired fund fees and expenses, dividend and interest expenses relating to short sales, borrowing costs, merger or reorganization expenses, shareholder meetings expenses, litigation expenses, expenses associated with the acquisition and disposition of investments, and extraordinary expenses","","","collectively, the “Excluded Expenses”) do not exceed 0.50% per annum","actual","","A","VERIFIED_ONE_SIDED","EXCLUDED_EXPENSES_P25","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","legal_term","25","NARRATIVE","SUMMARY OF OFFERING TERMS","SUMMARY OF OFFERING TERMS","Expense Limitation Agreement","","1","other_printed_scope","Expense Limitation Agreement","","","","","","","","","","","","","","","","","term_extension","The Expense Limitation Agreement may be extended for additional one-year periods with the consent of the Adviser and the Fund.","","","The Expense Limitation Agreement may be extended for additional one-year periods with the consent of the Adviser and the Fund.","actual","","A","VERIFIED_ONE_SIDED","","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","26","NARRATIVE","SUMMARY OF OFFERING TERMS","SUMMARY OF OFFERING TERMS","Administration Fee","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","compensation of the Administrator for its administrative services and reimbursement of the Administrator for certain out-of-pocket expenses","","","The Fund compensates the Administrator for these services and reimburses the Administrator for certain out- of-pocket expenses (the “Administration Fee”).","actual","","A+ADJUDICATOR","RESOLVED","ADMINISTRATION_FEE_P26","","","","","GPT-5 (Codex)+claude-opus-5[1m]+Codex"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","26","NARRATIVE","SUMMARY OF OFFERING TERMS","SUMMARY OF OFFERING TERMS","Administrator","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","State Street Bank and Trust Company","","","State Street Bank and Trust Company (the “Administrator”) serves as the Fund’s","actual","","A","VERIFIED_ONE_SIDED","ADMINISTRATOR_P26","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","26","NARRATIVE","SUMMARY OF OFFERING TERMS","SUMMARY OF OFFERING TERMS","Distribution and Servicing Plan","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","distribution and servicing plan for its Class S2 Shares","","","Fund has adopted a distribution and servicing plan for its Class S2 Shares (the “Distribution and Servicing Plan”) and pays the Distribution and Servicing Fee with respect to its Class S2.","actual","","A+ADJUDICATOR","RESOLVED","DISTRIBUTION_AND_SERVICING_PLAN_P26","","","","","GPT-5 (Codex)+claude-opus-5[1m]+Codex"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","26","NARRATIVE","SUMMARY OF OFFERING TERMS","SUMMARY OF OFFERING TERMS","transfer","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","assign, transfer, sell, encumber, pledge or otherwise dispose of Shares","","","of (each, a “transfer”) Shares only (i) by operation of law pursuant to the death,","actual","","A","VERIFIED_ONE_SIDED","TRANSFER_P26","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","legal_term","27","NARRATIVE","SUMMARY OF OFFERING TERMS","SUMMARY OF OFFERING TERMS","Term","","1","fund","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","fund_term","The Fund’s term is perpetual unless the Fund is otherwise terminated under the terms of the Declaration of Trust.","","","The Fund’s term is perpetual unless the Fund is otherwise terminated under the","actual","","A","RESOLVED","","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","28","NARRATIVE","SUMMARY OF OFFERING TERMS","SUMMARY OF OFFERING TERMS","benefit plan investor","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","benefit plan investor within the meaning of ERISA","","","Thus, it is not intended that the Adviser will be a “fiduciary” within the meaning of ERISA with respect to the assets of any “benefit plan investor” within the meaning of ERISA that becomes a Shareholder, solely as a result of the Shareholder’s investment in the Fund.","actual","","ADJUDICATOR","ADDED","BENEFIT_PLAN_INVESTOR_P28","","","","","claude-opus-5[1m]+Codex"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","28","NARRATIVE","SUMMARY OF OFFERING TERMS","SUMMARY OF OFFERING TERMS","Custodian","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","State Street Bank and Trust Company","","","State Street Bank and Trust Company serves as the Fund’s custodian (the","actual","","A","VERIFIED_ONE_SIDED","CUSTODIAN_P28","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","28","NARRATIVE","SUMMARY OF OFFERING TERMS","SUMMARY OF OFFERING TERMS","ERISA","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","Employee Retirement Income Security Act of 1974, as amended","","","Investors subject to the Employee Retirement Income Security Act of 1974, as","actual","","A","VERIFIED_ONE_SIDED","ERISA_P28","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","28","NARRATIVE","SUMMARY OF OFFERING TERMS","SUMMARY OF OFFERING TERMS","fiduciary","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","fiduciary within the meaning of ERISA","","","Thus, it is not intended that the Adviser will be a “fiduciary” within the meaning of ERISA with respect to the assets of any “benefit plan investor” within the meaning of ERISA that becomes a Shareholder, solely as a result of the Shareholder’s investment in the Fund.","actual","","ADJUDICATOR","ADDED","FIDUCIARY_P28","","","","","claude-opus-5[1m]+Codex"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","28","NARRATIVE","SUMMARY OF OFFERING TERMS","SUMMARY OF OFFERING TERMS","Transfer Agent","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","SS&C GIDS, Inc.","","","SS&C GIDS, Inc. serves as the Fund’s transfer agent.","actual","","A","VERIFIED_ONE_SIDED","TRANSFER_AGENT_P28","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","29","FOOTNOTE","SUMMARY OF FEES AND EXPENSES","Estimated Annual Operating Expenses","Acquired Fund Fees and Expenses","","1","","","","","","","","","","","","","","","","","","","","The Acquired Fund Fees and Expenses include the fees and expenses of the Portfolio Funds in which the Fund intends to invest. Some or all of the Portfolio Funds in which the Fund intends to invest generally charge asset-based management fees. The managers of the Portfolio Funds may also receive performance-based compensation if the Portfolio Funds achieve certain profit levels, generally in the form of “carried interest” allocations of profits from the Portfolio Funds, which effectively will reduce the investment returns of the Portfolio Funds. The Portfolio Funds in which the Fund intends to invest generally charge a management fee of 0.75% to 1.50% on committed capital, invested capital or net asset values, and generally charge between 10% and 20% of net profits as a carried interest allocation, subject to a clawback. The “Acquired Fund Fees and Expenses” disclosed above are based on historic returns of the types of Portfolio Funds in which the Fund anticipates investing, which may change substantially over time and, therefore, significantly affect “Acquired Fund Fees and Expenses.” The Acquired Fund Fees and Expenses are based on estimated annualized amounts for the Fund’s fiscal year ending March 31, 2026 and reflects operating expenses of the Portfolio Funds (e.g., management fees, administration fees and professional and other direct, fixed fees and expenses of the Portfolio Funds) after refunds, excluding any performance-based fees or allocations paid by the Portfolio Funds that paid solely on the realization and/or distribution of gains, or on the sum of such gains and unrealized appreciation of assets distributed in-kind, as such fees and allocations for a particular period may be unrelated to the cost of investing in the Portfolio Funds.","","","management fee of 0.75% to 1.50% on committed capital, invested capital or net asset values, and generally charge between","actual","footnote text continues onto page 30","B","VERIFIED_ONE_SIDED","4","","","","","gpt-5"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","29","FOOTNOTE","SUMMARY OF FEES AND EXPENSES","Estimated Annual Operating Expenses","Management Fee","","1","","","","","","","","","","","","","","","","","","","","The Fund pays the Adviser a Management Fee of 1.50% on an annualized basis of the value of the Fund’s net assets calculated and accrued monthly as of the last business day of each month and payable monthly. For purposes of determining the Management Fee payable to the Adviser, the value of the Fund’s net assets will be calculated prior to the inclusion of the Management Fee payable to the Adviser and prior to any reduction for any fees and expenses of the Fund for that month. Purchased Shares are incorporated into the beginning of month NAV and included in the computation of the Management Fee payable. The Management Fee will be calculated before giving effect to any repurchase of Shares by the Fund or any distributions by the Fund.","","","The Fund pays the Adviser a Management Fee of 1.50% on an annualized basis of the value of the Fund’s net assets calculated and accrued monthly as of the last business day of each month and payable monthly.","actual","","B","RESOLVED","2","","","","","gpt-5"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","29","FOOTNOTE","SUMMARY OF FEES AND EXPENSES","Estimated Annual Operating Expenses","Other Expenses","","1","","","","","","","","","","","","","","","","","","","","The Other Expenses include, among other things, professional fees and other expenses that the Fund will bear, including initial and ongoing offering costs, and fees and expenses of the Administrator, Transfer Agent and Custodian. The Other Expenses are based on estimated annualized amounts for the Fund’s fiscal year ending March 31, 2026.","","","The Other Expenses include, among other things, professional fees and other expenses that the Fund will bear, including initial and ongoing offering costs, and fees and expenses of the Administrator, Transfer Agent and Custodian.","actual","","B","VERIFIED_ONE_SIDED","3","","","","","gpt-5"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","29","FOOTNOTE","SUMMARY OF FEES AND EXPENSES","Shareholder Transaction Expenses","Maximum Sales Load","","1","","","","","","","","","","","","","","","","","","","","No upfront sales load will be paid with respect to Class S2 Shares or Class I2 Shares, however, if you buy Class S2 Shares through certain financial intermediaries, they may directly charge you transaction or other fees, including upfront placement fees or brokerage commissions, in such amount as they may determine, provided that selling agents limit such charges to a 3.50% cap on NAV for Class S2 Shares. Transaction fees or other fees assessed by a financial intermediary on Class S2 Shares are not reflected in the fee table and examples. Financial intermediaries will not charge such fees on Class I2 Shares. Please consult your financial intermediary for additional information.","","","provided that selling agents limit such charges to a 3.50% cap on NAV for Class S2 Shares.","actual","","B","VERIFIED_ONE_SIDED","1","","","","","gpt-5"
