"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","extractor_model"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Phoenix Venture Partners III, L.P.","Distributed","1","fund","Phoenix Venture Partners III, L.P.","","Venture Capital","","","","","2019","","","December 31, 2021","","","distribution","Distributed","$0","","","","","","Phoenix Venture Partners III, L.P. 2019 Venture Capital $5,000,000 $1,371,567 $3,628,433 $0 $1,269,537 NM NM","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Phoenix Venture Partners III, L.P.","Remaining Value","1","fund","Phoenix Venture Partners III, L.P.","","Venture Capital","","","","","2019","","","December 31, 2021","","","nav","Remaining Value","$1,269,537","","","","","","Phoenix Venture Partners III, L.P. 2019 Venture Capital $5,000,000 $1,371,567 $3,628,433 $0 $1,269,537 NM NM","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Phoenix Venture Partners III, L.P.","Unfunded","1","fund","Phoenix Venture Partners III, L.P.","","Venture Capital","","","","","2019","","","December 31, 2021","","","unfunded_commitment","Unfunded","$3,628,433","","","","","","Phoenix Venture Partners III, L.P. 2019 Venture Capital $5,000,000 $1,371,567 $3,628,433 $0 $1,269,537 NM NM","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Pioneer Square Ventures Fund II","Committed","1","fund","Pioneer Square Ventures Fund II","","Venture Capital","","","","","2020","","","December 31, 2021","","","commitment","Committed","$5,000,000","","","","","","Pioneer Square Ventures Fund II 2020 Venture Capital $5,000,000 $750,000 $4,250,000 $0 $694,288 NM NM","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Pioneer Square Ventures Fund II","Contributed","1","fund","Pioneer Square Ventures Fund II","","Venture Capital","","","","","2020","","","December 31, 2021","","","paid_in_capital","Contributed","$750,000","","","","","","Pioneer Square Ventures Fund II 2020 Venture Capital $5,000,000 $750,000 $4,250,000 $0 $694,288 NM NM","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Pioneer Square Ventures Fund II","Distributed","1","fund","Pioneer Square Ventures Fund II","","Venture Capital","","","","","2020","","","December 31, 2021","","","distribution","Distributed","$0","","","","","","Pioneer Square Ventures Fund II 2020 Venture Capital $5,000,000 $750,000 $4,250,000 $0 $694,288 NM NM","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Pioneer Square Ventures Fund II","Remaining Value","1","fund","Pioneer Square Ventures Fund II","","Venture Capital","","","","","2020","","","December 31, 2021","","","nav","Remaining Value","$694,288","","","","","","Pioneer Square Ventures Fund II 2020 Venture Capital $5,000,000 $750,000 $4,250,000 $0 $694,288 NM NM","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Pioneer Square Ventures Fund II","Unfunded","1","fund","Pioneer Square Ventures Fund II","","Venture Capital","","","","","2020","","","December 31, 2021","","","unfunded_commitment","Unfunded","$4,250,000","","","","","","Pioneer Square Ventures Fund II 2020 Venture Capital $5,000,000 $750,000 $4,250,000 $0 $694,288 NM NM","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Portland Seed Fund III - Side Car, L.P.","Committed","1","fund","Portland Seed Fund III - Side Car, L.P.","","Venture Capital","","","","","2018","","","December 31, 2021","","","commitment","Committed","$250,000","","","","","","Portland Seed Fund III - Side Car, L.P. 2018 Venture Capital $250,000 $252,640 $0 $7,992 $244,510 1.00 -0.03","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Portland Seed Fund III - Side Car, L.P.","Contributed","1","fund","Portland Seed Fund III - Side Car, L.P.","","Venture Capital","","","","","2018","","","December 31, 2021","","","paid_in_capital","Contributed","$252,640","","","","","","Portland Seed Fund III - Side Car, L.P. 2018 Venture Capital $250,000 $252,640 $0 $7,992 $244,510 1.00 -0.03","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Portland Seed Fund III - Side Car, L.P.","Distributed","1","fund","Portland Seed Fund III - Side Car, L.P.","","Venture Capital","","","","","2018","","","December 31, 2021","","","distribution","Distributed","$7,992","","","","","","Portland Seed Fund III - Side Car, L.P. 2018 Venture Capital $250,000 $252,640 $0 $7,992 $244,510 1.00 -0.03","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Portland Seed Fund III - Side Car, L.P.","IRR (%)","1","fund","Portland Seed Fund III - Side Car, L.P.","","Venture Capital","","","","","2018","","","December 31, 2021","","","irr","IRR (%)","-0.03","%","","","","","Portland Seed Fund III - Side Car, L.P. 2018 Venture Capital $250,000 $252,640 $0 $7,992 $244,510 1.00 -0.03","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Portland Seed Fund III - Side Car, L.P.","Remaining Value","1","fund","Portland Seed Fund III - Side Car, L.P.","","Venture Capital","","","","","2018","","","December 31, 2021","","","nav","Remaining Value","$244,510","","","","","","Portland Seed Fund III - Side Car, L.P. 2018 Venture Capital $250,000 $252,640 $0 $7,992 $244,510 1.00 -0.03","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Portland Seed Fund III - Side Car, L.P.","TVPI (X)","1","fund","Portland Seed Fund III - Side Car, L.P.","","Venture Capital","","","","","2018","","","December 31, 2021","","","tvpi","TVPI (X)","1.00","x","","","","","Portland Seed Fund III - Side Car, L.P. 2018 Venture Capital $250,000 $252,640 $0 $7,992 $244,510 1.00 -0.03","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Portland Seed Fund III - Side Car, L.P.","Unfunded","1","fund","Portland Seed Fund III - Side Car, L.P.","","Venture Capital","","","","","2018","","","December 31, 2021","","","unfunded_commitment","Unfunded","$0","","","","","","Portland Seed Fund III - Side Car, L.P. 2018 Venture Capital $250,000 $252,640 $0 $7,992 $244,510 1.00 -0.03","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Portland Seed Fund III, L.P.","Committed","1","fund","Portland Seed Fund III, L.P.","","Venture Capital","","","","","2018","","","December 31, 2021","","","commitment","Committed","$2,000,000","","","","","","Portland Seed Fund III, L.P. 2018 Venture Capital $2,000,000 $2,021,123 $0 $36,695 $1,746,688 0.88 -7.43","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Portland Seed Fund III, L.P.","Contributed","1","fund","Portland Seed Fund III, L.P.","","Venture Capital","","","","","2018","","","December 31, 2021","","","paid_in_capital","Contributed","$2,021,123","","","","","","Portland Seed Fund III, L.P. 2018 Venture Capital $2,000,000 $2,021,123 $0 $36,695 $1,746,688 0.88 -7.43","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Portland Seed Fund III, L.P.","Distributed","1","fund","Portland Seed Fund III, L.P.","","Venture Capital","","","","","2018","","","December 31, 2021","","","distribution","Distributed","$36,695","","","","","","Portland Seed Fund III, L.P. 2018 Venture Capital $2,000,000 $2,021,123 $0 $36,695 $1,746,688 0.88 -7.43","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Portland Seed Fund III, L.P.","IRR (%)","1","fund","Portland Seed Fund III, L.P.","","Venture Capital","","","","","2018","","","December 31, 2021","","","irr","IRR (%)","-7.43","%","","","","","Portland Seed Fund III, L.P. 2018 Venture Capital $2,000,000 $2,021,123 $0 $36,695 $1,746,688 0.88 -7.43","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Portland Seed Fund III, L.P.","Remaining Value","1","fund","Portland Seed Fund III, L.P.","","Venture Capital","","","","","2018","","","December 31, 2021","","","nav","Remaining Value","$1,746,688","","","","","","Portland Seed Fund III, L.P. 2018 Venture Capital $2,000,000 $2,021,123 $0 $36,695 $1,746,688 0.88 -7.43","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Portland Seed Fund III, L.P.","TVPI (X)","1","fund","Portland Seed Fund III, L.P.","","Venture Capital","","","","","2018","","","December 31, 2021","","","tvpi","TVPI (X)","0.88","x","","","","","Portland Seed Fund III, L.P. 2018 Venture Capital $2,000,000 $2,021,123 $0 $36,695 $1,746,688 0.88 -7.43","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Portland Seed Fund III, L.P.","Unfunded","1","fund","Portland Seed Fund III, L.P.","","Venture Capital","","","","","2018","","","December 31, 2021","","","unfunded_commitment","Unfunded","$0","","","","","","Portland Seed Fund III, L.P. 2018 Venture Capital $2,000,000 $2,021,123 $0 $36,695 $1,746,688 0.88 -7.43","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Rethink Impact Fund II","Committed","1","fund","Rethink Impact Fund II","","Venture Capital","","","","","2020","","","December 31, 2021","","","commitment","Committed","$5,000,000","","","","","","Rethink Impact Fund II 2020 Venture Capital $5,000,000 $1,282,401 $3,722,793 $0 $1,169,932 NM NM","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Rethink Impact Fund II","Contributed","1","fund","Rethink Impact Fund II","","Venture Capital","","","","","2020","","","December 31, 2021","","","paid_in_capital","Contributed","$1,282,401","","","","","","Rethink Impact Fund II 2020 Venture Capital $5,000,000 $1,282,401 $3,722,793 $0 $1,169,932 NM NM","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Rethink Impact Fund II","Distributed","1","fund","Rethink Impact Fund II","","Venture Capital","","","","","2020","","","December 31, 2021","","","distribution","Distributed","$0","","","","","","Rethink Impact Fund II 2020 Venture Capital $5,000,000 $1,282,401 $3,722,793 $0 $1,169,932 NM NM","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Rethink Impact Fund II","Remaining Value","1","fund","Rethink Impact Fund II","","Venture Capital","","","","","2020","","","December 31, 2021","","","nav","Remaining Value","$1,169,932","","","","","","Rethink Impact Fund II 2020 Venture Capital $5,000,000 $1,282,401 $3,722,793 $0 $1,169,932 NM NM","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Rethink Impact Fund II","Unfunded","1","fund","Rethink Impact Fund II","","Venture Capital","","","","","2020","","","December 31, 2021","","","unfunded_commitment","Unfunded","$3,722,793","","","","","","Rethink Impact Fund II 2020 Venture Capital $5,000,000 $1,282,401 $3,722,793 $0 $1,169,932 NM NM","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
