"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","extractor_model"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Total portfolio","2019","1","portfolio","Total portfolio","","","","","","","","","","December 31, 2019","","","actual_allocation","Allocation","100.0","%","","","","","Total portfolio 100.0 % 100.0 100.0 100.0 100.0 100.0 100.0 100.0 100.0 100.0","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Total portfolio","2020","1","portfolio","Total portfolio","","","","","","","","","","December 31, 2020","","","actual_allocation","Allocation","100.0","%","","","","","Total portfolio 100.0 % 100.0 100.0 100.0 100.0 100.0 100.0 100.0 100.0 100.0","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Total portfolio","2021","1","portfolio","Total portfolio","","","","","","","","","","December 31, 2021","","","actual_allocation","Allocation","100.0","%","","","","","Total portfolio 100.0 % 100.0 100.0 100.0 100.0 100.0 100.0 100.0 100.0 100.0","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2012","Fair Value Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2012","","","return","Fair Value Rate of Return","13.10%","%","","","","","2012 $ 22,871 2.66 % 13.10 % 7.50 % —","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2012","Total Investment Portfolio Fair Value","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2012","","dollars in millions","aum","Total Investment Portfolio Fair Value","$22,871","","","","","","2012 $ 22,871 2.66 % 13.10 % 7.50 % —","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2013","Fair Value Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2013","","","return","Fair Value Rate of Return","14.89","%","","","","","2013 25,765 11.03 14.89 7.50 14.55 %","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2013","Money Weighted Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2013","","","return","Money Weighted Rate of Return","14.55%","%","","","","","2013 25,765 11.03 14.89 7.50 14.55 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2013","Total Investment Portfolio Fair Value","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2013","","dollars in millions","aum","Total Investment Portfolio Fair Value","25,765","","","","","","2013 25,765 11.03 14.89 7.50 14.55 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2014","Fair Value Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2014","","","return","Fair Value Rate of Return","7.52","%","","","","","2014 26,955 10.20 7.52 7.50 7.94","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2014","Money Weighted Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2014","","","return","Money Weighted Rate of Return","7.94","%","","","","","2014 26,955 10.20 7.52 7.50 7.94","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2014","Total Investment Portfolio Fair Value","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2014","","dollars in millions","aum","Total Investment Portfolio Fair Value","26,955","","","","","","2014 26,955 10.20 7.52 7.50 7.94","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2015","Fair Value Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2015","","","return","Fair Value Rate of Return","1.92","%","","","","","2015 27,086 7.84 1.92 7.50 2.02","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2015","Money Weighted Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2015","","","return","Money Weighted Rate of Return","2.02","%","","","","","2015 27,086 7.84 1.92 7.50 2.02","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2015","Total Investment Portfolio Fair Value","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2015","","dollars in millions","aum","Total Investment Portfolio Fair Value","27,086","","","","","","2015 27,086 7.84 1.92 7.50 2.02","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2016","Fair Value Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2016","","","return","Fair Value Rate of Return","8.79","%","","","","","2016 29,017 8.06 8.79 7.20 8.73","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2016","Money Weighted Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2016","","","return","Money Weighted Rate of Return","8.73","%","","","","","2016 29,017 8.06 8.79 7.20 8.73","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2016","Total Investment Portfolio Fair Value","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2016","","dollars in millions","aum","Total Investment Portfolio Fair Value","29,017","","","","","","2016 29,017 8.06 8.79 7.20 8.73","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2017","Fair Value Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2017","","","return","Fair Value Rate of Return","13.57","%","","","","","2017 32,125 8.32 13.57 6.95 13.38","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2017","Money Weighted Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2017","","","return","Money Weighted Rate of Return","13.38","%","","","","","2017 32,125 8.32 13.57 6.95 13.38","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2017","Total Investment Portfolio Fair Value","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2017","","dollars in millions","aum","Total Investment Portfolio Fair Value","32,125","","","","","","2017 32,125 8.32 13.57 6.95 13.38","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2018","Fair Value Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2018","","","return","Fair Value Rate of Return","(0.22)","%","","","","","2018 31,376 5.99 (0.22) 6.95 (0.38)","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2018","Money Weighted Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2018","","","return","Money Weighted Rate of Return","(0.38)","%","","","","","2018 31,376 5.99 (0.22) 6.95 (0.38)","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2018","Total Investment Portfolio Fair Value","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2018","","dollars in millions","aum","Total Investment Portfolio Fair Value","31,376","","","","","","2018 31,376 5.99 (0.22) 6.95 (0.38)","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2019","Fair Value Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2019","","","return","Fair Value Rate of Return","14.45","%","","","","","2019 35,612 7.08 14.45 6.95 13.80","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2019","Money Weighted Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2019","","","return","Money Weighted Rate of Return","13.80","%","","","","","2019 35,612 7.08 14.45 6.95 13.80","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2019","Total Investment Portfolio Fair Value","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2019","","dollars in millions","aum","Total Investment Portfolio Fair Value","35,612","","","","","","2019 35,612 7.08 14.45 6.95 13.80","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2020","Fair Value Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2020","","","return","Fair Value Rate of Return","12.96","%","","","","","2020 39,308 9.58 12.96 6.95 12.64","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2020","Money Weighted Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2020","","","return","Money Weighted Rate of Return","12.64","%","","","","","2020 39,308 9.58 12.96 6.95 12.64","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2020","Total Investment Portfolio Fair Value","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2020","","dollars in millions","aum","Total Investment Portfolio Fair Value","39,308","","","","","","2020 39,308 9.58 12.96 6.95 12.64","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2021","Fair Value Rate of Return","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2021","","","return","Fair Value Rate of Return","17.46","%","","","","","2021 45,538 11.52 17.46 6.85 17.28","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","NARRATIVE","Defined Benefit Investments (Continued)","10-Year Total Pension Investment Rates of Return","2021","Fair Value Rate of Return net of fees","1","portfolio","Total Investment Portfolio","","","","","","","","","","December 31, 2021","","","return","Fair Value Rate of Return net of fees","17.29%","%","","","","","17.29% net of fees.)","actual","","ADJUDICATOR","ADDED","claude-opus-5"
