"work_order","file_id","filename","page_count","canonical_doc_type","source_header_doc_type","route","product_tier","routing_status","routing_reason","issuer","source_sha256","txt_path","pdf_path","image_dir","grid_path"
"211","SRC256","Financials_BREIT_Annual_Report_FY2024.pdf","221","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Blackstone Real Estate Income Trust, Inc.","55df51be28794087e85845a5c884ba50ec9487b3c28f82ca0d531cf877b66c8e","data/documents/txt/Financials_BREIT_Annual_Report_FY2024.txt","data/documents/pdf/Financials_BREIT_Annual_Report_FY2024.pdf","data/documents/images/Financials_BREIT_Annual_Report_FY2024","data/documents/grids/Financials_BREIT_Annual_Report_FY2024.csv"
"212","SRC404","Schedule_Inv_Cliffwater_Corporate_Lending_Fund_Annual_FY2026Mar.pdf","227","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Cliffwater Corporate Lending Fund (CCLFX)","2feaceb4c13e0ec88998cf51f446620d3a57303bb5f1f065661bb9546783c7ee","data/documents/txt/Schedule_Inv_Cliffwater_Corporate_Lending_Fund_Annual_FY2026Mar.txt","data/documents/pdf/Schedule_Inv_Cliffwater_Corporate_Lending_Fund_Annual_FY2026Mar.pdf","data/documents/images/Schedule_Inv_Cliffwater_Corporate_Lending_Fund_Annual_FY2026Mar","data/documents/grids/Schedule_Inv_Cliffwater_Corporate_Lending_Fund_Annual_FY2026Mar.csv"
"213","SRC237","Schedule_Inv_Apollo_Debt_Solutions_BDC_ARS_FY2024.pdf","233","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Apollo Debt Solutions BDC","05b6f9bfa6f7d587f622985e3e88f664817b2e8a8ee18e64b12279c63a70dca6","data/documents/txt/Schedule_Inv_Apollo_Debt_Solutions_BDC_ARS_FY2024.txt","data/documents/pdf/Schedule_Inv_Apollo_Debt_Solutions_BDC_ARS_FY2024.pdf","data/documents/images/Schedule_Inv_Apollo_Debt_Solutions_BDC_ARS_FY2024","data/documents/grids/Schedule_Inv_Apollo_Debt_Solutions_BDC_ARS_FY2024.csv"
"214","SRC224","Schedule_Inv_TPG_Twin_Brook_Capital_Income_Fund_ARS_FY2025.pdf","235","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","TPG Twin Brook Capital Income Fund","dea26e2a30bb846317a3125b04beb112c80f67d809147e83c5f209dbd5567f39","data/documents/txt/Schedule_Inv_TPG_Twin_Brook_Capital_Income_Fund_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_TPG_Twin_Brook_Capital_Income_Fund_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_TPG_Twin_Brook_Capital_Income_Fund_ARS_FY2025","data/documents/grids/Schedule_Inv_TPG_Twin_Brook_Capital_Income_Fund_ARS_FY2025.csv"
"215","SRC236","Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2024.pdf","236","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","MidCap Financial Investment Corporation (Apollo)","d494dc037fe50c8d313c3576483c7417addbecf5bc705bbb33119a17eaf1d555","data/documents/txt/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2024.txt","data/documents/pdf/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2024.pdf","data/documents/images/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2024","data/documents/grids/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2024.csv"
"216","SRC045","Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2025.pdf","262","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","MidCap Financial Investment Corp (MFIC, formerly Apollo Investment Corp)","d4267e0e181495d10c724040bce85f9367a86b102b195d4192440c3c38800886","data/documents/txt/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2025","data/documents/grids/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2025.csv"
"217","SRC397","Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.pdf","264","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Ares Strategic Income Fund","2757a15ad2e6055bea2cb1bd78e05caa77d1f45aa02b8df1a3f9f3e4c920cd97","data/documents/txt/Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025","data/documents/grids/Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.csv"
"218","SRC442","Financials_BDO_IFRS_Illustrative_A_Layout_FY2025.pdf","288","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","BDO Global","4ace68aa922ef7a95f42d7c242a7fa38596369d922d8d1fdf818e43a8314451a","data/documents/txt/Financials_BDO_IFRS_Illustrative_A_Layout_FY2025.txt","data/documents/pdf/Financials_BDO_IFRS_Illustrative_A_Layout_FY2025.pdf","data/documents/images/Financials_BDO_IFRS_Illustrative_A_Layout_FY2025","data/documents/grids/Financials_BDO_IFRS_Illustrative_A_Layout_FY2025.csv"
"219","SRC042","Schedule_Inv_Blackstone_Secured_Lending_Fund_ARS_FY2025.pdf","318","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Blackstone Secured Lending Fund","367ecf76f9109e60c5a83cc2e8a8b874318d2094220b81006f4f329ebafb28fa","data/documents/txt/Schedule_Inv_Blackstone_Secured_Lending_Fund_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_Blackstone_Secured_Lending_Fund_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_Blackstone_Secured_Lending_Fund_ARS_FY2025","data/documents/grids/Schedule_Inv_Blackstone_Secured_Lending_Fund_ARS_FY2025.csv"
"220","SRC239","Schedule_Inv_Blackstone_Private_Credit_Fund_ARS_FY2024.pdf","476","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Blackstone Private Credit Fund (BCRED)","3762b9ea7bb324fbf50ab08f93c9ee40713b954993398672a3e3058550a48e00","data/documents/txt/Schedule_Inv_Blackstone_Private_Credit_Fund_ARS_FY2024.txt","data/documents/pdf/Schedule_Inv_Blackstone_Private_Credit_Fund_ARS_FY2024.pdf","data/documents/images/Schedule_Inv_Blackstone_Private_Credit_Fund_ARS_FY2024","data/documents/grids/Schedule_Inv_Blackstone_Private_Credit_Fund_ARS_FY2024.csv"
"221","SRC043","Schedule_Inv_Blackstone_Private_Credit_Fund_ARS_FY2025.pdf","522","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Blackstone Private Credit Fund (BCRED)","78540d3e5446a3d46190c0ee6a4f8f8b0b60d5a68d09b4b393bf7f2001ba8b31","data/documents/txt/Schedule_Inv_Blackstone_Private_Credit_Fund_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_Blackstone_Private_Credit_Fund_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_Blackstone_Private_Credit_Fund_ARS_FY2025","data/documents/grids/Schedule_Inv_Blackstone_Private_Credit_Fund_ARS_FY2025.csv"
