"rule_id","route","file_id","pair_id","field","old_value","new_value","source_page","evidence_page","source_quote","reason"
"SR0567","02-performance","SRC058","PAIR_E1117666561C6258F38C36B5","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0568","02-performance","SRC058","PAIR_42FE8A5225BEBF44856AF425","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0569","02-performance","SRC058","PAIR_4B792A7BF19136D55388FF47","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0570","02-performance","SRC058","PAIR_910130D47AD8BEA0C481C4AF","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0571","02-performance","SRC058","PAIR_1ABC69049E04E73AF006419B","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0572","02-performance","SRC058","PAIR_E7BF2509AD952A2FE320D450","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0573","02-performance","SRC058","PAIR_76B533CFD26AAF8E6EBCF645","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0574","02-performance","SRC058","PAIR_B6CC8015142136F80B8817B3","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0575","02-performance","SRC058","PAIR_2182399ABB7520C3150DC40D","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0576","02-performance","SRC058","PAIR_9F5C84F49268CF273441E5BE","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0577","02-performance","SRC058","PAIR_873AB610EA6D32C2609A140C","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0578","02-performance","SRC058","PAIR_523272B8F1C1D1B65537988B","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0579","02-performance","SRC058","PAIR_211F58EC396A5549C28FBF55","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0580","02-performance","SRC058","PAIR_D55545B1B04D1B32C4C7D4C9","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0581","02-performance","SRC058","PAIR_B20CA9A88ADEB9044E226679","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0582","02-performance","SRC058","PAIR_D656E054219D805CF20F2510","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0583","02-performance","SRC058","PAIR_EDAF007E54E08D1C83DB1716","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0584","02-performance","SRC058","PAIR_C832A0040416097B04141599","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0585","02-performance","SRC058","PAIR_2464AD43CC98A253C9FFD265","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0586","02-performance","SRC058","PAIR_9DB78591D9DB2B262B30D8D1","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0587","02-performance","SRC058","PAIR_064FAD66C5B0065CFBEEE02E","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0588","02-performance","SRC058","PAIR_BFF97E13E13CC53EC8D5CA70","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0589","02-performance","SRC058","PAIR_352A8370395C0ACE041CC8EB","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0590","02-performance","SRC058","PAIR_9C99F4C061574446D0FCF5CF","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0591","02-performance","SRC058","PAIR_95E7B63E9C7FDCEC4666560E","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0592","02-performance","SRC058","PAIR_175AC28BFEBEADCC633228DC","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0593","02-performance","SRC058","PAIR_5F93CF9F61856D273357255B","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0594","02-performance","SRC058","PAIR_E6F2D55104CDCE92B123F738","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0595","02-performance","SRC058","PAIR_804AB7B9FF797103DDD4537B","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0596","02-performance","SRC058","PAIR_D544225E49F294C589AD4899","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0597","02-performance","SRC058","PAIR_163EC225E89C8A90ED2C4ECE","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0598","02-performance","SRC058","PAIR_D5C5F57C7C2A7704FDCE2AD3","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0599","02-performance","SRC058","PAIR_5E97F6D0ED3CF006F9A27467","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0600","02-performance","SRC058","PAIR_E64E4526105883BB004AB056","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0601","02-performance","SRC058","PAIR_A450582A4E62DDFF22CD063E","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0602","02-performance","SRC058","PAIR_1F2490E3F36DE4F54B5F0102","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0603","02-performance","SRC058","PAIR_6022433BB69953297799201B","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0604","02-performance","SRC058","PAIR_73E9B875005514FA9D7F72BB","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0605","02-performance","SRC058","PAIR_13D631CA930BFC6B87422AE6","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0606","02-performance","SRC058","PAIR_0E9D65C71E8E40E25202E1E0","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0607","02-performance","SRC058","PAIR_8FB6DCABA7F8B05E87E83D17","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0608","02-performance","SRC058","PAIR_70AD3ADFDD63058A8946A694","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0609","02-performance","SRC058","PAIR_6AB28B78F64FDB0F338E799B","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0610","02-performance","SRC058","PAIR_2C988C4D0EEB070719430B90","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0611","02-performance","SRC058","PAIR_0A8BB4A72F4C343E70DD6F5C","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0612","02-performance","SRC058","PAIR_1171FE36774E97C57AC9F59A","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0613","02-performance","SRC058","PAIR_210E0D901D579913BF379805","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0614","02-performance","SRC058","PAIR_E92F4CE6D32BFA4E5B5516FD","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0615","02-performance","SRC058","PAIR_D02477DB64ADFA7CDAFF586F","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0616","02-performance","SRC058","PAIR_5BC90EE8F688FD0591E8458F","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0617","02-performance","SRC058","PAIR_60D191AB3BFAEC76A4141746","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0618","02-performance","SRC058","PAIR_DB674670A5DB8D726F3D9C41","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0619","02-performance","SRC058","PAIR_031DD62321D08BD22D5489F8","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0620","02-performance","SRC058","PAIR_858E38893F9804DE763AA58F","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0621","02-performance","SRC058","PAIR_193047413A0FF648A0550206","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0622","02-performance","SRC058","PAIR_DE0E4FC76B6C9DC8D7212AAC","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0623","02-performance","SRC058","PAIR_EE6F9710E33D7FDA81203B7C","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0624","02-performance","SRC058","PAIR_9326FE59AC3C6C2E6F4D4AD6","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0625","02-performance","SRC058","PAIR_65B81B15A72E91DB18B6D0BA","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0626","02-performance","SRC058","PAIR_309F0A671A0D3F52D5ECB9A9","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0627","02-performance","SRC058","PAIR_A03D721DFAF9E411FC3D4DDB","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0628","02-performance","SRC058","PAIR_1B659AF76279EC8A1D9D05C5","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0629","02-performance","SRC058","PAIR_367F1D549468BDABABBC1B61","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0630","02-performance","SRC058","PAIR_7F5DFCD74B878A9476FB5604","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0631","02-performance","SRC058","PAIR_3A76836F1DCFEC88E4EF0273","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0632","02-performance","SRC058","PAIR_EFC3B42871FDC39146DB74A0","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
"SR0633","02-performance","SRC058","PAIR_B0F3F91B68FA09361EDAA15B","value_scope","","fund_position","1","1","Retirement Fund","The portfolio report distinguishes investor positions from its aggregate rows."
"SR0634","02-performance","SRC058","PAIR_0A18D504ADB75303F3041BB8","fee_basis","","unstated","1","1","IRR","All report pages were reviewed; no fee-basis statement qualifies this IRR."
