change_id,stage_id,target_table,target_record_id,fund_id,field,old_value,new_value,change_type,source_observation_id,source_document_id,source_page,source_table,source_quote,source_printed_value,rule_id,matrix_status,notes
AC_a46fb786df840ecebbcd,fund-constant-attributes,fund_master,FUND_0370,FUND_0370,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,4fb30b8bb305d22cb091,SRC407,2,Consolidated Schedule of Investments,"BP ACE EV, L.P.(d)(f)(g) North America 12/12/2025 1,757,299 1,757,299",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_7be83576307e3ee8d59b,fund-constant-attributes,fund_master,FUND_0371,FUND_0371,strategy,Energy,Energy,BASELINE_CONFIRMED,4d1231263407cb5d993c,SRC457,10,Investment Detail,"BP Natural Gas Opportunity Partners II, L.P. 50,000,000 44,575,525 2,350,130 (10.69%) N/A (31.66%) N/A N/A (63.10%) (63.46%) 6/7/2019 0.44 0.43 0.01 0.11",Energy,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_ccbf804817fdf2d87f53,fund-constant-attributes,fund_master,FUND_0372,FUND_0372,strategy,Energy,Energy,BASELINE_CONFIRMED,24948565d50dae531054,SRC457,10,Investment Detail,"BP Natural Gas Opportunity Partners, L.P. 30,000,000 7,460,870 32,375,071 (3.01%) (17.15%) 14.31% 26.05% N/A 26.05% 33.53% 12/7/2015 2.07 1.25 0.82 0.87",Energy,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_7f03e7e9871085d4a8a0,fund-constant-attributes,fund_master,FUND_0373,FUND_0373,strategy,Primary Investments,Primary Investments,BASELINE_CONFIRMED,223515f69aeadbd79503,SRC407,1,Consolidated Schedule of Investments,"BPEA EQT Mid-Market Growth Partnership, SCSp(d)(f)(g) Rest of World 06/07/2023 497,036 556,069",Primary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_cdb567468e392e521087,fund-constant-attributes,fund_master,FUND_0374,FUND_0374,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,4bd28df2b3403f362d35,SRC407,2,Consolidated Schedule of Investments,"BPEA Private Equity Fund VI, L.P.1(d)(f)(g) Rest of World 06/30/2023 3,802,760 1,104,281",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_d61d5fd5aa3d27586cf0,fund-constant-attributes,fund_master,FUND_0375,FUND_0375,vintage_year,2011,2011,BASELINE_CONFIRMED,2b5ab35a7c61ea8bacc0,SRC058,1,Real Estate Portfolio,2011Brazil Real Estate Opportunities II $100.0 $96.4 $40.0 $12.6 0.55x -8.57%,2011,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_a41aa9994dce6b15d08c,fund-constant-attributes,fund_master,FUND_0376,FUND_0376,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,6b13c50058b2a2b244dd,SRC407,2,Consolidated Schedule of Investments,"Brentwood Associates Private Equity V, L.P.(d)(f)(g) North America 12/29/2023 4,813,622 5,262,836",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_4262a71220d79a1ba48a,fund-constant-attributes,fund_master,FUND_0377,FUND_0377,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,91d82a8af5a90e200d60,SRC407,2,Consolidated Schedule of Investments,"Bridgepoint Europe IV 'A' L.P.(d)(f)(g) Europe 03/28/2024 547,462 488,956",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_91f20cabfd505587e8cd,fund-constant-attributes,fund_master,FUND_0378,FUND_0378,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,14088b863ddc4be2fd1f,SRC407,3,Consolidated Schedule of Investments,"Bridgepoint Europe IV 'E' L.P.(d)(f)(g) Europe 03/31/2021 $ 54,141 $ 113,059",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_c3e84e446dd47c58c619,fund-constant-attributes,fund_master,FUND_0379,FUND_0379,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,9a198f6ffc0c09ea0820,SRC407,3,Consolidated Schedule of Investments,"Bridgepoint Europe Portfolio IV LP(f)(g) Europe 03/28/2024 303,274 288,180",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_2db7553263b6af9c0899,fund-constant-attributes,fund_master,FUND_0380,FUND_0380,vintage_year,2015,2015,BASELINE_CONFIRMED,0f150174a68a321d2b73,SRC060,1,Alternatives Portfolio,2015 Brookfield Agriculture Fund II $26.8 $21.0 $22.1 $0.2 1.07x -8.3% 1.3%,2015,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_48f2e2761675309534c3,fund-constant-attributes,fund_master,FUND_0381,FUND_0381,vintage_year,2016,2016,BASELINE_CONFIRMED,602beaac5987785edac3,SRC060,1,Alternatives Portfolio,2016 Brookfield Infrastructure Fund III $400.0 $372.7 $172.5 $371.3 1.46x 13.3% 11.8%,2016,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_b688be257591164a2565,fund-constant-attributes,fund_master,FUND_0382,FUND_0382,vintage_year,2019,2019,BASELINE_CONFIRMED,09bffd7641bbe89aca4b,SRC060,1,Alternatives Portfolio,2019 Brookfield Infrastructure Fund IV $400.0 $319.9 $43.6 $356.7 1.25x 12.4% 13.1%,2019,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_0c2dd3503cbb412b2aee,fund-constant-attributes,fund_master,FUND_0383,FUND_0383,vintage_year,2022,2022,BASELINE_CONFIRMED,1944248845bddbf1957e,SRC060,1,Alternatives Portfolio,2022 Brookfield Infrastructure Fund V $400.0 $0.0 $0.0 ($1.5) 0.00x n.m. n.m.,2022,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_410369b83ca23b134d84,fund-constant-attributes,fund_master,FUND_0384,FUND_0384,vintage_year,2020,2020,BASELINE_CONFIRMED,322f1009b6d27d4d587f,SRC060,1,Alternatives Portfolio,2020 Brookfield Super Core Infrastructure Partners Project Aether $50.0 $50.7 $0.7 $51.3 1.03x n.m. n.m.,2020,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_8263fcd70407a4c31237,fund-constant-attributes,fund_master,FUND_0385,FUND_0385,vintage_year,2021,2021,BASELINE_CONFIRMED,1689d4699c8f12e75503,SRC060,1,Alternatives Portfolio,2021 Brookfield Super-Core Infrastructure Partners $250.0 $250.0 $0.0 $257.2 1.03x n.m. n.m.,2021,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_8d9677c140edab3822a3,fund-constant-attributes,fund_master,FUND_0386,FUND_0386,vintage_year,2020,2020,BASELINE_CONFIRMED,3e0a9e7141b788a0c5f9,SRC060,1,Alternatives Portfolio,2020 Brookfield Super-Core Infrastructure Partners Project Kepler $48.7 $49.2 $1.1 $42.2 0.88x n.m. n.m.,2020,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_dc3146b77c09f2a9fa4a,fund-constant-attributes,fund_master,FUND_0387,FUND_0387,vintage_year,2020,2020,BASELINE_CONFIRMED,5c60e6528457cf483be6,SRC060,1,Alternatives Portfolio,2020 Brookfield Super-Core Infrastructure Partners Project Volta $49.8 $49.8 $1.5 $43.9 0.91x n.m. n.m.,2020,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_e63d6dfd6ba4d2e90ce9,fund-constant-attributes,fund_master,FUND_0388,FUND_0388,vintage_year,2012,2012,BASELINE_CONFIRMED,478e075d1b94459463ea,SRC060,1,Alternatives Portfolio,2012 Brookfield Timberlands Fund V $12.5 $11.1 $16.3 $0.4 1.50x 5.7% 6.5%,2012,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_88aa7e590c0955c13e1f,fund-constant-attributes,fund_master,FUND_0389,FUND_0389,strategy,Direct Investments/Co-Investments,Direct Investments/Co-Investments,BASELINE_CONFIRMED,2c42d9237c94f6ef2e1a,SRC407,1,Consolidated Schedule of Investments,"BSV Opportunities B, FCRE(d)(f) Europe 12/16/2021 8,973,301 5,987,020",Direct Investments/Co-Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_91ce2b96a3b083ed38a2,fund-constant-attributes,fund_master,FUND_0390,FUND_0390,vintage_year,2007,2007,BASELINE_CONFIRMED,0adeaffca87c1e39f843,SRC058,1,Real Estate Portfolio,2007Buchanan Fund V $75.0 $67.9 $65.1 $0.0 0.96x -0.68%,2007,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_5adf58b0243433e89620,fund-constant-attributes,fund_master,FUND_0395,FUND_0395,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,002059b4b5d5fa59fc9d,SRC407,3,Consolidated Schedule of Investments,"Camden Partners Strategic Fund VI, L.P.(d)(g) North America 12/31/2024 1,108,891 3,350,273",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_cb0de3c55eaecf9abaf6,fund-constant-attributes,fund_master,FUND_0396,FUND_0396,vintage_year,2004,2004,BASELINE_CONFIRMED,735a2f9c57e9cc19e1b0,SRC058,3,Separate Accounts,2004Cameron Village $79.1 $108.6 3.12x 8.04%,2004,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_3a3dd059568f2b386db0,fund-constant-attributes,fund_master,FUND_0398,FUND_0398,vintage_year,2010,2010,BASELINE_CONFIRMED,434b6bc84db3179dfc11,SRC058,1,Real Estate Portfolio,2010Canyon Johnson Urban Fund III $50.0 $49.8 $67.8 $0.0 1.36x 12.50%,2010,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_c92a167e3407c615f1dc,fund-constant-attributes,fund_master,FUND_0399,FUND_0399,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,7e8c64a4409ad7064fcc,SRC407,3,Consolidated Schedule of Investments,"Capiton VI GmbH & Co. Beteiligungs KG(d)(f)(g) Europe 09/30/2025 491,298 623,178",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_b7f9c985a2dc78a42302,fund-constant-attributes,fund_master,FUND_0400,FUND_0400,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,a32587282170df387919,SRC407,3,Consolidated Schedule of Investments,"Capvis Equity IV L.P.(d)(f)(g) Europe 06/28/2024 5,688,290 4,222,958",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_88757fd733fc4aa46431,fund-constant-attributes,fund_master,FUND_0401,FUND_0401,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,e045d3d299b489d1c0b7,SRC407,3,Consolidated Schedule of Investments,"Capvis Equity V L.P.(d)(f)(g) Europe 06/28/2024 16,577,631 20,163,307",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_0e21d5dba0c49f82eef1,fund-constant-attributes,fund_master,FUND_0402,FUND_0402,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,6af124d9bdea7ec33f36,SRC407,3,Consolidated Schedule of Investments,"Carlyle Credit Opportunities Fund (Parallel), L.P.(f)(g) North America 09/29/2023 1,013,649 1,387,410",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_cf474e88d1d70d366ade,fund-constant-attributes,fund_master,FUND_0403,FUND_0403,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,5031a396908fb8a3a362,SRC407,3,Consolidated Schedule of Investments,"Carlyle Europe Partners IV, L.P.(d)(f)(g) Europe 03/31/2025 11,647,555 13,723,832",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_77a5c6bdd8422ef9b55b,fund-constant-attributes,fund_master,FUND_0404,FUND_0404,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,5dda557a30c7b8cfd1d4,SRC407,3,Consolidated Schedule of Investments,"Carlyle Europe Partners V - EU, S.C.Sp.(f)(g) Europe 03/28/2024 18,987,123 19,336,530",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_7fa9051ddce0e5ec72e6,fund-constant-attributes,fund_master,FUND_0406,FUND_0406,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,693f358558f7f524977e,SRC407,3,Consolidated Schedule of Investments,"Carlyle Partners V, L.P.(d)(f) North America 12/31/2019 53,331 40,382",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_314de4f1469a5cfbeaa0,fund-constant-attributes,fund_master,FUND_0407,FUND_0407,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,9fb0ccb675c94726dd67,SRC407,3,Consolidated Schedule of Investments,"Carlyle Partners VII, L.P.(f)(g) North America 03/28/2024 52,976,197 64,058,570",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_4f38b4946e4b5e4c9aa9,fund-constant-attributes,fund_master,FUND_0408,FUND_0408,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,41b043779631a7eddabd,SRC407,3,Consolidated Schedule of Investments,"Carlyle Partners VIII, L.P.(f)(g) North America 09/30/2024 5,389,234 6,258,290",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_005668f826fc595428c2,fund-constant-attributes,fund_master,FUND_0409,FUND_0409,vintage_year,2023,2023,BASELINE_CONFIRMED,3812d2c1abe21055bff6,SRC058,2,Real Estate Portfolio,"2023Carlyle Property Investors, L.P. $200.0 $200.7 $0.7 $199.5 1x -0.68%",2023,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_6043fab6ce628c308cc9,fund-constant-attributes,fund_master,FUND_0410,FUND_0410,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,27468895d9b489565399,SRC407,3,Consolidated Schedule of Investments,"Carlyle US Equity Opportunity Fund II, L.P.(d)(f)(g) North America 06/30/2022 1,294,729 1,314,568",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_8b85a91f7a877f635aef,fund-constant-attributes,fund_master,FUND_0411,FUND_0411,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,0315d98914c1b952f257,SRC407,3,Consolidated Schedule of Investments,"CB Offshore CF I, Limited Partnership(f)(g) North America 12/11/2024 2,823,387 6,472,858",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_a425ec97ad9b6acba417,fund-constant-attributes,fund_master,FUND_0412,FUND_0412,vintage_year,2008,2008,BASELINE_CONFIRMED,0b779482cceffdc5faf5,SRC058,1,Real Estate Portfolio,2008CBRE Strategic Partners US Value Fund 5 $100.0 $94.8 $136.3 $0.0 1.44x 16.18%,2008,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_f34a617ec8b1fc1a0168,fund-constant-attributes,fund_master,FUND_0413,FUND_0413,vintage_year,2012,2012,BASELINE_CONFIRMED,2c988a0945461f4880b0,SRC058,2,Real Estate Portfolio,2012CBRE Strategic Partners US Value Fund 6 $100.0 $103.8 $141.5 $0.0 1.36x 12.06%,2012,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_38bd43a7f2db47481dcc,fund-constant-attributes,fund_master,FUND_0418,FUND_0418,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,3ed269f555020ae55f6b,SRC407,3,Consolidated Schedule of Investments,"CCP Climb LP(d)(f)(g) Europe 05/03/2023 17,693,434 25,338,038",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_0cd22097cadd4d44f85f,fund-constant-attributes,fund_master,FUND_0419,FUND_0419,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,3f16590ce66de470a030,SRC407,3,Consolidated Schedule of Investments,"CCP Strider LP(d)(f)(g) Europe 10/10/2022 15,545,080 27,294,128",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_6a1d4ab990a7d9a05f94,fund-constant-attributes,fund_master,FUND_0420,FUND_0420,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,d1b6a9694c2bd23b39a5,SRC407,3,Consolidated Schedule of Investments,"CD&R Value Building Partners I, L.P.(g) Europe 12/02/2021 9,664,748 13,484,405",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_e44f83d66b0716439cbb,fund-constant-attributes,fund_master,FUND_0421,FUND_0421,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,6bd14325a64a7bcede16,SRC407,3,Consolidated Schedule of Investments,"CDRF8 Private Investors, LLC(d)(f) North America 06/30/2017 229,064 5,221",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_305921735c8fc832837e,fund-constant-attributes,fund_master,FUND_0422,FUND_0422,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,26385b93a41bf168c338,SRC407,3,Consolidated Schedule of Investments,"Centerbridge Seaport Acquisition Fund, L.P.(d)(f)(g) North America 04/27/2022 9,244,010 12,507,589",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_0c42de5318992bf216fa,fund-constant-attributes,fund_master,FUND_0423,FUND_0423,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,094c512897047e11a971,SRC407,3,Consolidated Schedule of Investments,"Cerberus Institutional Partners, L.P. - Series Four(d)(f)(g) North America 12/30/2016 705,459 39,671",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_f7dec659cd9b9c7d59b1,fund-constant-attributes,fund_master,FUND_0424,FUND_0424,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,749fae4f49f90d5b2654,SRC407,3,Consolidated Schedule of Investments,"Charlesbank Equity Fund VIII, Limited Partnership(d)(f)(g) North America 03/31/2022 3,446,346 3,826,925",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_e0d187405e7feb73e74c,fund-constant-attributes,fund_master,FUND_0425,FUND_0425,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,1643c5141b3dfcd11cc2,SRC407,3,Consolidated Schedule of Investments,"Charterhouse Capital Partners IX(d)(g) Europe 12/31/2021 - 23,282",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
