manager_observation_id,manager_id,file_id,metric_id,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,cashflow_date,effective_date,due_date,maturity_date,value_raw,value_numeric,value_text,currency,unit,perspective,measure_basis,provenance_type,source_page,source_anchor,extractor_version,formula_id,synthetic_parameter_set_id,imputation_method,confidence,record_status
MOBS_MANAGER_SYNTH_00120_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00120,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00121_MGR_AUM,MANAGER_SYNTH_00121,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2153.70,2153.70,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00121_MGR_FUND_COUNT,MANAGER_SYNTH_00121,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00121_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00121,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00122_MGR_AUM,MANAGER_SYNTH_00122,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2425.45,2425.45,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00122_MGR_FUND_COUNT,MANAGER_SYNTH_00122,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00122_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00122,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00123_MGR_AUM,MANAGER_SYNTH_00123,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2180.63,2180.63,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00123_MGR_FUND_COUNT,MANAGER_SYNTH_00123,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00123_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00123,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00124_MGR_AUM,MANAGER_SYNTH_00124,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2723.91,2723.91,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00124_MGR_FUND_COUNT,MANAGER_SYNTH_00124,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00124_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00124,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00125_MGR_AUM,MANAGER_SYNTH_00125,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1696.13,1696.13,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00125_MGR_FUND_COUNT,MANAGER_SYNTH_00125,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00125_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00125,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00126_MGR_AUM,MANAGER_SYNTH_00126,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2774.85,2774.85,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00126_MGR_FUND_COUNT,MANAGER_SYNTH_00126,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00126_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00126,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00127_MGR_AUM,MANAGER_SYNTH_00127,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2461.44,2461.44,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00127_MGR_FUND_COUNT,MANAGER_SYNTH_00127,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00127_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00127,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00128_MGR_AUM,MANAGER_SYNTH_00128,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2902.81,2902.81,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00128_MGR_FUND_COUNT,MANAGER_SYNTH_00128,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00128_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00128,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00129_MGR_AUM,MANAGER_SYNTH_00129,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1810.32,1810.32,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00129_MGR_FUND_COUNT,MANAGER_SYNTH_00129,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00129_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00129,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00130_MGR_AUM,MANAGER_SYNTH_00130,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1539.86,1539.86,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00130_MGR_FUND_COUNT,MANAGER_SYNTH_00130,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00130_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00130,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00131_MGR_AUM,MANAGER_SYNTH_00131,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,3256.88,3256.88,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00131_MGR_FUND_COUNT,MANAGER_SYNTH_00131,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00131_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00131,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00132_MGR_AUM,MANAGER_SYNTH_00132,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2265.90,2265.90,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00132_MGR_FUND_COUNT,MANAGER_SYNTH_00132,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00132_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00132,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00133_MGR_AUM,MANAGER_SYNTH_00133,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1815.98,1815.98,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00133_MGR_FUND_COUNT,MANAGER_SYNTH_00133,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00133_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00133,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00134_MGR_AUM,MANAGER_SYNTH_00134,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1734.33,1734.33,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00134_MGR_FUND_COUNT,MANAGER_SYNTH_00134,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00134_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00134,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00135_MGR_AUM,MANAGER_SYNTH_00135,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,3269.17,3269.17,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00135_MGR_FUND_COUNT,MANAGER_SYNTH_00135,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00135_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00135,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00136_MGR_AUM,MANAGER_SYNTH_00136,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2899.57,2899.57,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00136_MGR_FUND_COUNT,MANAGER_SYNTH_00136,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00136_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00136,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00137_MGR_AUM,MANAGER_SYNTH_00137,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1598.87,1598.87,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00137_MGR_FUND_COUNT,MANAGER_SYNTH_00137,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00137_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00137,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00138_MGR_AUM,MANAGER_SYNTH_00138,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2139.12,2139.12,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00138_MGR_FUND_COUNT,MANAGER_SYNTH_00138,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00138_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00138,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00139_MGR_AUM,MANAGER_SYNTH_00139,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1663.93,1663.93,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00139_MGR_FUND_COUNT,MANAGER_SYNTH_00139,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00139_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00139,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00140_MGR_AUM,MANAGER_SYNTH_00140,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,3094.10,3094.10,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00140_MGR_FUND_COUNT,MANAGER_SYNTH_00140,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00140_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00140,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00141_MGR_AUM,MANAGER_SYNTH_00141,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,3480.99,3480.99,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00141_MGR_FUND_COUNT,MANAGER_SYNTH_00141,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00141_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00141,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00142_MGR_AUM,MANAGER_SYNTH_00142,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1949.33,1949.33,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00142_MGR_FUND_COUNT,MANAGER_SYNTH_00142,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00142_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00142,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00143_MGR_AUM,MANAGER_SYNTH_00143,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,3249.78,3249.78,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00143_MGR_FUND_COUNT,MANAGER_SYNTH_00143,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00143_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00143,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00144_MGR_AUM,MANAGER_SYNTH_00144,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2386.09,2386.09,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00144_MGR_FUND_COUNT,MANAGER_SYNTH_00144,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
