fund_term_clause_id,fund_id,lp_id,lp_name,share_class_name,perspective,term_scope,overrides_fund_term_id,effective_date,effective_end_date,source_document_id,metric_id,clause_title,value_raw,value_text,currency,provenance_type,source_page,source_anchor,extractor_version,synthetic_parameter_set_id,record_status
FTC_FUND_SYNTH_000202_RISK_01,FUND_SYNTH_000202,,,,fund_total,base_fund,,2022-03-31,,,terms.risk_factor,Synthetic concentration risk,Portfolio concentration can increase valuation volatility.,Portfolio concentration can increase valuation volatility.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000202_RISK_02,FUND_SYNTH_000202,,,,fund_total,base_fund,,2022-03-31,,,terms.risk_factor,Synthetic valuation policy risk,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000202_SPEC_01,FUND_SYNTH_000202,,,,fund_total,base_fund,,2022-03-31,,,terms.special_term,Synthetic advisory committee right,An advisory committee reviews conflicts and valuation policy each quarter.,An advisory committee reviews conflicts and valuation policy each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000202_SPEC_02,FUND_SYNTH_000202,,,,fund_total,base_fund,,2022-03-31,,,terms.special_term,Synthetic key person suspension,Departure of two named principals suspends the investment period.,Departure of two named principals suspends the investment period.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000203_RISK_01,FUND_SYNTH_000203,,,,fund_total,base_fund,,2013-12-31,,,terms.risk_factor,Synthetic concentration risk,Portfolio concentration can increase valuation volatility.,Portfolio concentration can increase valuation volatility.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000203_RISK_02,FUND_SYNTH_000203,,,,fund_total,base_fund,,2013-12-31,,,terms.risk_factor,Synthetic valuation policy risk,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000203_SPEC_01,FUND_SYNTH_000203,,,,fund_total,base_fund,,2013-12-31,,,terms.special_term,Synthetic advisory committee right,An advisory committee reviews conflicts and valuation policy each quarter.,An advisory committee reviews conflicts and valuation policy each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000203_SPEC_02,FUND_SYNTH_000203,,,,fund_total,base_fund,,2013-12-31,,,terms.special_term,Synthetic key person suspension,Departure of two named principals suspends the investment period.,Departure of two named principals suspends the investment period.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000204_RISK_01,FUND_SYNTH_000204,,,,fund_total,base_fund,,2015-09-30,,,terms.risk_factor,Synthetic concentration risk,Portfolio concentration can increase valuation volatility.,Portfolio concentration can increase valuation volatility.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000204_RISK_02,FUND_SYNTH_000204,,,,fund_total,base_fund,,2015-09-30,,,terms.risk_factor,Synthetic valuation policy risk,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000204_SPEC_01,FUND_SYNTH_000204,,,,fund_total,base_fund,,2015-09-30,,,terms.special_term,Synthetic advisory committee right,An advisory committee reviews conflicts and valuation policy each quarter.,An advisory committee reviews conflicts and valuation policy each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000204_SPEC_02,FUND_SYNTH_000204,,,,fund_total,base_fund,,2015-09-30,,,terms.special_term,Synthetic key person suspension,Departure of two named principals suspends the investment period.,Departure of two named principals suspends the investment period.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000205_RISK_01,FUND_SYNTH_000205,,,,fund_total,base_fund,,2014-12-31,,,terms.risk_factor,Synthetic concentration risk,Portfolio concentration can increase valuation volatility.,Portfolio concentration can increase valuation volatility.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000205_RISK_02,FUND_SYNTH_000205,,,,fund_total,base_fund,,2014-12-31,,,terms.risk_factor,Synthetic valuation policy risk,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000205_SPEC_01,FUND_SYNTH_000205,,,,fund_total,base_fund,,2014-12-31,,,terms.special_term,Synthetic advisory committee right,An advisory committee reviews conflicts and valuation policy each quarter.,An advisory committee reviews conflicts and valuation policy each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000205_SPEC_02,FUND_SYNTH_000205,,,,fund_total,base_fund,,2014-12-31,,,terms.special_term,Synthetic key person suspension,Departure of two named principals suspends the investment period.,Departure of two named principals suspends the investment period.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000206_RISK_01,FUND_SYNTH_000206,,,,fund_total,base_fund,,2019-12-31,,,terms.risk_factor,Synthetic concentration risk,Portfolio concentration can increase valuation volatility.,Portfolio concentration can increase valuation volatility.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000206_RISK_02,FUND_SYNTH_000206,,,,fund_total,base_fund,,2019-12-31,,,terms.risk_factor,Synthetic valuation policy risk,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000206_SPEC_01,FUND_SYNTH_000206,,,,fund_total,base_fund,,2019-12-31,,,terms.special_term,Synthetic advisory committee right,An advisory committee reviews conflicts and valuation policy each quarter.,An advisory committee reviews conflicts and valuation policy each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000206_SPEC_02,FUND_SYNTH_000206,,,,fund_total,base_fund,,2019-12-31,,,terms.special_term,Synthetic key person suspension,Departure of two named principals suspends the investment period.,Departure of two named principals suspends the investment period.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000207_RISK_01,FUND_SYNTH_000207,,,,fund_total,base_fund,,2022-03-31,,,terms.risk_factor,Synthetic concentration risk,Portfolio concentration can increase valuation volatility.,Portfolio concentration can increase valuation volatility.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000207_RISK_02,FUND_SYNTH_000207,,,,fund_total,base_fund,,2022-03-31,,,terms.risk_factor,Synthetic valuation policy risk,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000207_SPEC_01,FUND_SYNTH_000207,,,,fund_total,base_fund,,2022-03-31,,,terms.special_term,Synthetic advisory committee right,An advisory committee reviews conflicts and valuation policy each quarter.,An advisory committee reviews conflicts and valuation policy each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000207_SPEC_02,FUND_SYNTH_000207,,,,fund_total,base_fund,,2022-03-31,,,terms.special_term,Synthetic key person suspension,Departure of two named principals suspends the investment period.,Departure of two named principals suspends the investment period.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000208_LP_SYNTH_000208_01_SPECIAL_01,FUND_SYNTH_000208,LP_SYNTH_000208_01,Synthetic Institutional LP 0208-01,,lp_position,lp_override,FT_FUND_SYNTH_000208_V1,2019-03-31,,,terms.special_term,Synthetic fee discount,The LP receives a 25 basis point management-fee discount.,The LP receives a 25 basis point management-fee discount.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000208_LP_SYNTH_000208_02_SPECIAL_01,FUND_SYNTH_000208,LP_SYNTH_000208_02,Synthetic Institutional LP 0208-02,,lp_position,lp_override,FT_FUND_SYNTH_000208_V1,2019-03-31,,,terms.special_term,Synthetic fee discount,The LP receives a 50 basis point management-fee discount.,The LP receives a 50 basis point management-fee discount.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000208_RISK_01,FUND_SYNTH_000208,,,,fund_total,base_fund,,2019-03-31,,,terms.risk_factor,Synthetic concentration risk,Portfolio concentration can increase valuation volatility.,Portfolio concentration can increase valuation volatility.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000208_RISK_02,FUND_SYNTH_000208,,,,fund_total,base_fund,,2019-03-31,,,terms.risk_factor,Synthetic valuation policy risk,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000208_SPEC_01,FUND_SYNTH_000208,,,,fund_total,base_fund,,2019-03-31,,,terms.special_term,Synthetic advisory committee right,An advisory committee reviews conflicts and valuation policy each quarter.,An advisory committee reviews conflicts and valuation policy each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000208_SPEC_02,FUND_SYNTH_000208,,,,fund_total,base_fund,,2019-03-31,,,terms.special_term,Synthetic key person suspension,Departure of two named principals suspends the investment period.,Departure of two named principals suspends the investment period.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000209_RISK_01,FUND_SYNTH_000209,,,,fund_total,base_fund,,2018-12-31,,,terms.risk_factor,Synthetic concentration risk,Portfolio concentration can increase valuation volatility.,Portfolio concentration can increase valuation volatility.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000209_RISK_02,FUND_SYNTH_000209,,,,fund_total,base_fund,,2018-12-31,,,terms.risk_factor,Synthetic valuation policy risk,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000209_SPEC_01,FUND_SYNTH_000209,,,,fund_total,base_fund,,2018-12-31,,,terms.special_term,Synthetic advisory committee right,An advisory committee reviews conflicts and valuation policy each quarter.,An advisory committee reviews conflicts and valuation policy each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000209_SPEC_02,FUND_SYNTH_000209,,,,fund_total,base_fund,,2018-12-31,,,terms.special_term,Synthetic key person suspension,Departure of two named principals suspends the investment period.,Departure of two named principals suspends the investment period.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000210_RISK_01,FUND_SYNTH_000210,,,,fund_total,base_fund,,2013-09-30,,,terms.risk_factor,Synthetic concentration risk,Portfolio concentration can increase valuation volatility.,Portfolio concentration can increase valuation volatility.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000210_RISK_02,FUND_SYNTH_000210,,,,fund_total,base_fund,,2013-09-30,,,terms.risk_factor,Synthetic valuation policy risk,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000210_SPEC_01,FUND_SYNTH_000210,,,,fund_total,base_fund,,2013-09-30,,,terms.special_term,Synthetic advisory committee right,An advisory committee reviews conflicts and valuation policy each quarter.,An advisory committee reviews conflicts and valuation policy each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000210_SPEC_02,FUND_SYNTH_000210,,,,fund_total,base_fund,,2013-09-30,,,terms.special_term,Synthetic key person suspension,Departure of two named principals suspends the investment period.,Departure of two named principals suspends the investment period.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000211_RISK_01,FUND_SYNTH_000211,,,,fund_total,base_fund,,2025-06-30,,,terms.risk_factor,Synthetic concentration risk,Portfolio concentration can increase valuation volatility.,Portfolio concentration can increase valuation volatility.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000211_RISK_02,FUND_SYNTH_000211,,,,fund_total,base_fund,,2025-06-30,,,terms.risk_factor,Synthetic valuation policy risk,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000211_SPEC_01,FUND_SYNTH_000211,,,,fund_total,base_fund,,2025-06-30,,,terms.special_term,Synthetic advisory committee right,An advisory committee reviews conflicts and valuation policy each quarter.,An advisory committee reviews conflicts and valuation policy each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000211_SPEC_02,FUND_SYNTH_000211,,,,fund_total,base_fund,,2025-06-30,,,terms.special_term,Synthetic key person suspension,Departure of two named principals suspends the investment period.,Departure of two named principals suspends the investment period.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000212_RISK_01,FUND_SYNTH_000212,,,,fund_total,base_fund,,2018-06-30,,,terms.risk_factor,Synthetic concentration risk,Portfolio concentration can increase valuation volatility.,Portfolio concentration can increase valuation volatility.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000212_RISK_02,FUND_SYNTH_000212,,,,fund_total,base_fund,,2018-06-30,,,terms.risk_factor,Synthetic valuation policy risk,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000212_SPEC_01,FUND_SYNTH_000212,,,,fund_total,base_fund,,2018-06-30,,,terms.special_term,Synthetic advisory committee right,An advisory committee reviews conflicts and valuation policy each quarter.,An advisory committee reviews conflicts and valuation policy each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000212_SPEC_02,FUND_SYNTH_000212,,,,fund_total,base_fund,,2018-06-30,,,terms.special_term,Synthetic key person suspension,Departure of two named principals suspends the investment period.,Departure of two named principals suspends the investment period.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000213_RISK_01,FUND_SYNTH_000213,,,,fund_total,base_fund,,2017-03-31,,,terms.risk_factor,Synthetic concentration risk,Portfolio concentration can increase valuation volatility.,Portfolio concentration can increase valuation volatility.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000213_RISK_02,FUND_SYNTH_000213,,,,fund_total,base_fund,,2017-03-31,,,terms.risk_factor,Synthetic valuation policy risk,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000213_SPEC_01,FUND_SYNTH_000213,,,,fund_total,base_fund,,2017-03-31,,,terms.special_term,Synthetic advisory committee right,An advisory committee reviews conflicts and valuation policy each quarter.,An advisory committee reviews conflicts and valuation policy each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000213_SPEC_02,FUND_SYNTH_000213,,,,fund_total,base_fund,,2017-03-31,,,terms.special_term,Synthetic key person suspension,Departure of two named principals suspends the investment period.,Departure of two named principals suspends the investment period.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000214_RISK_01,FUND_SYNTH_000214,,,,fund_total,base_fund,,2013-06-30,,,terms.risk_factor,Synthetic concentration risk,Portfolio concentration can increase valuation volatility.,Portfolio concentration can increase valuation volatility.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000214_RISK_02,FUND_SYNTH_000214,,,,fund_total,base_fund,,2013-06-30,,,terms.risk_factor,Synthetic valuation policy risk,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000214_SPEC_01,FUND_SYNTH_000214,,,,fund_total,base_fund,,2013-06-30,,,terms.special_term,Synthetic advisory committee right,An advisory committee reviews conflicts and valuation policy each quarter.,An advisory committee reviews conflicts and valuation policy each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000214_SPEC_02,FUND_SYNTH_000214,,,,fund_total,base_fund,,2013-06-30,,,terms.special_term,Synthetic key person suspension,Departure of two named principals suspends the investment period.,Departure of two named principals suspends the investment period.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000215_RISK_01,FUND_SYNTH_000215,,,,fund_total,base_fund,,2014-12-31,,,terms.risk_factor,Synthetic concentration risk,Portfolio concentration can increase valuation volatility.,Portfolio concentration can increase valuation volatility.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000215_RISK_02,FUND_SYNTH_000215,,,,fund_total,base_fund,,2014-12-31,,,terms.risk_factor,Synthetic valuation policy risk,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,Unquoted holdings carry a valuation estimate the manager reviews each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000215_SPEC_01,FUND_SYNTH_000215,,,,fund_total,base_fund,,2014-12-31,,,terms.special_term,Synthetic advisory committee right,An advisory committee reviews conflicts and valuation policy each quarter.,An advisory committee reviews conflicts and valuation policy each quarter.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000215_SPEC_02,FUND_SYNTH_000215,,,,fund_total,base_fund,,2014-12-31,,,terms.special_term,Synthetic key person suspension,Departure of two named principals suspends the investment period.,Departure of two named principals suspends the investment period.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FTC_FUND_SYNTH_000216_LP_SYNTH_000216_01_SPECIAL_01,FUND_SYNTH_000216,LP_SYNTH_000216_01,Synthetic Institutional LP 0216-01,,lp_position,lp_override,FT_FUND_SYNTH_000216_V1,2021-12-31,,,terms.special_term,Synthetic fee discount,The LP receives a 25 basis point management-fee discount.,The LP receives a 25 basis point management-fee discount.,,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
