wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,beginning_capital,ending_capital,cash,total_assets,total_liabilities,net_assets,partners_capital,net_investment_income,investment_fair_value,investment_cost,fund_expense,interest_expense,realized_gain_loss,unrealized_gain_loss,commitment,paid_in_capital,contribution,distribution,unfunded_commitment,management_fee,observation_ids,observation_count,unparsed_values,scale_note,collision_note
8436ab5194895e6a23e7,SRC152,01-financials,Financials,909bc941347a6235e970,2,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Total investments by fair value level,1,2017,reporting_entity,0d084903e39c50672a34,PLAN_0053,Total investments by fair value level,Total investments by fair value level,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,22470579,,,,,,,,,,,,4c373e34559603924210,1,,,
32bcc3624770a1b0d93d,SRC152,01-financials,Financials,909bc941347a6235e970,2,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Total investments by fair value level,1,Level 1,reporting_entity,0d084903e39c50672a34,PLAN_0053,Total investments by fair value level,Total investments by fair value level,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,18522333,,,,,,,,,,,,b14a62aa60e01a11df93,1,,,
de3f1766bf4ee6b8fcfb,SRC152,01-financials,Financials,909bc941347a6235e970,2,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Total investments by fair value level,1,Level 2,reporting_entity,0d084903e39c50672a34,PLAN_0053,Total investments by fair value level,Total investments by fair value level,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,3404407,,,,,,,,,,,,f6acd46e916f6d0b3fdf,1,,,
8da2581332e6d2f52ec4,SRC152,01-financials,Financials,909bc941347a6235e970,2,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Total investments by fair value level,1,Level 3,reporting_entity,0d084903e39c50672a34,PLAN_0053,Total investments by fair value level,Total investments by fair value level,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,543839,,,,,,,,,,,,dd632cc865635fb8410a,1,,,
c510cd001e0ab066a78a,SRC152,01-financials,Financials,909bc941347a6235e970,2,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Total investments measured at fair value,1,,reporting_entity,c262823ff9c0dc64b236,PLAN_0054,Total investments measured at fair value,Total investments measured at fair value,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,52183143,,,,,,,,,,,,83bae0112faf6afdedbd,1,,,
716e2a2b3cd293f2f481,SRC152,01-financials,Financials,909bc941347a6235e970,2,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Total investments measured at the NAV,1,,reporting_entity,a36755fddfd57f426f08,PLAN_0055,Total investments measured at the NAV,Total investments measured at the NAV,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,29712564,,,,,,,,,,,,ad44a31de7e18b45437e,1,,,
a4433be3b2fc62c1069a,SRC152,01-financials,Financials,909bc941347a6235e970,2,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Total return type swaps,1,2017,asset_class,d49aa66e5e00c696860a,,Total return type swaps,,,Investment derivative instruments,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,-2413,,,,,,,,,,,,f8562f0c40b33e48ebc0,1,,,
c31bb179d598b0687ba1,SRC152,01-financials,Financials,909bc941347a6235e970,2,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Total return type swaps,1,Level 1,asset_class,d49aa66e5e00c696860a,,Total return type swaps,,,Investment derivative instruments,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,-2413,,,,,,,,,,,,8fe17a23ced840cb4842,1,,,
367f2f66c238a81af376,SRC152,01-financials,Financials,909bc941347a6235e970,2,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,U.S. government and agency obligations,1,2017,asset_class,b0d31315f7487e962f32,,U.S. government and agency obligations,,,Fixed income,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,1073883,,,,,,,,,,,,215010f85e69e9bd9098,1,,,
e55c3265521e473e1b14,SRC152,01-financials,Financials,909bc941347a6235e970,2,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,U.S. government and agency obligations,1,Level 1,asset_class,b0d31315f7487e962f32,,U.S. government and agency obligations,,,Fixed income,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,1073883,,,,,,,,,,,,cdf8080b132ec9b00d5a,1,,,
cadd0e683fa425f968d0,SRC152,01-financials,Financials,909bc941347a6235e970,2,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Venture capital,1,,asset_class,b23d63f14630cf6b17c1,,Venture capital,,,Alternative investments,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,985995,,,,,,,,,,,,c96708b5e4ded2e7b247,1,,,
238ba8919e695836e2ad,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Collective trust funds,1,,asset_class,c997a4b778b99776e0fb,,Collective trust funds,,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,12143184,,,,,,,,,,,,59d73e5bd1cf90d88816,1,,,
22e2479eb12125fc5411,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Directly-owned real estate,1,2016,asset_class,6c3c0ac2e39ca91ca04f,,Directly-owned real estate,,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,330599,,,,,,,,,,,,e5f623cf9729b329efaf,1,,,
da8b7a1b7a4e083511d2,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Directly-owned real estate,1,Level 1,asset_class,6c3c0ac2e39ca91ca04f,,Directly-owned real estate,,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,-132000,,,,,,,,,,,,a561e1532bab3ff8d0df,1,,,
8901f73741e4527011fd,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Directly-owned real estate,1,Level 3,asset_class,6c3c0ac2e39ca91ca04f,,Directly-owned real estate,,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,462599,,,,,,,,,,,,4b8e360cf2fcac8afc19,1,,,
852f92a8f7e12c26c219,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Domestic asset-backed and mortgage-backed securities,1,2016,asset_class,8f90d3bec9249c330168,,Domestic asset-backed and mortgage-backed securities,,,Fixed income,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,1450885,,,,,,,,,,,,c5667b92f50e3f1f18b4,1,,,
2c05c028c8215650400d,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Domestic asset-backed and mortgage-backed securities,1,Level 2,asset_class,8f90d3bec9249c330168,,Domestic asset-backed and mortgage-backed securities,,,Fixed income,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,1450885,,,,,,,,,,,,36d6d2cc2b32778cea2c,1,,,
56d97472b8491ea62cdd,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Domestic common and preferred stock,1,2016,asset_class,d27179f63862e56038c0,,Domestic common and preferred stock,,,Common and preferred stock,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,5331356,,,,,,,,,,,,13fa4be5f41815ac3e14,1,,,
336818743dc305f5210a,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Domestic common and preferred stock,1,Level 1,asset_class,d27179f63862e56038c0,,Domestic common and preferred stock,,,Common and preferred stock,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,5329831,,,,,,,,,,,,4e98a935c2e9774fa8af,1,,,
19fb7144f20bc03fa4bd,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Domestic common and preferred stock,1,Level 3,asset_class,d27179f63862e56038c0,,Domestic common and preferred stock,,,Common and preferred stock,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,1525,,,,,,,,,,,,d2fb598f197726031fe2,1,,,
fa7430dbd104f716b96d,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Domestic corporate and taxable municipal bonds,1,2016,asset_class,1de900a094005ae8e835,,Domestic corporate and taxable municipal bonds,,,Fixed income,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,1195561,,,,,,,,,,,,cf422b66330a8d553920,1,,,
6f2296047796bd9a4fb5,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Domestic corporate and taxable municipal bonds,1,Level 2,asset_class,1de900a094005ae8e835,,Domestic corporate and taxable municipal bonds,,,Fixed income,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,1195561,,,,,,,,,,,,4a6a60c88e194f5a4c39,1,,,
ce78ca5fdafab75d030e,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Equity real estate,1,,asset_class,1f773363a83c50253583,,Equity real estate,,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,4835469,,,,,,,,,,,,555f654acbf1f778e046,1,,,
3c4a5342b6016b2ab485,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Foreign exchange contracts,1,2016,asset_class,92746b980aa5e7cc50e3,,Foreign exchange contracts,,,Investment derivative instruments,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,-9932,,,,,,,,,,,,fe6fa0d05078e5cd73ef,1,,,
da09020a5a575f9a6c28,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Foreign exchange contracts,1,Level 1,asset_class,92746b980aa5e7cc50e3,,Foreign exchange contracts,,,Investment derivative instruments,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,-9932,,,,,,,,,,,,0879b413de0c932ebf70,1,,,
7fce6435cbbd16f606cd,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Futures,1,2016,asset_class,0cf85fad2a05f93a5b93,,Futures,,,Investment derivative instruments,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,32019,,,,,,,,,,,,09dea71976d63da58a03,1,,,
7520005a4968e4396bfb,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Futures,1,Level 1,asset_class,0cf85fad2a05f93a5b93,,Futures,,,Investment derivative instruments,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,32019,,,,,,,,,,,,4cdc8f36b169612fe321,1,,,
319569c98db9a71c126b,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,International common and preferred stock,1,2016,asset_class,952b78366c0123bbae81,,International common and preferred stock,,,Common and preferred stock,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,5124942,,,,,,,,,,,,6836ba979282f80d7bf4,1,,,
8c86b0917b461d0ac9ce,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,International common and preferred stock,1,Level 1,asset_class,952b78366c0123bbae81,,International common and preferred stock,,,Common and preferred stock,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,5124867,,,,,,,,,,,,356c0ed5801efda2f828,1,,,
177b11bd1606eec83009,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,International common and preferred stock,1,Level 3,asset_class,952b78366c0123bbae81,,International common and preferred stock,,,Common and preferred stock,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,75,,,,,,,,,,,,2a13eac2d7d4f4b21c34,1,,,
ee474e7d6f34ef4c75e4,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,International fixed income,1,2016,asset_class,e87cf640a8b7a799e469,,International fixed income,,,Fixed income,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,482171,,,,,,,,,,,,c43e46f9d1685e993cdb,1,,,
b8fa0f75517b4467c5d8,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,International fixed income,1,Level 2,asset_class,e87cf640a8b7a799e469,,International fixed income,,,Fixed income,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,481327,,,,,,,,,,,,a4e7394856c13c1e6e60,1,,,
0e47cc0013a2e19c12e5,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,International fixed income,1,Level 3,asset_class,e87cf640a8b7a799e469,,International fixed income,,,Fixed income,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,844,,,,,,,,,,,,d18190b3dce3ee38fd4c,1,,,
ac4ab8ead481b9173ef2,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,International short-term,1,2016,asset_class,27f296788b5169946657,,International short-term,,,Short term,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,106425,,,,,,,,,,,,91d3650fc1c56f7a2d8c,1,,,
0dcc639759cc4e5bf9c5,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,International short-term,1,Level 1,asset_class,27f296788b5169946657,,International short-term,,,Short term,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,105455,,,,,,,,,,,,1b2ddd70cc678daedd2e,1,,,
02880c8664cb8f4a1990,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,International short-term,1,Level 2,asset_class,27f296788b5169946657,,International short-term,,,Short term,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,970,,,,,,,,,,,,c9ba49450aefcc5c33f3,1,,,
214a14134d47999fea40,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Other domestic short-term,1,2016,asset_class,24ded05e8e0069f2c169,,Other domestic short-term,,,Short term,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,132603,,,,,,,,,,,,e4f9f3dd01b87d9ebe4e,1,,,
6579fae4fc42d87b7746,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Other domestic short-term,1,Level 1,asset_class,24ded05e8e0069f2c169,,Other domestic short-term,,,Short term,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,129859,,,,,,,,,,,,8ae756c60e41335dad2d,1,,,
ccb5c19c268edc3fee8e,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Other domestic short-term,1,Level 3,asset_class,24ded05e8e0069f2c169,,Other domestic short-term,,,Short term,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,2744,,,,,,,,,,,,3413d516a734fe3bfb75,1,,,
94894aa821f037f6b6ba,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,PSERS Short-Term Investment Fund,1,2016,fund,f1e0843451010928dc2d,FUND_0832,PSERS Short-Term Investment Fund,PSERS Short-Term Investment Fund,,Short term,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,4459476,,,,,,,,,,,,2a0b9148fc870bbec10a,1,,,
887a8f14947bb2a29ad5,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,PSERS Short-Term Investment Fund,1,Level 1,fund,f1e0843451010928dc2d,FUND_0832,PSERS Short-Term Investment Fund,PSERS Short-Term Investment Fund,,Short term,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,4459476,,,,,,,,,,,,41fca5e16f462fea75ff,1,,,
767365823be74fff021d,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Private equity,1,,asset_class,78cb52e04005cbd7b8c8,,Private equity,,,Alternative investments,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,5792265,,,,,,,,,,,,807117bb06ca99b395fc,1,,,
127cfc5b147153516059,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Special situations (Private debt),1,,asset_class,93ee60fe50d83a33eb20,,Special situations (Private debt),,,Alternative investments,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,4441297,,,,,,,,,,,,d87b15765d00c5fd47e2,1,,,
8da99eaf2ef3f05ab49b,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Total investment derivative instruments,1,2016,reporting_entity,1eb27489678e167f455f,PLAN_0052,Total investment derivative instruments,Total investment derivative instruments,,Investment derivative instruments,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,324408,,,,,,,,,,,,031a194c70230cbb9732,1,,,
60b6c27bbb6cf57ffff2,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Total investment derivative instruments,1,Level 1,reporting_entity,1eb27489678e167f455f,PLAN_0052,Total investment derivative instruments,Total investment derivative instruments,,Investment derivative instruments,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,324408,,,,,,,,,,,,8790fc4209182263e651,1,,,
535c251c4af3b6cb2d7e,SRC152,01-financials,Financials,345e0eccbd0fa5a54a98,3,Notes to Financial Statements (continued),Investments and Derivative Instruments Measured at Fair Value,Total investments by fair value level,1,2016,reporting_entity,0d084903e39c50672a34,PLAN_0053,Total investments by fair value level,Total investments by fair value level,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,19537914,,,,,,,,,,,,707175ca8a731a9df51d,1,,,
