wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_structure_type,source_section,source_table,definition_keys,definition_text,applies_to,evidence_quote,observation_ids,observation_count
b7ff83e757718201fcbe,SRC421,05-fund-legal-docs,PPM,297ce48962f38e633bdf,4,NARRATIVE,PROSPECTUS,PROSPECTUS,DISTRIBUTOR_P4,"Apollo Global Securities, LLC",,"Apollo Global Securities, LLC (the “Distributor”) acts as principal underwriter for the Fund’s Shares and serves in that capacity on a reasonable best efforts basis, subject to various conditions.",24f28642a09535b29043,1
a4885c9f4e74c95c05c7,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,1940_ACT_P6,"Investment Company Act of 1940, as amended",,"Company Act of 1940, as amended (the “1940 Act”), as a non-diversified, closed-",1e253393c297dd7d1f5a,1
a54bc7ad6e23b5be4c6a,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,ACCREDITED_INVESTORS_P6,investors that are accredited investors as defined in Section 501(a) of Regulation D,,"are “accredited investors,” as defined in Section 501(a) of Regulation D under the",fc39e441790a8f58b0ae,1
dacc32a44327bc5667c5,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,ADVISERS_ACT_P6,"Investment Advisers Act of 1940, as amended",,"under the Investment Advisers Act of 1940, as amended (the “Advisers Act”),",5d72ce0ba94e7797b08d,1
0b532ea0e230b6407a78,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,ADVISER_P6,"Apollo S3 RIC Management, L.P., an investment adviser registered with the SEC under the Investment Advisers Act of 1940, as amended, will serve as the Fund's investment adviser",,"Apollo S3 RIC Management, L.P., an investment adviser registered with the SEC ........................................................................... under the Investment Advisers Act of 1940, as amended (the “Advisers Act”), will serve as the Fund’s investment adviser.",d9f3cb748382716e5149,1
81f7554d04411a279008,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,APOLLO_P6,"Apollo Global Management, Inc. and its consolidated subsidiaries",,"The Adviser is an affiliate of Apollo Global Management, Inc. and its consolidated subsidiaries (“Apollo”).",c598adbb77309207a3ea,1
7a2824eb0b982433937b,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,BOARD_P6,Fund’s Board of Trustees,,Fund’s Board of Trustees (the “Board” and each member of the,390e95f7a96560da076e,1
1fe249b17d56ec364906,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,DECLARATION_OF_TRUST_P6,the agreement and declaration of trust of the Fund,,agreement and declaration of trust of the Fund (the “Declaration of,83de192a3bf0dc45bbd8,1
b675bddfe285b3bf0857,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,FUND_P6,"is a Delaware statutory trust that is registered under the Investment Company Act of 1940, as amended (the “1940 Act”), as a non-diversified, closed-end management investment company with limited operating history.",,Apollo S3 Private Markets Fund (the “Fund”).,c886882170523d473d5e,1
bdb9c0a212ffc8551f70,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,INDEPENDENT_TRUSTEES_P6,Trustees who are not interested persons of the Fund,,of whom are not “interested persons” (as defined in the 1940 Act) of the Fund (“Independent Trustees”).,b35a358420955234765d,1
35212997e4ea80bc8e15,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,INTERESTED_PERSONS_P6,interested persons as defined in the 1940 Act,,whom are not “interested persons” (as defined in the 1940 Act) of the Fund,d1ea69e057213605755d,1
11d05423967d15e117f6,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,PORTFOLIO_FUNDS_P6,private markets funds managed by various unaffiliated asset managers,,private markets funds managed by various unaffiliated asset managers (“Portfolio Funds”) acquired in,9b4c35bd9d5b8b9bec51,1
53f1bc945ea7af1a2351,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,PRIVATE_MARKET_INVESTMENTS_P6,"private equity, private credit and other private assets",,"private equity, private credit and other private assets (collectively, “private",5ae400ac6a54c11d0586,1
1cb28383269cd03953d6,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,SECURITIES_ACT_P6,"Securities Act of 1933, as amended",,"Securities Act of 1933, as amended (the “Securities Act”).",25bedca4c0094529aae9,1
07aa0300bcfd0c54c197,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,SEC_P6,U.S. Securities and Exchange Commission,,U.S. Securities and Exchange Commission (the “SEC”),323a849b33256bbf3fbb,1
34639ba23409ad345702,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,SHARES_P6,Shares of beneficial interest in the Fund,,The Fund will sell its Shares of beneficial interest (“Shares”) only to eligible investors that,68d4c323c2d8670bbc02,1
da083fd205e536e2ab56,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,TRADITIONAL_SECONDARY_INVESTMENTS_P6,investments in these Portfolio Funds acquired in privately negotiated transactions from pre-existing investors in these Portfolio Funds,,"these Portfolio Funds (“Traditional Secondary Investments”), and/or (b) investments in existing private investments",d7e0300a99ed522c2c07,1
160d5793be3a77bbb704,SRC421,05-fund-legal-docs,PPM,deb9cb07838ccd01637b,6,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,TRUSTEE_P6,each member of the Board,,"the “Board” and each member of the Board a “Trustee”),",0ec005c0367dd2c2da58,1
bdfdfe5b6a252380ee30,SRC421,05-fund-legal-docs,PPM,4f5e115112f1ab36cf05,7,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,CO_INVESTMENTS_P7,"direct or indirect investments in the equity and/or credit of private companies, alongside private market funds and/or other private market firms",,private market firms (“Co-Investments”); and (iii) primary investments,db16a20f586b11d16519,1
edc464782f2cf5cd468d,SRC421,05-fund-legal-docs,PPM,4f5e115112f1ab36cf05,7,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,LIQUID_ASSETS_P7,"cash and/or cash equivalents, liquid fixed income securities and other credit instruments, and other investment companies, including money market funds and ETFs",,"portfolio of liquid assets (“Liquid Assets”),",c9c352b37ebcda4be2a0,1
f5b041181dc5e29101be,SRC421,05-fund-legal-docs,PPM,4f5e115112f1ab36cf05,7,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,NON_TRADITIONAL_SECONDARY_INVESTMENTS_P7,"investments in existing private investments and/or assets of or from a Portfolio Fund(s), often requiring a bespoke structure that may include the creation of new vehicles or securities",,creation of new vehicles or securities (“Non-Traditional Secondary Investments”,14233e2f7d9166cfd6c2,1
fedc47165b2a5dbf5d9d,SRC421,05-fund-legal-docs,PPM,4f5e115112f1ab36cf05,7,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,PRIMARIES_P7,Primary Investments,,Portfolio Funds (“Primary Investments” or “Primaries”).,5db3debf18ae64b20c9b,1
d535d09ec3dbb52ed37d,SRC421,05-fund-legal-docs,PPM,4f5e115112f1ab36cf05,7,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,PRIMARY_INVESTMENTS_P7,primary investments in newly formed Portfolio Funds,,primary investments in newly formed Portfolio Funds (“Primary Investments” or “Primaries”).,b45a5463c3d56eb87048,1
a9fb1dfc80f2a1619b83,SRC421,05-fund-legal-docs,PPM,4f5e115112f1ab36cf05,7,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,SECONDARIES_P7,Secondary Investments,,“Secondary Investments” or “Secondaries”);,a54898a6c4db900358ce,1
53e50aeaa81fbe8ef709,SRC421,05-fund-legal-docs,PPM,4f5e115112f1ab36cf05,7,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,SECONDARY_INVESTMENTS_P7,Traditional Secondary Investments and Non-Traditional Secondary Investments,,"and, together with Traditional Secondary Investments, “Secondary Investments”",534f3da32b861a01213f,1
67fc8fb9cb9bbf59de9c,SRC421,05-fund-legal-docs,PPM,4c018469ef23a6b04a3c,8,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,OVER_COMMIT_P8,making commitments to private market investments in an aggregate amount that exceeds the total amounts invested by Shareholders in the Fund at the time of such commitment,,"This may result in the Fund making commitments to private market investments in an aggregate amount that exceeds the total amounts invested by Shareholders in the Fund at the time of such commitment (i.e., to “over-commit”).",601d8c37c46ee81d59b0,1
df71a3f964367b48b7eb,SRC421,05-fund-legal-docs,PPM,4c018469ef23a6b04a3c,8,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,PRIVATE_CREDIT_INVESTMENTS_P8,privately placed debt securities and other yield-oriented investments,,other securities and instruments issued in transactions exempt from the registration requirements of the Securities Act (“Private Credit Investments”).,76ed6e0415481f2b1b2a,1
3c015a4d6cfb6cf1da5a,SRC421,05-fund-legal-docs,PPM,4c018469ef23a6b04a3c,8,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,RIC_P8,regulated investment company,,requirements to qualify as a regulated investment company (a “RIC”) or for the purpose of facilitating its use of permitted borrowings.,7b19b04d615e82ef1a0f,1
22f10015fad93cd49cf3,SRC421,05-fund-legal-docs,PPM,4c018469ef23a6b04a3c,8,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,SHAREHOLDERS_P8,members of the Fund who hold Shares,,the repurchase of Shares through periodic tenders by members of the Fund (“Shareholders”),2db82bc4654fb38433fe,1
633619405091e62493ab,SRC421,05-fund-legal-docs,PPM,4c018469ef23a6b04a3c,8,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,SUBSIDIARIES_P8,wholly-owned subsidiaries,,"through one or more wholly-owned subsidiaries (each, a “Subsidiary” and collectively, the “Subsidiaries”).",8ca795d66f99a87ebb98,1
752008a4668d976a9a98,SRC421,05-fund-legal-docs,PPM,4c018469ef23a6b04a3c,8,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,SUBSIDIARY_P8,one wholly-owned subsidiary,,"through one or more wholly-owned subsidiaries (each, a “Subsidiary” and collectively, the “Subsidiaries”).",978acda19264b976c71f,1
9e14b3bbb34e238d3334,SRC421,05-fund-legal-docs,PPM,be21b1f50658336c0124,19,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,APOLLO_EMPLOYEES_P19,employees of Apollo and its affiliates,,Trustees of the Fund and employees of Apollo and its affiliates (“Apollo,a4a33d2c7c97dfb28dee,1
823f984ea3aa9628e2b0,SRC421,05-fund-legal-docs,PPM,be21b1f50658336c0124,19,NARRATIVE,SUMMARY OF OFFERING TERMS,SUMMARY OF OFFERING TERMS,DISTRIBUTOR_P19,"Apollo Global Securities, LLC acts as distributor for the Shares and serves in that capacity on a reasonable best efforts basis, subject to various conditions.",,"Apollo Global Securities, LLC acts as distributor for the Shares (the",ed47812089e85d19af01,1
