observation_id,document_id,route,canonical_doc_type,product_tier,page_id,source_page,source_structure_type,source_section,source_table,source_row_label,source_column_label,source_occurrence,record_family,metric_id,metric_category,metric_name,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,manager_alias_id,manager_entity_id,investor_alias_id,investor_entity_id,portfolio_name,asset_class,strategy,geography,vintage_year,horizon,date_precision,as_of_date_raw,as_of_date,period_start_raw,period_start,period_end_raw,period_end,value_kind,value_raw,value_numeric,value_text,value_sign,currency,unit,unit_scale,unit_scale_multiplier,currency_scale_raw,term_category,basis_raw,condition_raw,evidence_quote,evidence_class,adjudication_status,source_agents,extractor_model,contract_version,notes
57a65db1bc6c3d75279e,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Starwood Capital Hospitality Fund I-2,Capital Commitment,1,fund_economics_observation,fund_economics_observation.commitment,commitment,Capital Commitment,fund,6fb5137c39b241ef7909,FUND_0913,Starwood Capital Hospitality Fund I-2,Starwood Capital Hospitality Fund I-2,"Starwood REIT Advisors, L.L.C.",,,,,,Real Estate,,,2006,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$50.0,50,,positive,USD,,millions,1000000,($ in millions),,,,2006Starwood Capital Hospitality Fund I-2 $50.0 $50.0 $46.5 $4.4 1.02x 0.23%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
7be56a6251947ab8bcfa,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Starwood Capital Hospitality Fund I-2,Fair Market Value,1,fund_economics_observation,fund_economics_observation.nav,nav,Fair Market Value,fund,6fb5137c39b241ef7909,FUND_0913,Starwood Capital Hospitality Fund I-2,Starwood Capital Hospitality Fund I-2,"Starwood REIT Advisors, L.L.C.",,,,,,Real Estate,,,2006,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$4.4,4.4,,positive,USD,,millions,1000000,($ in millions),,,,2006Starwood Capital Hospitality Fund I-2 $50.0 $50.0 $46.5 $4.4 1.02x 0.23%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
f7df638dba25832e9a41,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Starwood Capital Hospitality Fund I-2,IRR,1,fund_economics_observation,fund_economics_observation.irr,irr,IRR,fund,6fb5137c39b241ef7909,FUND_0913,Starwood Capital Hospitality Fund I-2,Starwood Capital Hospitality Fund I-2,"Starwood REIT Advisors, L.L.C.",,,,,,Real Estate,,,2006,,day,"Dec 31, 2024",2024-12-31,,,,,percent,0.23%,0.23,,positive,,%,absolute,1,,,,,2006Starwood Capital Hospitality Fund I-2 $50.0 $50.0 $46.5 $4.4 1.02x 0.23%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
55107f97332d06c1e75b,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Starwood Capital Hospitality Fund I-2,Total Capital Contributed,1,fund_economics_observation,fund_economics_observation.paid_in_capital,paid_in_capital,Total Capital Contributed,fund,6fb5137c39b241ef7909,FUND_0913,Starwood Capital Hospitality Fund I-2,Starwood Capital Hospitality Fund I-2,"Starwood REIT Advisors, L.L.C.",,,,,,Real Estate,,,2006,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$50.0,50,,positive,USD,,millions,1000000,($ in millions),,,,2006Starwood Capital Hospitality Fund I-2 $50.0 $50.0 $46.5 $4.4 1.02x 0.23%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
6ab190aa469bf1e3cb59,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Starwood Capital Hospitality Fund I-2,Total Capital Distributed,1,fund_economics_observation,fund_economics_observation.distribution,distribution,Total Capital Distributed,fund,6fb5137c39b241ef7909,FUND_0913,Starwood Capital Hospitality Fund I-2,Starwood Capital Hospitality Fund I-2,"Starwood REIT Advisors, L.L.C.",,,,,,Real Estate,,,2006,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$46.5,46.5,,positive,USD,,millions,1000000,($ in millions),,,,2006Starwood Capital Hospitality Fund I-2 $50.0 $50.0 $46.5 $4.4 1.02x 0.23%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
a732b56c6c063bbde73c,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Starwood Capital Hospitality Fund I-2,Total Value Multiple,1,fund_economics_observation,fund_economics_observation.tvpi,tvpi,Total Value Multiple,fund,6fb5137c39b241ef7909,FUND_0913,Starwood Capital Hospitality Fund I-2,Starwood Capital Hospitality Fund I-2,"Starwood REIT Advisors, L.L.C.",,,,,,Real Estate,,,2006,,day,"Dec 31, 2024",2024-12-31,,,,,multiple,1.02x,1.02,,positive,,x,absolute,1,,,,,2006Starwood Capital Hospitality Fund I-2 $50.0 $50.0 $46.5 $4.4 1.02x 0.23%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
84eb5bdf6382bfc02d66,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Timber,Capital Commitment,1,fund_economics_observation,fund_economics_observation.commitment,commitment,Capital Commitment,fund,6a41f1207a6908d8e2f3,FUND_0961,Timber,Timber,,,,,,,Real Estate,,,1991,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$46.5,46.5,,positive,USD,,millions,1000000,($ in millions),,,,1991Timber $46.5 $57.5 $68.0 $0.0 1.18x 2.29%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
835e467aaf4b216314e0,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Timber,Fair Market Value,1,fund_economics_observation,fund_economics_observation.nav,nav,Fair Market Value,fund,6a41f1207a6908d8e2f3,FUND_0961,Timber,Timber,,,,,,,Real Estate,,,1991,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$0.0,0,,positive,USD,,millions,1000000,($ in millions),,,,1991Timber $46.5 $57.5 $68.0 $0.0 1.18x 2.29%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
27cc8086671d9115ed26,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Timber,IRR,1,fund_economics_observation,fund_economics_observation.irr,irr,IRR,fund,6a41f1207a6908d8e2f3,FUND_0961,Timber,Timber,,,,,,,Real Estate,,,1991,,day,"Dec 31, 2024",2024-12-31,,,,,percent,2.29%,2.29,,positive,,%,absolute,1,,,,,1991Timber $46.5 $57.5 $68.0 $0.0 1.18x 2.29%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
12efc4c675369e498dff,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Timber,Total Capital Contributed,1,fund_economics_observation,fund_economics_observation.paid_in_capital,paid_in_capital,Total Capital Contributed,fund,6a41f1207a6908d8e2f3,FUND_0961,Timber,Timber,,,,,,,Real Estate,,,1991,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$57.5,57.5,,positive,USD,,millions,1000000,($ in millions),,,,1991Timber $46.5 $57.5 $68.0 $0.0 1.18x 2.29%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
38bb7e40b89beae5af9b,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Timber,Total Capital Distributed,1,fund_economics_observation,fund_economics_observation.distribution,distribution,Total Capital Distributed,fund,6a41f1207a6908d8e2f3,FUND_0961,Timber,Timber,,,,,,,Real Estate,,,1991,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$68.0,68,,positive,USD,,millions,1000000,($ in millions),,,,1991Timber $46.5 $57.5 $68.0 $0.0 1.18x 2.29%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
72e81d528e2a35e7d38d,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Timber,Total Value Multiple,1,fund_economics_observation,fund_economics_observation.tvpi,tvpi,Total Value Multiple,fund,6a41f1207a6908d8e2f3,FUND_0961,Timber,Timber,,,,,,,Real Estate,,,1991,,day,"Dec 31, 2024",2024-12-31,,,,,multiple,1.18x,1.18,,positive,,x,absolute,1,,,,,1991Timber $46.5 $57.5 $68.0 $0.0 1.18x 2.29%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
92ed6cacd1c25bbdef6f,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,TransEuropean I,Capital Commitment,1,fund_economics_observation,fund_economics_observation.commitment,commitment,Capital Commitment,fund,ac34bfeab3f5e49737d8,FUND_0971,TransEuropean I,TransEuropean I,,,,,,,Real Estate,,,1991,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$15.4,15.4,,positive,USD,,millions,1000000,($ in millions),,,,1991TransEuropean I $15.4 $16.4 $25.0 $0.0 1.53x 6.83%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
c41c789a6085174940ee,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,TransEuropean I,Fair Market Value,1,fund_economics_observation,fund_economics_observation.nav,nav,Fair Market Value,fund,ac34bfeab3f5e49737d8,FUND_0971,TransEuropean I,TransEuropean I,,,,,,,Real Estate,,,1991,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$0.0,0,,positive,USD,,millions,1000000,($ in millions),,,,1991TransEuropean I $15.4 $16.4 $25.0 $0.0 1.53x 6.83%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
2d16f0eb92d8ef7ecdc9,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,TransEuropean I,IRR,1,fund_economics_observation,fund_economics_observation.irr,irr,IRR,fund,ac34bfeab3f5e49737d8,FUND_0971,TransEuropean I,TransEuropean I,,,,,,,Real Estate,,,1991,,day,"Dec 31, 2024",2024-12-31,,,,,percent,6.83%,6.83,,positive,,%,absolute,1,,,,,1991TransEuropean I $15.4 $16.4 $25.0 $0.0 1.53x 6.83%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
039d572b7d9eda6fa68e,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,TransEuropean I,Total Capital Contributed,1,fund_economics_observation,fund_economics_observation.paid_in_capital,paid_in_capital,Total Capital Contributed,fund,ac34bfeab3f5e49737d8,FUND_0971,TransEuropean I,TransEuropean I,,,,,,,Real Estate,,,1991,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$16.4,16.4,,positive,USD,,millions,1000000,($ in millions),,,,1991TransEuropean I $15.4 $16.4 $25.0 $0.0 1.53x 6.83%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
9aaa150fb88a28b2e964,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,TransEuropean I,Total Capital Distributed,1,fund_economics_observation,fund_economics_observation.distribution,distribution,Total Capital Distributed,fund,ac34bfeab3f5e49737d8,FUND_0971,TransEuropean I,TransEuropean I,,,,,,,Real Estate,,,1991,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$25.0,25,,positive,USD,,millions,1000000,($ in millions),,,,1991TransEuropean I $15.4 $16.4 $25.0 $0.0 1.53x 6.83%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
617f3e2406ece991a04b,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,TransEuropean I,Total Value Multiple,1,fund_economics_observation,fund_economics_observation.tvpi,tvpi,Total Value Multiple,fund,ac34bfeab3f5e49737d8,FUND_0971,TransEuropean I,TransEuropean I,,,,,,,Real Estate,,,1991,,day,"Dec 31, 2024",2024-12-31,,,,,multiple,1.53x,1.53,,positive,,x,absolute,1,,,,,1991TransEuropean I $15.4 $16.4 $25.0 $0.0 1.53x 6.83%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
1da0f4929a610b80a161,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Vornado Capital Partners L.P.,Capital Commitment,1,fund_economics_observation,fund_economics_observation.commitment,commitment,Capital Commitment,fund,9c3c1db8f0ea086fc09b,FUND_0989,Vornado Capital Partners L.P.,Vornado Capital Partners L.P.,Vornado Realty Trust,,,,,,Real Estate,,,2010,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$100.0,100,,positive,USD,,millions,1000000,($ in millions),,,,2010Vornado Capital Partners L.P. $100.0 $99.8 $99.2 $0.3 1x -0.13%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
997c842f88aa04d1aa40,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Vornado Capital Partners L.P.,Fair Market Value,1,fund_economics_observation,fund_economics_observation.nav,nav,Fair Market Value,fund,9c3c1db8f0ea086fc09b,FUND_0989,Vornado Capital Partners L.P.,Vornado Capital Partners L.P.,Vornado Realty Trust,,,,,,Real Estate,,,2010,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$0.3,0.3,,positive,USD,,millions,1000000,($ in millions),,,,2010Vornado Capital Partners L.P. $100.0 $99.8 $99.2 $0.3 1x -0.13%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
e49173938e23ed468a56,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Vornado Capital Partners L.P.,IRR,1,fund_economics_observation,fund_economics_observation.irr,irr,IRR,fund,9c3c1db8f0ea086fc09b,FUND_0989,Vornado Capital Partners L.P.,Vornado Capital Partners L.P.,Vornado Realty Trust,,,,,,Real Estate,,,2010,,day,"Dec 31, 2024",2024-12-31,,,,,percent,-0.13%,-0.13,,negative,,%,absolute,1,,,,,2010Vornado Capital Partners L.P. $100.0 $99.8 $99.2 $0.3 1x -0.13%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
bf252886d976456a7fb0,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Vornado Capital Partners L.P.,Total Capital Contributed,1,fund_economics_observation,fund_economics_observation.paid_in_capital,paid_in_capital,Total Capital Contributed,fund,9c3c1db8f0ea086fc09b,FUND_0989,Vornado Capital Partners L.P.,Vornado Capital Partners L.P.,Vornado Realty Trust,,,,,,Real Estate,,,2010,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$99.8,99.8,,positive,USD,,millions,1000000,($ in millions),,,,2010Vornado Capital Partners L.P. $100.0 $99.8 $99.2 $0.3 1x -0.13%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
711231576a744ac5d42a,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Vornado Capital Partners L.P.,Total Capital Distributed,1,fund_economics_observation,fund_economics_observation.distribution,distribution,Total Capital Distributed,fund,9c3c1db8f0ea086fc09b,FUND_0989,Vornado Capital Partners L.P.,Vornado Capital Partners L.P.,Vornado Realty Trust,,,,,,Real Estate,,,2010,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$99.2,99.2,,positive,USD,,millions,1000000,($ in millions),,,,2010Vornado Capital Partners L.P. $100.0 $99.8 $99.2 $0.3 1x -0.13%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
e92b29a41593a69f511f,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Vornado Capital Partners L.P.,Total Value Multiple,1,fund_economics_observation,fund_economics_observation.tvpi,tvpi,Total Value Multiple,fund,9c3c1db8f0ea086fc09b,FUND_0989,Vornado Capital Partners L.P.,Vornado Capital Partners L.P.,Vornado Realty Trust,,,,,,Real Estate,,,2010,,day,"Dec 31, 2024",2024-12-31,,,,,multiple,1x,1,,positive,,x,absolute,1,,,,,2010Vornado Capital Partners L.P. $100.0 $99.8 $99.2 $0.3 1x -0.13%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
95b2243eafcf66a47330,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Waterton Residential Property Venture XI,Capital Commitment,1,fund_economics_observation,fund_economics_observation.commitment,commitment,Capital Commitment,fund,861a87340cea3c4f8ba7,FUND_1003,Waterton Residential Property Venture XI,Waterton Residential Property Venture XI,"Waterton Investment Adviser, L.L.C.",,,,,,Real Estate,,,2011,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$100.0,100,,positive,USD,,millions,1000000,($ in millions),,,,2011Waterton Residential Property Venture XI $100.0 $109.2 $198.0 $4.6 1.85x 20.11%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
4a5ec287fba00b4949d3,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Waterton Residential Property Venture XI,Fair Market Value,1,fund_economics_observation,fund_economics_observation.nav,nav,Fair Market Value,fund,861a87340cea3c4f8ba7,FUND_1003,Waterton Residential Property Venture XI,Waterton Residential Property Venture XI,"Waterton Investment Adviser, L.L.C.",,,,,,Real Estate,,,2011,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$4.6,4.6,,positive,USD,,millions,1000000,($ in millions),,,,2011Waterton Residential Property Venture XI $100.0 $109.2 $198.0 $4.6 1.85x 20.11%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
814ee97362645dde30d4,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Waterton Residential Property Venture XI,IRR,1,fund_economics_observation,fund_economics_observation.irr,irr,IRR,fund,861a87340cea3c4f8ba7,FUND_1003,Waterton Residential Property Venture XI,Waterton Residential Property Venture XI,"Waterton Investment Adviser, L.L.C.",,,,,,Real Estate,,,2011,,day,"Dec 31, 2024",2024-12-31,,,,,percent,20.11%,20.11,,positive,,%,absolute,1,,,,,2011Waterton Residential Property Venture XI $100.0 $109.2 $198.0 $4.6 1.85x 20.11%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
7a19759ea3b2a5ba8e5d,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Waterton Residential Property Venture XI,Total Capital Contributed,1,fund_economics_observation,fund_economics_observation.paid_in_capital,paid_in_capital,Total Capital Contributed,fund,861a87340cea3c4f8ba7,FUND_1003,Waterton Residential Property Venture XI,Waterton Residential Property Venture XI,"Waterton Investment Adviser, L.L.C.",,,,,,Real Estate,,,2011,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$109.2,109.2,,positive,USD,,millions,1000000,($ in millions),,,,2011Waterton Residential Property Venture XI $100.0 $109.2 $198.0 $4.6 1.85x 20.11%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
b246da8e9990d7a98cf0,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Waterton Residential Property Venture XI,Total Capital Distributed,1,fund_economics_observation,fund_economics_observation.distribution,distribution,Total Capital Distributed,fund,861a87340cea3c4f8ba7,FUND_1003,Waterton Residential Property Venture XI,Waterton Residential Property Venture XI,"Waterton Investment Adviser, L.L.C.",,,,,,Real Estate,,,2011,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$198.0,198,,positive,USD,,millions,1000000,($ in millions),,,,2011Waterton Residential Property Venture XI $100.0 $109.2 $198.0 $4.6 1.85x 20.11%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
c13c5fbe5edf9107877d,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Waterton Residential Property Venture XI,Total Value Multiple,1,fund_economics_observation,fund_economics_observation.tvpi,tvpi,Total Value Multiple,fund,861a87340cea3c4f8ba7,FUND_1003,Waterton Residential Property Venture XI,Waterton Residential Property Venture XI,"Waterton Investment Adviser, L.L.C.",,,,,,Real Estate,,,2011,,day,"Dec 31, 2024",2024-12-31,,,,,multiple,1.85x,1.85,,positive,,x,absolute,1,,,,,2011Waterton Residential Property Venture XI $100.0 $109.2 $198.0 $4.6 1.85x 20.11%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
879644c23b0dd915ffc4,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Westbrook I,Capital Commitment,1,fund_economics_observation,fund_economics_observation.commitment,commitment,Capital Commitment,fund,d335834a7d791df3467d,FUND_1010,Westbrook I,Westbrook I,Westbrook Partners,,,,,,Real Estate,,,1995,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$75.0,75,,positive,USD,,millions,1000000,($ in millions),,,,1995Westbrook I $75.0 $81.7 $177.1 $0.0 2.17x 26.50%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
3320232b6af189c72555,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Westbrook I,Fair Market Value,1,fund_economics_observation,fund_economics_observation.nav,nav,Fair Market Value,fund,d335834a7d791df3467d,FUND_1010,Westbrook I,Westbrook I,Westbrook Partners,,,,,,Real Estate,,,1995,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$0.0,0,,positive,USD,,millions,1000000,($ in millions),,,,1995Westbrook I $75.0 $81.7 $177.1 $0.0 2.17x 26.50%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
44e4d9c21060c4b76154,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Westbrook I,IRR,1,fund_economics_observation,fund_economics_observation.irr,irr,IRR,fund,d335834a7d791df3467d,FUND_1010,Westbrook I,Westbrook I,Westbrook Partners,,,,,,Real Estate,,,1995,,day,"Dec 31, 2024",2024-12-31,,,,,percent,26.50%,26.5,,positive,,%,absolute,1,,,,,1995Westbrook I $75.0 $81.7 $177.1 $0.0 2.17x 26.50%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
751c7953ca4930aef650,SRC058,02-performance,Performance,CORE,7cabc47efb72c4b097ed,1,TABLE,Real Estate Portfolio,Real Estate Portfolio,Westbrook I,Total Capital Contributed,1,fund_economics_observation,fund_economics_observation.paid_in_capital,paid_in_capital,Total Capital Contributed,fund,d335834a7d791df3467d,FUND_1010,Westbrook I,Westbrook I,Westbrook Partners,,,,,,Real Estate,,,1995,,day,"Dec 31, 2024",2024-12-31,,,,,currency,$81.7,81.7,,positive,USD,,millions,1000000,($ in millions),,,,1995Westbrook I $75.0 $81.7 $177.1 $0.0 2.17x 26.50%,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
