observation_id,document_id,source_page,pair_id,pair_status,a_row_number,b_row_number,difference_fields,resolution_decision,resolution_reason,adjudication_status,source_agents,source_sha256
b917dc96a16b80228fc8,SRC377,8,PAIR_6DFF2517A3FB59F3BD5D4E64,CONTEXT_CONFLICT,80,89,source_section|source_table|asset_class|currency_scale|metric_name,MERGE,"source_section takes the printed heading governing the table on that page. source_table takes the printed title in full, section number included. metric_name follows the table's shape: the rows are asset classes and the columns are the measures, so the metric is the leaf column header. B used the row label. currency_scale is copied verbatim with its parentheses as the page prints it, instead of B's normalised 'thousands'. asset_class comes from the bare 'Equities:'/'Debt:' heading rows, which print a label and no values and govern every row beneath them until the next such heading.",RESOLVED,A+B+ADJUDICATOR,2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988
ffec83f9eba7f6a44310,SRC377,8,PAIR_DD3BF88598F357B2FD407749,CONTEXT_CONFLICT,81,90,source_section|source_table|asset_class|currency_scale|metric_name,MERGE,"source_section takes the printed heading governing the table on that page. source_table takes the printed title in full, section number included. metric_name follows the table's shape: the rows are asset classes and the columns are the measures, so the metric is the leaf column header. B used the row label. currency_scale is copied verbatim with its parentheses as the page prints it, instead of B's normalised 'thousands'. asset_class comes from the bare 'Equities:'/'Debt:' heading rows, which print a label and no values and govern every row beneath them until the next such heading.",RESOLVED,A+B+ADJUDICATOR,2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988
07108beb48445f763a6a,SRC377,8,PAIR_E3BC2A8A323CC23F6E83E269,CONTEXT_CONFLICT,82,91,source_section|source_table|asset_class|currency_scale|metric_name,MERGE,"source_section takes the printed heading governing the table on that page. source_table takes the printed title in full, section number included. metric_name follows the table's shape: the rows are asset classes and the columns are the measures, so the metric is the leaf column header. B used the row label. currency_scale is copied verbatim with its parentheses as the page prints it, instead of B's normalised 'thousands'. asset_class comes from the bare 'Equities:'/'Debt:' heading rows, which print a label and no values and govern every row beneath them until the next such heading.",RESOLVED,A+B+ADJUDICATOR,2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988
ef0be384105ed4b21ceb,SRC377,8,PAIR_BCE2021FE734E59542604615,CONTEXT_CONFLICT,83,92,source_section|source_table|asset_class|currency_scale|metric_name,MERGE,"source_section takes the printed heading governing the table on that page. source_table takes the printed title in full, section number included. metric_name follows the table's shape: the rows are asset classes and the columns are the measures, so the metric is the leaf column header. B used the row label. currency_scale is copied verbatim with its parentheses as the page prints it, instead of B's normalised 'thousands'. asset_class comes from the bare 'Equities:'/'Debt:' heading rows, which print a label and no values and govern every row beneath them until the next such heading.",RESOLVED,A+B+ADJUDICATOR,2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988
5cad28c47f628c235a7d,SRC377,8,PAIR_661952293BEC30EEB4B087D8,CONTEXT_CONFLICT,84,93,source_section|source_table|asset_class|currency_scale|metric_name,MERGE,"source_section takes the printed heading governing the table on that page. source_table takes the printed title in full, section number included. metric_name follows the table's shape: the rows are asset classes and the columns are the measures, so the metric is the leaf column header. B used the row label. currency_scale is copied verbatim with its parentheses as the page prints it, instead of B's normalised 'thousands'. asset_class comes from the bare 'Equities:'/'Debt:' heading rows, which print a label and no values and govern every row beneath them until the next such heading.",RESOLVED,A+B+ADJUDICATOR,2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988
3200a8d035acf2b21356,SRC377,8,PAIR_3B373032A8ABD5BE7EB798B7,CONTEXT_CONFLICT,85,94,source_section|source_table|asset_class|currency_scale|metric_name,MERGE,"source_section takes the printed heading governing the table on that page. source_table takes the printed title in full, section number included. metric_name follows the table's shape: the rows are asset classes and the columns are the measures, so the metric is the leaf column header. B used the row label. currency_scale is copied verbatim with its parentheses as the page prints it, instead of B's normalised 'thousands'. asset_class comes from the bare 'Equities:'/'Debt:' heading rows, which print a label and no values and govern every row beneath them until the next such heading.",RESOLVED,A+B+ADJUDICATOR,2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988
718c788a28d74a595a57,SRC377,8,PAIR_E062FACA576F9C56B058C4C2,CONTEXT_CONFLICT,86,95,source_section|source_table|asset_class|currency_scale|metric_name,MERGE,"source_section takes the printed heading governing the table on that page. source_table takes the printed title in full, section number included. metric_name follows the table's shape: the rows are asset classes and the columns are the measures, so the metric is the leaf column header. B used the row label. currency_scale is copied verbatim with its parentheses as the page prints it, instead of B's normalised 'thousands'. asset_class comes from the bare 'Equities:'/'Debt:' heading rows, which print a label and no values and govern every row beneath them until the next such heading.",RESOLVED,A+B+ADJUDICATOR,2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988
90da5175d915f92834d9,SRC377,8,PAIR_769A4E44AA63F6A550013DB4,CONTEXT_CONFLICT,87,96,source_section|source_table|asset_class|currency_scale|metric_name,MERGE,"source_section takes the printed heading governing the table on that page. source_table takes the printed title in full, section number included. metric_name follows the table's shape: the rows are asset classes and the columns are the measures, so the metric is the leaf column header. B used the row label. currency_scale is copied verbatim with its parentheses as the page prints it, instead of B's normalised 'thousands'. asset_class comes from the bare 'Equities:'/'Debt:' heading rows, which print a label and no values and govern every row beneath them until the next such heading.",RESOLVED,A+B+ADJUDICATOR,2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988
035d669ce5dc8a766419,SRC377,8,PAIR_1BFD1880CC609B6A4E37B082,CONTEXT_CONFLICT,88,97,source_section|source_table|asset_class|currency_scale|metric_name,MERGE,"source_section takes the printed heading governing the table on that page. source_table takes the printed title in full, section number included. metric_name follows the table's shape: the rows are asset classes and the columns are the measures, so the metric is the leaf column header. B used the row label. currency_scale is copied verbatim with its parentheses as the page prints it, instead of B's normalised 'thousands'. asset_class comes from the bare 'Equities:'/'Debt:' heading rows, which print a label and no values and govern every row beneath them until the next such heading.",RESOLVED,A+B+ADJUDICATOR,2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988
f9b45cea70873932b91c,SRC377,8,PAIR_506597F8F6B66C4359E3D009,CONTEXT_CONFLICT,89,98,source_section|source_table|asset_class|currency_scale|metric_name,MERGE,"source_section takes the printed heading governing the table on that page. source_table takes the printed title in full, section number included. metric_name follows the table's shape: the rows are asset classes and the columns are the measures, so the metric is the leaf column header. B used the row label. currency_scale is copied verbatim with its parentheses as the page prints it, instead of B's normalised 'thousands'. asset_class comes from the bare 'Equities:'/'Debt:' heading rows, which print a label and no values and govern every row beneath them until the next such heading.",RESOLVED,A+B+ADJUDICATOR,2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988
5835154f7bce077f4fb3,SRC377,8,PAIR_528A199CD8CAF88A8D3CD50B,CONTEXT_CONFLICT,90,99,source_section|source_table|asset_class|currency_scale|metric_name,MERGE,"source_section takes the printed heading governing the table on that page. source_table takes the printed title in full, section number included. metric_name follows the table's shape: the rows are asset classes and the columns are the measures, so the metric is the leaf column header. B used the row label. currency_scale is copied verbatim with its parentheses as the page prints it, instead of B's normalised 'thousands'. asset_class comes from the bare 'Equities:'/'Debt:' heading rows, which print a label and no values and govern every row beneath them until the next such heading.",RESOLVED,A+B+ADJUDICATOR,2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988
8eb00473c9c072e9ce08,SRC377,8,PAIR_6E268DFF7EAE2A1D14219936,CONTEXT_CONFLICT,91,100,source_section|source_table|asset_class|currency_scale|metric_name,MERGE,"source_section takes the printed heading governing the table on that page. source_table takes the printed title in full, section number included. metric_name follows the table's shape: the rows are asset classes and the columns are the measures, so the metric is the leaf column header. B used the row label. currency_scale is copied verbatim with its parentheses as the page prints it, instead of B's normalised 'thousands'. asset_class comes from the bare 'Equities:'/'Debt:' heading rows, which print a label and no values and govern every row beneath them until the next such heading.",RESOLVED,A+B+ADJUDICATOR,2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988
ad0ce1c09a49637bc424,SRC377,8,PAIR_B38FB75CA9FE6C1020BE30EA,CONTEXT_CONFLICT,92,101,source_section|source_table|asset_class|currency_scale|metric_name,MERGE,"source_section takes the printed heading governing the table on that page. source_table takes the printed title in full, section number included. metric_name follows the table's shape: the rows are asset classes and the columns are the measures, so the metric is the leaf column header. B used the row label. currency_scale is copied verbatim with its parentheses as the page prints it, instead of B's normalised 'thousands'. asset_class comes from the bare 'Equities:'/'Debt:' heading rows, which print a label and no values and govern every row beneath them until the next such heading.",RESOLVED,A+B+ADJUDICATOR,2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988
