"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector","extractor_model"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Timberline Venture Partners, L.P.","Committed","1","fund","Timberline Venture Partners, L.P.","","Venture Capital","","","","","1999","","","December 31, 2021","","","commitment","Committed","$5,000,000","","","","","","Timberline Venture Partners, L.P. 1999 Venture Capital $5,000,000 $5,000,000 $0 $960,952 $0 0.19 -23.36","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Timberline Venture Partners, L.P.","Contributed","1","fund","Timberline Venture Partners, L.P.","","Venture Capital","","","","","1999","","","December 31, 2021","","","paid_in_capital","Contributed","$5,000,000","","","","","","Timberline Venture Partners, L.P. 1999 Venture Capital $5,000,000 $5,000,000 $0 $960,952 $0 0.19 -23.36","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Timberline Venture Partners, L.P.","Distributed","1","fund","Timberline Venture Partners, L.P.","","Venture Capital","","","","","1999","","","December 31, 2021","","","distribution","Distributed","$960,952","","","","","","Timberline Venture Partners, L.P. 1999 Venture Capital $5,000,000 $5,000,000 $0 $960,952 $0 0.19 -23.36","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Timberline Venture Partners, L.P.","IRR (%)","1","fund","Timberline Venture Partners, L.P.","","Venture Capital","","","","","1999","","","December 31, 2021","","","irr","IRR (%)","-23.36","%","","","","","Timberline Venture Partners, L.P. 1999 Venture Capital $5,000,000 $5,000,000 $0 $960,952 $0 0.19 -23.36","actual","","A+B+ADJUDICATOR","RESOLVED","","","unstated","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Timberline Venture Partners, L.P.","Remaining Value","1","fund","Timberline Venture Partners, L.P.","","Venture Capital","","","","","1999","","","December 31, 2021","","","nav","Remaining Value","$0","","","","Oregon Growth Account","","Timberline Venture Partners, L.P. 1999 Venture Capital $5,000,000 $5,000,000 $0 $960,952 $0 0.19 -23.36","actual","","A+B+ADJUDICATOR","RESOLVED","","","","fund_position","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Timberline Venture Partners, L.P.","TVPI (X)","1","fund","Timberline Venture Partners, L.P.","","Venture Capital","","","","","1999","","","December 31, 2021","","","tvpi","TVPI (X)","0.19","x","","","","","Timberline Venture Partners, L.P. 1999 Venture Capital $5,000,000 $5,000,000 $0 $960,952 $0 0.19 -23.36","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Timberline Venture Partners, L.P.","Unfunded","1","fund","Timberline Venture Partners, L.P.","","Venture Capital","","","","","1999","","","December 31, 2021","","","unfunded_commitment","Unfunded","$0","","","","","","Timberline Venture Partners, L.P. 1999 Venture Capital $5,000,000 $5,000,000 $0 $960,952 $0 0.19 -23.36","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","TL Ventures VII, L.P.","Committed","1","fund","TL Ventures VII, L.P.","","Venture Capital","","","","","2008","","","December 31, 2021","","","commitment","Committed","$5,000,000","","","","","","TL Ventures VII, L.P. 2008 Venture Capital $5,000,000 $4,450,000 $0 $5,203,442 $0 1.17 3.37","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","TL Ventures VII, L.P.","Contributed","1","fund","TL Ventures VII, L.P.","","Venture Capital","","","","","2008","","","December 31, 2021","","","paid_in_capital","Contributed","$4,450,000","","","","","","TL Ventures VII, L.P. 2008 Venture Capital $5,000,000 $4,450,000 $0 $5,203,442 $0 1.17 3.37","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","TL Ventures VII, L.P.","Distributed","1","fund","TL Ventures VII, L.P.","","Venture Capital","","","","","2008","","","December 31, 2021","","","distribution","Distributed","$5,203,442","","","","","","TL Ventures VII, L.P. 2008 Venture Capital $5,000,000 $4,450,000 $0 $5,203,442 $0 1.17 3.37","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","TL Ventures VII, L.P.","IRR (%)","1","fund","TL Ventures VII, L.P.","","Venture Capital","","","","","2008","","","December 31, 2021","","","irr","IRR (%)","3.37","%","","","","","TL Ventures VII, L.P. 2008 Venture Capital $5,000,000 $4,450,000 $0 $5,203,442 $0 1.17 3.37","actual","","A+B+ADJUDICATOR","RESOLVED","","","unstated","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","TL Ventures VII, L.P.","Remaining Value","1","fund","TL Ventures VII, L.P.","","Venture Capital","","","","","2008","","","December 31, 2021","","","nav","Remaining Value","$0","","","","Oregon Growth Account","","TL Ventures VII, L.P. 2008 Venture Capital $5,000,000 $4,450,000 $0 $5,203,442 $0 1.17 3.37","actual","","A+B+ADJUDICATOR","RESOLVED","","","","fund_position","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","TL Ventures VII, L.P.","TVPI (X)","1","fund","TL Ventures VII, L.P.","","Venture Capital","","","","","2008","","","December 31, 2021","","","tvpi","TVPI (X)","1.17","x","","","","","TL Ventures VII, L.P. 2008 Venture Capital $5,000,000 $4,450,000 $0 $5,203,442 $0 1.17 3.37","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","TL Ventures VII, L.P.","Unfunded","1","fund","TL Ventures VII, L.P.","","Venture Capital","","","","","2008","","","December 31, 2021","","","unfunded_commitment","Unfunded","$0","","","","","","TL Ventures VII, L.P. 2008 Venture Capital $5,000,000 $4,450,000 $0 $5,203,442 $0 1.17 3.37","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Yaletown Ventures II (USA), L.P.","Committed","1","fund","Yaletown Ventures II (USA), L.P.","","Venture Capital","","","","","2009","","","December 31, 2021","","","commitment","Committed","$5,371,210","","","","","","Yaletown Ventures II (USA), L.P. 2009 Venture Capital $5,371,210 $5,371,210 $0 $3,346,375 $3,861,279 1.34 4.79","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Yaletown Ventures II (USA), L.P.","Contributed","1","fund","Yaletown Ventures II (USA), L.P.","","Venture Capital","","","","","2009","","","December 31, 2021","","","paid_in_capital","Contributed","$5,371,210","","","","","","Yaletown Ventures II (USA), L.P. 2009 Venture Capital $5,371,210 $5,371,210 $0 $3,346,375 $3,861,279 1.34 4.79","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Yaletown Ventures II (USA), L.P.","Distributed","1","fund","Yaletown Ventures II (USA), L.P.","","Venture Capital","","","","","2009","","","December 31, 2021","","","distribution","Distributed","$3,346,375","","","","","","Yaletown Ventures II (USA), L.P. 2009 Venture Capital $5,371,210 $5,371,210 $0 $3,346,375 $3,861,279 1.34 4.79","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Yaletown Ventures II (USA), L.P.","IRR (%)","1","fund","Yaletown Ventures II (USA), L.P.","","Venture Capital","","","","","2009","","","December 31, 2021","","","irr","IRR (%)","4.79","%","","","","","Yaletown Ventures II (USA), L.P. 2009 Venture Capital $5,371,210 $5,371,210 $0 $3,346,375 $3,861,279 1.34 4.79","actual","","A+B+ADJUDICATOR","RESOLVED","","","unstated","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Yaletown Ventures II (USA), L.P.","Remaining Value","1","fund","Yaletown Ventures II (USA), L.P.","","Venture Capital","","","","","2009","","","December 31, 2021","","","nav","Remaining Value","$3,861,279","","","","Oregon Growth Account","","Yaletown Ventures II (USA), L.P. 2009 Venture Capital $5,371,210 $5,371,210 $0 $3,346,375 $3,861,279 1.34 4.79","actual","","A+B+ADJUDICATOR","RESOLVED","","","","fund_position","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Yaletown Ventures II (USA), L.P.","TVPI (X)","1","fund","Yaletown Ventures II (USA), L.P.","","Venture Capital","","","","","2009","","","December 31, 2021","","","tvpi","TVPI (X)","1.34","x","","","","","Yaletown Ventures II (USA), L.P. 2009 Venture Capital $5,371,210 $5,371,210 $0 $3,346,375 $3,861,279 1.34 4.79","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Yaletown Ventures II (USA), L.P.","Unfunded","1","fund","Yaletown Ventures II (USA), L.P.","","Venture Capital","","","","","2009","","","December 31, 2021","","","unfunded_commitment","Unfunded","$0","","","","","","Yaletown Ventures II (USA), L.P. 2009 Venture Capital $5,371,210 $5,371,210 $0 $3,346,375 $3,861,279 1.34 4.79","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","2","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Cascade Angels Fund 2016, L.P.","Committed","1","fund","Cascade Angels Fund 2016, L.P.","","Venture Capital","","","","","2016","","","December 31, 2021","","","commitment","Committed","$500,000","","","","","","Cascade Angels Fund 2016, L.P. 2016 Venture Capital $500,000 $500,000 $0 $312,267 $273,598 1.17 2.97","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","2","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Cascade Angels Fund 2016, L.P.","Contributed","1","fund","Cascade Angels Fund 2016, L.P.","","Venture Capital","","","","","2016","","","December 31, 2021","","","paid_in_capital","Contributed","$500,000","","","","","","Cascade Angels Fund 2016, L.P. 2016 Venture Capital $500,000 $500,000 $0 $312,267 $273,598 1.17 2.97","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","2","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Cascade Angels Fund 2016, L.P.","Distributed","1","fund","Cascade Angels Fund 2016, L.P.","","Venture Capital","","","","","2016","","","December 31, 2021","","","distribution","Distributed","$312,267","","","","","","Cascade Angels Fund 2016, L.P. 2016 Venture Capital $500,000 $500,000 $0 $312,267 $273,598 1.17 2.97","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","2","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Cascade Angels Fund 2016, L.P.","IRR (%)","1","fund","Cascade Angels Fund 2016, L.P.","","Venture Capital","","","","","2016","","","December 31, 2021","","","irr","IRR (%)","2.97","%","","","","","Cascade Angels Fund 2016, L.P. 2016 Venture Capital $500,000 $500,000 $0 $312,267 $273,598 1.17 2.97","actual","","A+B+ADJUDICATOR","RESOLVED","","","unstated","","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","2","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Cascade Angels Fund 2016, L.P.","Remaining Value","1","fund","Cascade Angels Fund 2016, L.P.","","Venture Capital","","","","","2016","","","December 31, 2021","","","nav","Remaining Value","$273,598","","","","Oregon Growth Account","","Cascade Angels Fund 2016, L.P. 2016 Venture Capital $500,000 $500,000 $0 $312,267 $273,598 1.17 2.97","actual","","A+B+ADJUDICATOR","RESOLVED","","","","fund_position","","claude-sonnet-5+gpt-5+claude-fable-5+claude-opus-5"
